       860    954.59      8.71      5.72     81.48      4.34    166.00      0.00      3.67      3.76    286.00      9.33    287.00      1.00     -3.54         0        30         0         0
       870    954.62      8.60      5.20     79.13      4.34    249.00      0.00      5.33      5.48    283.00      9.83    261.00      1.19     -5.20         0        30         0         0
       880    954.63      8.99      4.27     72.27      4.71    352.00      0.00      3.26      3.40    284.00      7.31    268.00      0.81     -3.16         0        30         0         0
       890    954.73      9.65      4.48     70.13      4.48    466.00      0.00      3.37      3.47    283.00      6.80    271.00      0.76     -3.28         0        30         0         0
       900    954.89     10.71      4.91     67.34      4.49    479.00      0.00      3.62      3.81    281.00      8.26    281.00      0.69     -3.56         0        30         0         0
       910    955.00     10.39      4.26     65.72      4.50    478.00      0.00      3.91      4.07    271.00      8.90    270.00      0.04     -3.91         0        40         0         0
       920    955.00     11.02      5.13     66.98      4.48    445.00      0.00      2.47      2.65    279.00      7.26    293.00      0.40     -2.43         0        40         0         0
       930    955.10     10.40      4.17     65.28      4.45    422.00      0.00      3.59      3.72    285.00      7.15    288.00      0.95     -3.46         0        40         0         0
       940    955.16     10.14      4.01     65.66      4.41    372.00      0.00      2.90      3.05    278.00      6.91    267.00      0.39     -2.87         0        50         0         0
       950    955.21     10.34      3.85     64.10      4.36    296.00      0.00      3.59      3.71    280.00      8.20    270.00      0.63     -3.54         0        40         0         0
       960    955.37     10.32      3.37     62.01      4.32    309.00      0.00      4.61      4.77    284.00      8.98    287.00      1.12     -4.47         0        40         0         0
       970    955.50     10.20      3.35     62.42      4.29    279.00      0.00      4.20      4.31    283.00      8.57    287.00      0.95     -4.09         0        40         0         0
       980    955.61      9.96      3.69     64.99      4.23    191.00      0.00      3.42      3.62    279.00      8.50    269.00      0.52     -3.38         0        40         0         0
       990    955.67      9.68      3.97     67.53      4.15    182.00      0.00      2.07      2.30    307.00      5.41    282.00      1.25     -1.65         0        40         0         0
      1000    955.70      9.84      4.06     67.24      4.07    184.00      0.00      2.58      2.77    299.00      4.85    278.00      1.26     -2.26         0        40         0         0
      1010    955.74      9.89      4.03     66.85      3.99    151.00      0.00      2.55      2.68    289.00      5.64    277.00      0.82     -2.41         0        40         0         0
      1020    955.90      9.79      3.93     66.87      3.88    121.00      0.00      2.31      2.41    289.00      4.91    274.00      0.77     -2.17         0        40         0         0
      1030    956.00      9.73      3.58     65.49      3.76     91.00      0.00      2.35      2.50    306.00      5.01    273.00      1.38     -1.91         0        40         0         0
      1040    956.04      9.35      3.67     67.61      3.00     45.00      0.00      1.90      2.00    294.00      4.62    309.00      0.79     -1.73         0        30         0         0
      1050    956.18      9.16      3.62     68.23      2.87     13.00      0.00      1.60      1.71    301.00      3.24    279.00      0.82     -1.38         0        30         0         0
      1060    956.43      9.01      3.61     68.89      2.74      8.00      0.00      2.17      2.23    290.00      5.10    269.00      0.73     -2.04         0        30         0         0
      1070    956.61      8.64      3.56     70.38      2.73      3.00      0.00      3.01      3.21    302.00      7.21    273.00      1.59     -2.55         0        30         0         0
      1080    956.66      8.09      3.35     71.95      2.21      0.00      0.00      3.06      3.27    306.00      7.20    280.00      1.79     -2.48         0        30         0         0
      1090    956.74      7.82      3.48     73.98      1.70     -3.00      0.00      2.18      2.34    311.00      4.65    279.00      1.44     -1.64         0        30         0         6
      1100    956.79      7.80      3.45     73.94      0.92     -4.00      0.00      2.60      2.80    312.00      6.58    279.00      1.75     -1.93         0        20         0         6
      1110    956.96      7.82      3.47     73.97      0.12     -5.00      0.00      2.70      2.89    315.00      6.84    335.00      1.90     -1.92         0        20         0         6
      1120    957.16      7.78      3.39     73.73     -0.57     -5.00      0.00      1.77      1.95    309.00      5.78    307.00      1.11     -1.37         0        20         0         6
      1130    957.29      7.74      3.07     72.28     -1.26     -5.00      0.00      2.02      2.22    313.00      5.95    333.00      1.37     -1.48         0        20         0         6
      1140    957.49      7.56      2.93     72.44     -1.96     -6.00      0.00      1.07      1.20    305.00      4.41    283.00      0.62     -0.87         0        20         0         6
      1150    957.63      7.73      2.50     69.43     -2.21     -6.00      0.00      1.17      1.30    289.00      2.92    292.00      0.39     -1.10         0        20         0         6
      1160    957.79      7.51      2.43     70.15     -2.05     -6.00      0.00      0.66      0.72    300.00      1.64    308.00      0.33     -0.58         0        20         0         6
      1170    957.82      7.30      2.27     70.38     -1.78     -6.00      0.00      0.64      0.82    343.00      2.01      6.00      0.61     -0.18         0        20         0         6
      1180    957.93      6.66      2.73     75.95     -1.60     -5.00      0.00      0.17      0.20     66.00      1.43     78.00      0.07      0.16         0        20         0         6
      1190    957.93      6.88      2.66     74.45     -1.73     -5.00      0.00      0.50      0.56     64.00      1.14     15.00      0.22      0.45         0        20         0         6
      1200    958.01      6.23      3.05     80.02     -1.73     -5.00      0.00      0.64      0.75     72.00      1.90     72.00      0.19      0.61         0        20         0         6
      1210    958.09      6.22      3.21     81.03     -1.59     -5.00      0.00      0.85      0.95     76.00      2.47     76.00      0.21      0.83         0        20         0         6
      1220    958.15      6.24      2.90     79.12     -1.39     -4.00      0.00      0.78      0.91     57.00      2.63     81.00      0.43      0.65         0        30         0         6
      1230    958.18      6.26      3.15     80.43     -1.43     -4.00      0.00      0.72      0.79     42.00      2.06     14.00      0.54      0.48         0        20         0         6
      1240    958.19      6.28      2.90     78.90     -1.58     -4.00      0.00      0.36      0.42     26.00      1.39     69.00      0.32      0.16         0        30         0         6
      1250    958.26      6.22      2.77     78.53     -1.41     -4.00      0.00      0.49      0.59     64.00      2.46     27.00      0.22      0.44         0        20         0         6
      1260    958.21      6.35      2.56     76.63     -1.38     -4.00      0.00      0.51      0.57     58.00      1.51     82.00      0.27      0.43         0        20         0         6
      1270    958.21      6.22      2.55     77.31     -1.43     -4.00      0.00      0.24      0.32     66.00      1.04     73.00      0.10      0.22         0        20         0         6
      1280    958.18      6.35      2.50     76.35     -1.47     -4.00      0.00      0.42      0.43    359.00      1.20      5.00      0.42     -0.01         0        20         0         6
      1290    958.13      6.00      2.41     77.68     -1.62     -4.00      0.00      0.20      0.24     73.00      0.90     90.00      0.06      0.19         0        20         0         6
      1300    958.13      5.72      2.45     79.47     -1.89     -4.00      0.00      0.18      0.24     61.00      1.00     90.00      0.08      0.15         0        20         0         6
      1310    958.18      5.38      2.36     80.84     -1.92     -5.00      0.00      0.25      0.29     73.00      1.10     85.00      0.07      0.24         0        30         0         6
      1320    958.18      5.14      2.30     81.87     -2.04     -5.00      0.00      0.42      0.49     58.00      1.00      6.00      0.22      0.35         0        30         0         6
      1330    958.16      5.08      2.29     82.15     -2.31     -5.00      0.00      0.56      0.61     82.00      1.10     90.00      0.08      0.56         0        30         0         6
      1340    958.10      4.77      1.98     82.08     -2.42     -6.00      0.00      0.76      0.84     76.00      1.41     98.00      0.19      0.74         0        30         0         6
      1350    958.13      4.65      2.18     83.95     -2.44     -6.00      0.00      0.51      0.57     59.00      1.26     18.00      0.26      0.44         0        30         0         6
      1360    958.11      4.18      2.09     86.23     -2.47     -6.00      0.00      0.70      0.74     58.00      1.43     25.00      0.36      0.59         0        30         0         6
      1370    958.06      4.21      2.20     86.73     -2.48     -6.00      0.00      0.71      0.73     49.00      1.36     73.00      0.47      0.53         0        30         0         6
      1380    958.00      4.39      1.92     83.94     -2.48     -6.00      0.00      0.70      0.74     47.00      1.97     60.00      0.48      0.52         0        30         0         6
      1390    957.96      4.06      2.09     86.98     -2.50     -6.00      0.00      0.71      0.75     46.00      1.75     13.00      0.49      0.51         0        30         0         6
      1400    957.95      4.06      2.02     86.58     -2.49     -6.00      0.00      0.54      0.58     62.00      1.30      0.00      0.26      0.48         0        30         0         6
      1410    957.96      4.29      1.83     84.00     -2.49     -6.00      0.00      0.68      0.71     35.00      1.66     57.00      0.55      0.39         0        30         0         6
      1420    957.93      3.71      1.88     87.85     -2.48     -6.00      0.00      0.64      0.67     44.00      1.42     51.00      0.46      0.45         0        30         0         6
      1430    957.92      4.11      1.90     85.49     -2.47     -6.00      0.00      0.77      0.81     50.00      1.48     28.00      0.49      0.59         0        30         0         6
