44 1001
Wienhold, Frank G.
Institute for Atmospheric and Climate Science (IAC), ETH Zurich, Switzerland
meteorological station on Messfeld Hoenggerberg
permanent monitoring
1 1
2018 04 24  2018 04 24
0.0
time in minutes since 2018-04-24 0h00 GMT
18
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0  9999.0  9999.0  9999.0  9999.0 
air pressure (hPa)
air temperature (deg C)
dew point(deg C)
relative humidity (percent)
illuminance (log base 10 of value in Lux)
radiation (W/m2)
rain accumulated during 10 min measurement interval (mm)
mean vector wind speed (m/s)
mean scalar wind speed (m/s)
mean wind direction (deg)
peak wind speed  (m/s)
direction of wind peek (deg)
mean north component (m/s)
mean east component (m/s)
barometer status code
thygan status code
interface sensor status code
wind sensor status code
5
station data 
location: Messfeld HPS G41, CH 8093 Zurich, Switzerland
latitude 47.40650 deg north
longitude 8.51190 deg east
elevation 541 m above sea level
7
This data can be used freely for scientific analysis.
The user agrees to cite IAC ETH Zurich as source of the data
and to consult IAC ETH Zurich before data is used for publication.

      time     p_air     T_air     T_dew        RH     illum radiation      rain  wspd_vec  wspd_scl      wdir   wspd_pk   wdir_pk wcp_north  wcp_east      baro    thygan       ifs      wind
     (min)     (hPa)   (deg C)   (deg C) (percent)(log10lux)    (W/m2)      (mm)     (m/s)     (m/s)     (deg)     (m/s)     (deg)     (m/s)     (m/s)  (status)  (status)  (status)  (status)

         0    957.68     11.85     10.92     93.99     -1.99     -6.00      0.00      0.24      0.31    190.00      1.70    177.00     -0.24     -0.04         0        40         0         0
        10    957.67     11.99     11.11     94.34     -1.48     -6.00      0.00      0.27      0.31    190.00      2.20    177.00     -0.26     -0.05         0        40         0         0
        20    957.63     12.80     10.96     88.53     -1.41     -4.00      0.00      0.30      0.45    163.00      2.00    180.00     -0.29      0.09         0        30         0         0
        30    957.55     12.48     11.06     91.04     -1.52     -4.00      0.00      0.34      0.40    175.00      2.10    177.00     -0.34      0.03         0        40         0         0
        40    957.45     12.52     11.28     92.15     -1.53     -4.00      0.00      0.54      0.74    144.00      2.20    177.00     -0.44      0.32         0        40         0         0
        50    957.42     12.69     11.35     91.54     -1.61     -4.00      0.00      0.40      0.50    163.00      1.96    165.00     -0.38      0.11         0        40         0         0
        60    957.37     12.79     11.38     91.08     -1.73     -5.00      0.00      0.54      0.62    182.00      1.82    171.00     -0.54     -0.02         0        40         0         0
        70    957.40     12.35     11.41     93.98     -1.57     -5.00      0.00      0.65      0.68    193.00      2.38    195.00     -0.63     -0.15         0        40         0         0
        80    957.41     12.24     11.47     95.03     -1.55     -4.00      0.00      0.00      0.00      0.00      0.00    195.00      0.00      0.00         0        40         0         0
        90    957.36     12.80     11.22     90.10     -1.86     -4.00      0.00      0.15      0.19     91.00      0.90     90.00      0.00      0.15         0        40         0         0
       100    957.41     12.10     11.19     94.11     -1.82     -5.00      0.00      0.02      0.08    248.00      0.72    214.00     -0.01     -0.02         0        40         0         0
       110    957.52     12.08     11.08     93.62     -1.59     -4.00      0.00      0.08      0.08    270.00      0.60    270.00      0.00     -0.08         0        40         0         0
       120    957.50     12.11     11.24     94.41     -2.00     -4.00      0.00      0.05      0.07    179.00      1.10    185.00     -0.05      0.00         0        40         0         0
       130    957.47     12.17     11.24     94.04     -1.80     -5.00      0.00      0.29      0.39    105.00      1.61     97.00     -0.07      0.28         0        40         0         0
       140    957.53     12.45     11.41     93.38     -1.65     -5.00      0.00      0.28      0.41    168.00      1.90    177.00     -0.27      0.06         0        40         0         0
       150    957.50     12.42     11.44     93.79     -1.53     -4.00      0.00      0.11      0.19    200.00      1.92    189.00     -0.10     -0.04         0        40         0         0
       160    957.48     12.59     11.44     92.72     -1.67     -4.00      0.00      0.20      0.26    137.00      1.80    161.00     -0.15      0.13         0        40         0         0
       170    957.48     12.34     11.45     94.33     -1.66     -4.00      0.00      0.29      0.36    146.00      2.14    169.00     -0.24      0.16         0        40         0         0
       180    957.48     12.22     11.42     94.84     -1.74     -4.00      0.00      0.40      0.52    167.00      1.87    196.00     -0.39      0.09         0        40         0         0
       190    957.46     12.12     11.38     95.25     -1.72     -5.00      0.00      0.22      0.29    176.00      2.10    183.00     -0.22      0.01         0        40         0         0
       200    957.43     12.15     11.22     94.01     -1.72     -5.00      0.00      0.12      0.14    121.00      2.50    164.00     -0.06      0.10         0        40         0         0
       210    957.43     12.35     11.21     92.74     -1.39     -5.00      0.00      0.60      0.71    119.00      2.11    149.00     -0.29      0.52         0        40         0         0
       220    957.42     12.24     11.19     93.30     -0.70     -6.00      0.00      0.77      0.84    108.00      2.33    100.00     -0.24      0.74         0        40         0         0
       230    957.51     12.10     11.17     94.06      0.00     -4.00      0.00      0.01      0.06    294.00      0.60    180.00      0.00     -0.01         0        40         0         0
       240    957.57     12.34     11.30     93.33      0.76     -4.00      0.00      0.05      0.07    230.00      1.43    192.00     -0.03     -0.04         0        40         0         0
       250    957.59     12.39     11.34     93.27      1.77     -4.00      0.00      0.47      0.49    192.00      2.20    183.00     -0.46     -0.10         0        40         0         0
       260    957.58     12.20     11.26     94.00      2.36     -2.00      0.00      1.34      1.39    202.00      2.34    200.00     -1.24     -0.50         0        40         0         0
       270    957.62     12.25     11.23     93.46      2.84      1.00      0.00      1.35      1.39    199.00      2.60    203.00     -1.27     -0.45         0        40         0         0
       280    957.60     12.15     11.20     93.86      3.18     12.00      0.00      1.06      1.10    193.00      2.14    191.00     -1.03     -0.24         0        40         0         0
       290    957.61     12.36     11.29     93.16      3.52     27.00      0.00      1.37      1.40    189.00      2.62    198.00     -1.36     -0.21         0        40         0         0
       300    957.63     12.39     11.32     93.22      3.59     38.00      0.00      0.91      0.96    188.00      2.42    187.00     -0.90     -0.12         0        40         0         0
       310    957.65     12.36     11.33     93.40      3.62     46.00      0.00      0.90      0.98    182.00      2.38    165.00     -0.90     -0.04         0        40         0         0
       320    957.67     12.36     11.29     93.21      3.69     55.00      0.00      0.33      0.41    205.00      1.73    190.00     -0.30     -0.14         0        40         0         0
       330    957.70     12.15     11.20     93.92      3.79     65.00      0.00      0.27      0.33    219.00      1.68    197.00     -0.21     -0.17         0        40         0         0
       340    957.76     12.12     11.19     93.98      3.86     82.00      0.00      0.01      0.01    270.00      0.30    270.00      0.00     -0.01         0        40         0         0
       350    957.85     12.44     11.31     92.82      4.03    106.00      0.00      0.00      0.00     90.00      0.10     90.00      0.00      0.00         0        40         0         0
       360    957.91     12.59     11.45     92.78      3.93    139.00      0.00      0.03      0.03    270.00      0.70    270.00      0.00     -0.03         0        40         0         0
       370    957.98     12.81     11.41     91.24      3.92    106.00      0.00      0.05      0.05    270.00      0.50    270.00      0.00     -0.05         0        40         0         0
       380    958.09     12.55     11.08     90.75      4.07    129.00      0.00      0.00      0.00    270.00      0.10    270.00      0.00      0.00         0        40         0         0
       390    958.16     12.70     11.14     90.24      4.23    170.00      0.00      0.15      0.17    253.00      0.86    234.00     -0.04     -0.14         0        40         0         0
       400    958.13     13.39     11.60     88.91      4.36    302.00      0.00      0.33      0.37    214.00      1.70    177.00     -0.27     -0.18         0        40         0         0
       410    957.97     13.53     11.61     88.19      4.39    356.00      0.00      0.94      1.05    214.00      1.77    196.00     -0.78     -0.53         0        40         0         0
       420    957.97     14.08     11.91     86.79      4.43    389.00      0.00      1.02      1.12    243.00      2.02    213.00     -0.46     -0.91         0        30         0         0
       430    957.94     14.09     11.66     85.29      4.48    430.00      0.00      1.16      1.27    231.00      2.02    200.00     -0.73     -0.89         0        40         0         0
       440    957.95     14.19     11.39     83.24      4.48    465.00      0.00      1.23      1.36    241.00      2.94    252.00     -0.60     -1.08         0        40         0         0
       450    958.03     13.91     11.19     83.66      4.48    409.00      0.00      1.56      1.66    243.00      2.71    266.00     -0.71     -1.40         0        40         0         0
       460    958.07     14.86     11.56     80.63      4.50    471.00      0.00      0.94      1.15    226.00      2.25    249.00     -0.65     -0.67         0        30         0         0
       470    958.00     15.05     11.46     79.12      4.50    496.00      0.00      1.03      1.20    221.00      2.10    177.00     -0.77     -0.68         0        30         0         0
       480    958.01     15.13     11.41     78.48      4.64    546.00      0.00      1.48      1.56    223.00      3.05    212.00     -1.09     -1.01         0        40         0         0
       490    957.99     15.74     11.87     77.75      4.67    605.00      0.00      1.14      1.39    220.00      2.73    188.00     -0.87     -0.73         0        30         0         0
       500    957.96     14.85     11.02     77.85      4.06    398.00      0.00      0.67      0.86    234.00      2.46    243.00     -0.40     -0.54         0        40         0         0
