       270    935.91      8.35      4.69     77.71      1.34     -5.00      0.00      0.69      0.70     89.00      1.50     90.00      0.01      0.69         0        20         0         0
       280    936.12      8.87      4.73     75.21      1.82     -5.00      0.00      1.11      1.16     40.00      2.01     27.00      0.85      0.72         0        20         0         0
       290    936.13      8.36      4.83     78.43      2.36     -3.00      0.00      0.88      0.98     64.00      1.51     82.00      0.38      0.79         0        20         0         0
       300    936.22      8.81      4.71     75.43      2.61      0.00      0.00      0.61      0.64     77.00      1.52     67.00      0.14      0.59         0        20         0         0
       310    935.95      9.14      4.55     72.92      2.87      4.00      0.00      1.24      1.25     87.00      1.70     87.00      0.06      1.24         0        20         0         0
       320    935.99      9.61      4.37     69.78      3.04     10.00      0.00      1.23      1.36     71.00      2.28    105.00      0.40      1.16         0        10         0         0
       330    936.11      9.37      4.40     71.04      3.11     15.00      0.00      0.79      1.17    319.00      3.08    283.00      0.59     -0.52         0        20         0         0
       340    936.33      9.70      4.39     69.45      3.44     19.00      0.00      0.27      0.33     59.00      0.95     18.00      0.14      0.23         0        20         0         0
       350    936.45      9.72      4.71     70.96      3.75     43.00      0.00      0.12      0.14     91.00      1.00     84.00      0.00      0.12         0        20         0         0
       360    936.49      8.85      5.78     81.06      3.90     82.00      0.00      0.00      0.00      0.00      0.00     84.00      0.00      0.00         0        30         0         0
       370    936.39     10.93      4.76     65.63      4.16    141.00      0.00      0.45      0.45    270.00      1.70    270.00      0.00     -0.45         0        10         0         0
       380    936.52     11.20      6.00     70.34      4.26    271.00      0.00      0.48      0.49    267.00      1.51    262.00     -0.03     -0.48         0        20         0         0
       390    936.82     10.91      5.00     66.88      4.25    276.00      0.00      0.05      0.05     94.00      0.70     90.00      0.00      0.05         0        30         0         0
       400    936.94     12.13      4.21     58.35      4.30    288.00      0.00      0.93      0.97    255.00      3.57    252.00     -0.24     -0.90         0        30         0         0
       410    936.98     12.14      4.03     57.61      4.01    306.00      0.00      0.95      1.03    241.00      3.00    240.00     -0.46     -0.83         0        30         0         0
       420    936.97     12.40      3.37     54.06      4.31    258.00      0.00      1.57      1.62    269.00      3.21    265.00     -0.03     -1.57         0        30         0         0
       430    936.98     12.15      3.63     55.94      4.15    259.00      0.00      1.77      1.84    265.00      2.94    280.00     -0.15     -1.76         0        30         0         0
       440    937.37     11.63      4.36     60.96      3.97    163.00      0.00      1.35      1.40    261.00      3.24    261.00     -0.20     -1.34         0        40         0         0
       450    937.68     12.20      3.63     55.78      4.46    132.00      0.00      1.43      1.45    266.00      3.21    274.00     -0.09     -1.43         0        30         0         0
       460    937.72     12.23      4.00     57.11      4.37    269.00      0.00      1.18      1.24    267.00      2.70    270.00     -0.06     -1.18         0        30         0         0
       470    937.92     12.12      4.25     58.55      4.21    260.00      0.00      1.09      1.14    267.00      2.84    260.00     -0.06     -1.09         0        30         0         0
       480    938.08     12.54      4.24     56.94      4.38    291.00      0.00      0.68      0.68    269.00      2.30    270.00     -0.01     -0.68         0        30         0         0
       490    938.44     12.56      3.45     53.78      4.42    341.00      0.00      1.81      1.87    266.00      3.90    247.00     -0.12     -1.81         0        30         0         0
       500    938.65     13.46      4.27     53.69      4.48    330.00      0.00      0.64      0.64    269.00      1.90    270.00     -0.01     -0.64         0        30         0         0
       510    938.67     13.27      3.25     50.60      4.48    355.00      0.00      0.97      1.00    263.00      3.04    253.00     -0.11     -0.97         0        30         0         0
       520    938.58     13.55      3.28     49.81      4.73    450.00      0.00      1.69      1.74    257.00      3.04    253.00     -0.39     -1.64         0        30         0         0
       530    938.51     13.35      2.84     48.92      4.43    366.00      0.00      0.92      1.08    228.00      2.52    214.00     -0.61     -0.69         0        40         0         0
       540    938.51     14.12      3.32     48.11      4.49    345.00      0.00      1.20      1.26    260.00      2.55    259.00     -0.21     -1.18         0        30         0         0
       550    938.66     14.78      4.82     51.24      4.47    412.00      0.00      1.75      1.78    256.00      3.40    256.00     -0.43     -1.70         0        30         0         0
       560    938.75     14.69      3.35     46.50      4.45    391.00      0.00      2.36      2.43    263.00      3.70    270.00     -0.30     -2.34         0        30         0         0
       570    938.80     14.61      3.20     46.21      4.52    396.00      0.00      2.25      2.31    286.00      4.48    294.00      0.63     -2.15         0        30         0         0
       580    938.81     14.63      4.05     49.03      4.48    384.00      0.00      0.67      0.89    273.00      2.33    280.00      0.04     -0.67         0        30         0         0
       590    938.79     14.87      3.91     47.77      4.49    465.00      0.00      0.80      1.47    226.00      2.77    206.00     -0.56     -0.58         0        30         0         0
       600    938.71     15.58      2.91     42.52      4.60    417.00      0.00      0.71      1.20    201.00      3.20    178.00     -0.66     -0.25         0        30         0         0
       610    938.50     15.83      0.18     34.42      4.52    480.00      0.00      1.54      1.87    215.00      5.46    206.00     -1.26     -0.89         0        30         0         0
       620    938.56     16.07     -0.46     32.33      4.52    439.00      0.00      1.01      1.95    214.00      5.48    195.00     -0.84     -0.56         0        30         0         0
       630    938.60     16.04     -1.29     30.50      4.52    449.00      0.00      1.68      2.07    199.00      5.60    196.00     -1.59     -0.54         0        30         0         0
       640    938.52     16.25     -0.66     31.49      4.49    475.00      0.00      1.37      1.84    208.00      4.43    198.00     -1.21     -0.65         0        30         0         0
       650    938.61     16.30     -3.95     24.60      4.67    424.00      0.00      1.86      2.26    200.00      6.65    187.00     -1.75     -0.64         0        30         0         0
       660    938.69     16.49     -4.30     23.67      4.70    509.00      0.00      2.13      2.43    206.00      7.29    207.00     -1.92     -0.93         0        30         0         0
       670    938.67     16.20     -3.29     26.01      4.70    538.00      0.00      3.31      3.42    210.00      6.53    207.00     -2.86     -1.67         0        30         0         0
       680    938.64     16.38     -4.97     22.66      4.69    597.00      0.00      2.91      3.04    201.00      6.76    156.00     -2.72     -1.04         0        30         0         0
       690    938.64     16.04      0.81     35.55      4.72    579.00      0.00      2.45      2.66    220.00      6.84    207.00     -1.88     -1.58         0        40         0         0
       700    938.41     16.79     -3.28     25.06      4.72    684.00      0.00      2.64      2.84    233.00      5.07    248.00     -1.57     -2.12         0        30         0         0
       710    938.37     16.94     -5.31     21.31      4.76    681.00      0.00      2.12      2.30    255.00      5.40    269.00     -0.53     -2.05         0        40         0         0
       720    938.53     16.96     -3.91     23.67      4.52    613.00      0.00      2.00      2.22    219.00      5.97    220.00     -1.56     -1.26         0        40         0         0
       730    938.65     17.40     -2.71     25.17      4.70    519.00      0.00      1.82      1.97    207.00      4.96    199.00     -1.63     -0.83         0      2030         0         0
       740    938.64     16.88     -4.64     22.52      4.73    599.00      0.00      2.77      3.03    204.00      6.55    192.00     -2.52     -1.15         0        40         0         0
       750    938.40     16.86     -5.17     21.64      4.50    522.00      0.00      2.40      2.53    193.00      4.91    184.00     -2.34     -0.55         0        40         0         0
       760    938.41     16.79     -5.28     21.56      4.62    439.00      0.00      1.43      1.83    191.00      4.53    202.00     -1.41     -0.28         0        40         0         0
       770    938.39     16.65     -7.43     18.45      4.57    410.00      0.00      1.60      1.76    190.00      4.00    180.00     -1.57     -0.27         0        40         0         0
       780    938.32     16.50     -5.78     21.15      4.67    432.00      0.00      1.67      1.94    209.00      3.64    233.00     -1.47     -0.80         0        40         0         0
       790    938.24     17.54     -5.30     20.53      4.78    751.00      0.00      1.49      1.72    201.00      4.98    202.00     -1.40     -0.53         0       430         0         0
       800    938.15     18.00     -6.22     18.59      4.78    857.00      0.00      2.61      2.76    222.00      4.07    205.00     -1.95     -1.74         0        40         0         0
       810    938.15     18.40     -8.85     14.79      4.77    786.00      0.00      0.85      1.57    156.00      4.73    167.00     -0.78      0.35         0        40         0         0
       820    938.15     18.65     -6.72     17.18      4.80    734.00      0.00      0.76      1.58    219.00      4.37     79.00     -0.59     -0.48         0        40         0         0
       830    938.15     17.79    -10.96     13.01      4.58    704.00      0.00      1.21      1.79    166.00      4.65    171.00     -1.18      0.29         0        60         0         0
       840    938.09     17.42     -4.71     21.63      4.78    398.00      0.00      2.02      2.35    183.00      4.30    177.00     -2.02     -0.09         0        50         0         0
       850    938.07     17.43     -6.34     19.10      4.68    570.00      0.00      2.26      2.33    203.00      4.39    210.00     -2.08     -0.88         0        50         0         0
       860    937.99     18.46     -4.85     20.06      4.57    673.00      0.00      2.14      2.31    194.00      5.12    192.00     -2.07     -0.52         0        40         0         0
       870    937.93     18.80     -0.30     27.51      4.72    673.00      0.00      2.43      2.61    208.00      5.79    201.00     -2.13     -1.16         0        40         0         0
       880    937.89     18.13     -3.94     21.94      4.67    621.00      0.00      0.56      1.22    220.00      4.46    196.00     -0.43     -0.36         0        50         0         0
       890    937.83     18.71     -4.08     20.92      4.62    553.00      0.00      0.92      1.21    184.00      5.25    188.00     -0.92     -0.06         0        50         0         0
       900    937.79     18.48     -4.26     20.95      4.56    517.00      0.00      1.13      1.37    202.00      5.08    170.00     -1.05     -0.42         0        50         0         0
       910    937.79     18.30     -4.53     20.76      4.51    489.00      0.00      2.09      2.20    202.00      4.90    179.00     -1.94     -0.77         0        50         0         0
       920    937.90     17.66     -4.17     22.21      4.54    472.00      0.00      1.55      1.88    185.00      4.42    185.00     -1.54     -0.13         0        60         0         0
       930    937.97     17.99     -5.08     20.29      4.51    469.00      0.00      1.99      2.30    198.00      4.20    181.00     -1.89     -0.63         0        50         0         0
       940    937.86     18.51     -2.85     23.23      4.50    455.00      0.00      0.17      0.74    249.00      2.26    193.00     -0.06     -0.16         0        50         0         0
       950    937.69     17.79     -3.23     23.63      4.46    404.00      0.00      1.58      1.88    198.00      4.33    187.00     -1.50     -0.50         0        50         0         0
       960    937.57     17.86     -4.81     20.89      4.40    351.00      0.00      1.51      1.66    208.00      4.21    198.00     -1.33     -0.70         0        50         0         0
       970    937.46     17.07     -5.79     20.37      4.34    309.00      0.00      1.22      1.53    195.00      3.74    214.00     -1.18     -0.31         0        60         0         0
       980    937.56     18.02     -5.49     19.63      4.29    274.00      0.00      0.60      0.74     79.00      2.92     96.00      0.12      0.58         0        50         0         0
       990    937.68     17.51     -5.80     19.81      4.23    240.00      0.00      0.67      1.19     94.00      3.21     85.00     -0.05      0.67         0        50         0         0
      1000    937.69     17.37     -5.30     20.76      4.17    209.00      0.00      0.84      1.49    142.00      3.70     90.00     -0.67      0.51         0        50         0         0
      1010    937.75     17.64     -5.51     20.08      4.10    178.00      0.00      0.60      1.07    173.00      3.40    118.00     -0.60      0.07         0        40         0         0
      1020    937.87     17.28     -4.07     22.90      4.01    148.00      0.00      0.55      0.71    142.00      2.57    167.00     -0.44      0.34         0        40         0         0
      1030    937.85     16.36     -3.39     25.56      3.93    119.00      0.00      0.37      0.59    114.00      2.11     95.00     -0.15      0.34         0        50         0         0
      1040    937.89     16.98     -4.78     22.12      3.83     94.00      0.00      0.60      0.90    186.00      2.31    175.00     -0.60     -0.06         0        40         0         0
      1050    937.96     16.66     -4.86     22.45      3.74     72.00      0.00      0.32      0.50    123.00      1.97    156.00     -0.17      0.27         0        40         0         0
      1060    938.05     16.63     -4.23     23.59      3.61     51.00      0.00      0.16      0.23    106.00      1.89    122.00     -0.04      0.16         0        40         0         0
      1070    938.11     16.07     -3.84     25.17      3.43     30.00      0.00      0.78      1.15    176.00      3.30     90.00     -0.77      0.05         0        30         0         0
      1080    938.08     15.42     -3.91     26.09      2.97     12.00      0.00      0.34      0.42    199.00      2.45    192.00     -0.33     -0.11         0        30         0         0
      1090    938.12     13.66     -2.59     32.28      2.73      4.00      0.00      0.15      0.17    193.00      2.01    186.00     -0.14     -0.03         0        40         0         0
      1100    938.18     14.61     -4.17     26.98      1.86     -4.00      0.00      0.18      0.20    112.00      0.86    144.00     -0.07      0.16         0        20         0         0
      1110    938.25     13.99     -3.87     28.70      1.20     -7.00      0.00      0.11      0.11     90.00      0.90     90.00      0.00      0.11         0        20         0         0
      1120    938.27     12.61     -2.15     35.73      0.30     -8.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        30         0         0
      1130    938.34     13.30     -3.48     30.93     -0.50     -8.00      0.00      0.17      0.20     90.00      1.10    270.00      0.00      0.17         0        20         0         0
      1140    938.39     13.46     -3.67     30.18     -1.17     -8.00      0.00      0.35      0.35     90.00      1.00     90.00      0.00      0.35         0        10         0         0
      1150    938.44     13.13     -3.63     30.91     -1.65     -8.00      0.00      0.20      0.21     96.00      0.90     90.00     -0.02      0.20         0        20         0         0
      1160    938.52     12.53     -3.10     33.48     -1.88     -8.00      0.00      0.84      0.84     90.00      1.30     90.00      0.00      0.84         0        20         0         0
      1170    938.55     13.66     -3.87     29.35     -1.89     -8.00      0.00      0.56      0.66    114.00      1.93    159.00     -0.22      0.51         0        10         0         0
      1180    938.60     12.55     -2.51     34.94     -1.87     -7.00      0.00      0.88      0.89     92.00      1.41     82.00     -0.04      0.88         0        20         0         0
      1190    938.62     13.26     -3.70     30.49     -1.92     -7.00      0.00      0.45      0.46     91.00      1.20     90.00     -0.01      0.45         0        10         0         0
      1200    938.58     13.50     -3.08     31.44     -1.89     -7.00      0.00      0.25      0.37    121.00      2.02    189.00     -0.13      0.22         0         0         0         0
      1210    938.57     13.48     -2.85     32.02     -1.88     -7.00      0.00      0.35      0.46    180.00      2.10    183.00     -0.35      0.00         0        10         0         0
      1220    938.48     13.76     -3.55     29.85     -1.85     -8.00      0.00      1.04      1.10    177.00      2.85    162.00     -1.04      0.06         0         0         0         0
      1230    938.42     12.79     -2.13     35.36     -1.79     -8.00      0.00      0.83      0.88    190.00      2.75    190.00     -0.82     -0.15         0        20         0         0
      1240    938.38     13.13     -2.82     32.87     -1.77     -7.00      0.00      0.24      0.33    168.00      2.40    180.00     -0.24      0.05         0        10         0         0
      1250    938.40     12.62     -2.11     35.81     -1.82     -7.00      0.00      0.81      0.92    183.00      2.71    184.00     -0.81     -0.05         0        20         0         0
      1260    938.37     12.64     -1.84     36.49     -1.97     -7.00      0.00      1.27      1.30    183.00      2.52    187.00     -1.27     -0.07         0        20         0         0
      1270    938.33     12.28     -2.37     35.93     -2.13     -7.00      0.00      0.47      0.57    163.00      2.31    175.00     -0.45      0.14         0        20         0         0
      1280    938.35     11.39     -1.28     41.29     -2.17     -7.00      0.00      0.26      0.45    105.00      1.80    180.00     -0.06      0.25         0        20         0         0
      1290    938.49     11.16     -1.53     41.16     -2.16     -7.00      0.00      0.14      0.18     91.00      1.30    113.00      0.00      0.14         0        20         0         0
      1300    938.49     12.34     -2.34     35.84     -2.09     -7.00      0.00      0.66      0.69    183.00      2.72    197.00     -0.66     -0.04         0        10         0         0
      1310    938.49     12.12     -2.13     36.93     -2.03     -7.00      0.00      1.22      1.25    187.00      2.53    198.00     -1.21     -0.15         0        10         0         0
      1320    938.46     11.61     -1.73     39.36     -2.01     -7.00      0.00      0.16      0.19    176.00      2.06    157.00     -0.16      0.01         0        20         0         0
      1330    938.54     11.17     -1.71     40.56     -1.98     -7.00      0.00      0.23      0.29    106.00      1.51    172.00     -0.06      0.22         0        20         0         0
      1340    938.59     11.34     -1.71     40.14     -1.92     -6.00      0.00      0.11      0.14    122.00      1.20     90.00     -0.06      0.09         0        20         0         0
      1350    938.64     12.04     -2.23     36.85     -1.88     -6.00      0.00      0.26      0.27     92.00      1.65    104.00     -0.01      0.26         0        10         0         0
      1360    938.64     10.31     -0.81     45.90     -1.82     -6.00      0.00      0.16      0.19    197.00      1.70    177.00     -0.15     -0.05         0        20         0         0
      1370    938.70     10.94     -2.23     39.64     -1.76     -6.00      0.00      0.06      0.07    115.00      0.92    103.00     -0.02      0.05         0        20         0         0
      1380    938.76      9.46      0.00     51.54     -1.66     -6.00      0.00      0.24      0.27     93.00      1.10     95.00     -0.01      0.24         0        30         0         0
      1390    938.92     10.08     -0.74     46.86     -1.65     -5.00      0.00      0.30      0.30     90.00      1.00     90.00      0.00      0.30         0        20         0         0
      1400    938.96      8.79      0.91     57.66     -1.59     -5.00      0.00      0.21      0.23     94.00      0.80     90.00     -0.01      0.21         0        30         0         0
      1410    938.93     10.84     -0.67     44.77     -1.64     -5.00      0.00      0.09      0.09    270.00      0.70    270.00      0.00     -0.09         0        10         0         0
      1420    939.06      9.61      0.61     53.37     -1.64     -5.00      0.00      0.01      0.07    265.00      0.70    270.00      0.00     -0.01         0        30         0         0
      1430    939.07     10.10      0.38     50.79     -1.62     -5.00      0.00      0.18      0.18      1.00      1.10      0.00      0.18      0.00         0        20         0         0
