44 1001
Wienhold, Frank G.
Institute for Atmospheric and Climate Science (IAC), ETH Zurich, Switzerland
meteorological station on Messfeld Hoenggerberg
permanent monitoring
1 1
2018 04 16  2018 04 16
0.0
time in minutes since 2018-04-16 0h00 GMT
18
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0  9999.0  9999.0  9999.0  9999.0 
air pressure (hPa)
air temperature (deg C)
dew point(deg C)
relative humidity (percent)
illuminance (log base 10 of value in Lux)
radiation (W/m2)
rain accumulated during 10 min measurement interval (mm)
mean vector wind speed (m/s)
mean scalar wind speed (m/s)
mean wind direction (deg)
peak wind speed  (m/s)
direction of wind peek (deg)
mean north component (m/s)
mean east component (m/s)
barometer status code
thygan status code
interface sensor status code
wind sensor status code
5
station data 
location: Messfeld HPS G41, CH 8093 Zurich, Switzerland
latitude 47.40650 deg north
longitude 8.51190 deg east
elevation 541 m above sea level
7
This data can be used freely for scientific analysis.
The user agrees to cite IAC ETH Zurich as source of the data
and to consult IAC ETH Zurich before data is used for publication.

      time     p_air     T_air     T_dew        RH     illum radiation      rain  wspd_vec  wspd_scl      wdir   wspd_pk   wdir_pk wcp_north  wcp_east      baro    thygan       ifs      wind
     (min)     (hPa)   (deg C)   (deg C) (percent)(log10lux)    (W/m2)      (mm)     (m/s)     (m/s)     (deg)     (m/s)     (deg)     (m/s)     (m/s)  (status)  (status)  (status)  (status)

         0    949.42     12.51      8.79     78.04     -1.70     -4.00      0.00      0.93      0.96    331.00      1.64    308.00      0.81     -0.45         0        20         0         0
        10    949.37     12.47      8.78     78.20     -1.79     -5.00      0.00      0.71      0.75    302.00      1.52    293.00      0.37     -0.60         0        20         0         0
        20    949.40     12.34      8.80     79.00     -1.81     -5.00      0.00      0.57      0.63    294.00      1.63    281.00      0.23     -0.52         0        20         0         0
        30    949.49     11.57      8.95     83.94     -1.65     -5.00      0.00      0.06      0.08    319.00      0.82    284.00      0.05     -0.04         0        30         0         0
        40    949.52     11.38      8.83     84.31     -1.42     -4.00      0.00      0.12      0.12     90.00      0.60     90.00      0.00      0.12         0        30         0         0
        50    949.55     11.58      8.84     83.26     -1.30     -4.00      0.00      0.01      0.02      0.00      0.40      0.00      0.01      0.00         0        30         0         0
        60    949.66     12.05      9.07     81.94     -1.24     -4.00      0.00      0.14      0.16    320.00      0.98    294.00      0.11     -0.09         0        20         0         0
        70    949.78     12.20      8.80     79.72     -1.26     -4.00      0.00      1.30      1.33    283.00      2.45    282.00      0.29     -1.27         0        30         0         0
        80    949.79     12.17      8.94     80.64     -1.31     -5.00      0.00      0.85      0.94    302.00      2.01    276.00      0.45     -0.72         0        20         0         0
        90    949.92     11.53      9.33     86.36     -1.34     -6.00      0.00      0.61      0.75    328.00      1.97    330.00      0.52     -0.32         0        30         0         0
       100    950.00     11.19      9.36     88.52     -1.34     -5.00      0.00      0.37      0.44     10.00      2.00      3.00      0.36      0.07         0        40         0         0
       110    950.01     11.18      9.33     88.34     -1.35     -6.00      0.00      0.15      0.23     54.00      1.04    343.00      0.09      0.12         0        40         0         0
       120    950.00     11.16      9.34     88.55     -1.35     -5.00      0.00      0.00      0.00    180.00      0.10    180.00      0.00      0.00         0        40         0         0
       130    950.03     10.93      9.46     90.65     -1.33     -4.00      0.00      0.00      0.00      0.00      0.20      0.00      0.00      0.00         0        40         0         0
       140    950.02     11.08      9.36     89.11     -1.34     -4.00      0.00      0.01      0.02    130.00      0.50    127.00     -0.01      0.01         0        40         0         0
       150    950.09     11.11      9.28     88.45     -1.34     -4.00      0.00      0.00      0.01    180.00      0.20      0.00      0.00      0.00         0        40         0         0
       160    950.12     11.04      9.16     88.20     -1.34     -4.00      0.00      0.21      0.22     92.00      0.81     97.00     -0.01      0.21         0        40         0         0
       170    950.10     10.75      9.20     90.14     -1.30     -4.00      0.00      0.13      0.13     90.00      0.70     90.00      0.00      0.13         0        40         0         0
       180    950.15     11.10      9.45     89.56     -1.30     -4.00      0.00      0.56      0.57    268.00      1.75    257.00     -0.02     -0.56         0        30         0         0
       190    950.19     11.16      9.37     88.73     -1.27     -4.00      0.00      0.12      0.12    270.00      0.90    270.00      0.00     -0.12         0        40         0         0
       200    950.25     11.07      9.18     88.12     -1.28     -5.00      0.00      0.00      0.00      0.00      0.00    270.00      0.00      0.00         0        40         0         0
       210    950.23     11.06      9.35     89.17     -1.29     -6.00      0.00      0.00      0.00      0.00      0.00    270.00      0.00      0.00         0        40         0         0
       220    950.16     11.00      9.54     90.72     -1.26     -6.00      0.00      0.20      0.20     90.00      0.80     90.00      0.00      0.20         0        30         0         0
       230    950.19     10.92      9.66     91.94     -1.17     -6.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        40         0         0
       240    950.27     10.83      9.70     92.73     -0.96     -6.00      0.00      0.05      0.06    270.00      0.50    270.00      0.00     -0.05         0        40         0         0
       250    950.43     11.36     10.14     92.20     -0.41     -6.00      0.00      0.13      0.18    229.00      1.65    194.00     -0.08     -0.10         0        30         0         0
       260    950.55     11.09     10.11     93.64      0.47     -6.00      0.10      0.11      0.16    176.00      1.50    180.00     -0.11      0.01         0        40         0         0
       270    950.70     11.25     10.15     92.99      1.02     -6.00      0.00      0.25      0.35    128.00      2.02    171.00     -0.15      0.20         0        40         0         0
       280    950.83     11.07     10.08     93.65      1.31     -5.00      0.00      0.18      0.23    115.00      1.73    170.00     -0.08      0.16         0        40         0         0
       290    950.94     11.28     10.32     93.80      1.43     -5.00      0.00      0.51      0.53    186.00      1.71    173.00     -0.51     -0.05         0        40         0         0
       300    950.97     11.29     10.14     92.64      1.74     -5.00      0.10      0.46      0.52    181.00      1.93    159.00     -0.46     -0.01         0        40         0         0
       310    951.03     11.13     10.27     94.44      2.21     -3.00      0.20      0.11      0.15    143.00      1.40    180.00     -0.09      0.07         0        40         0         0
       320    951.16     11.24     10.30     93.91      2.34     -1.00      0.00      0.30      0.39    137.00      2.18    164.00     -0.22      0.20         0        40         0         0
       330    951.31     11.33     10.18     92.66      2.41      0.00      0.20      0.54      0.72    142.00      2.60    178.00     -0.42      0.33         0        40         0         0
       340    951.40     11.22     10.25     93.71      2.45      1.00      0.20      1.59      1.61    182.00      2.90    182.00     -1.59     -0.07         0        40         0         0
       350    951.51     11.32     10.30     93.38      3.09      7.00      0.30      1.25      1.29    182.00      3.01    184.00     -1.25     -0.04         0        40         0         0
       360    951.51     11.31     10.32     93.61      3.52     27.00      0.10      1.96      1.98    185.00      2.89    194.00     -1.96     -0.16         0        40         0         0
