       130    954.60      2.99      1.78     91.68     -1.63     -3.00      0.00      1.53      1.76     45.00      5.46     14.00      1.08      1.08         0        40         0         6
       140    954.69      2.95      1.79     92.01     -1.63     -3.00      0.00      1.11      1.25     35.00      3.29     20.00      0.91      0.63         0        40         0         6
       150    954.70      2.97      1.67     91.17     -1.63     -3.00      0.00      1.20      1.32     46.00      3.23     68.00      0.83      0.87         0        40         0         6
       160    954.77      3.01      1.72     91.25     -1.62     -3.00      0.00      1.02      1.15     46.00      2.98     76.00      0.71      0.74         0        40         0         6
       170    954.83      3.00      1.69     91.08     -1.61     -3.00      0.00      1.13      1.28     34.00      3.11    356.00      0.94      0.63         0        40         0         6
       180    954.84      2.94      1.71     91.55     -1.61     -3.00      0.00      1.40      1.50     31.00      3.19     58.00      1.19      0.73         0        40         0         6
       190    954.81      2.92      1.87     92.79     -1.60     -3.00      0.00      1.19      1.36     38.00      3.29     20.00      0.94      0.73         0        40         0         6
       200    954.84      2.89      1.83     92.73     -1.60     -3.00      0.00      1.08      1.21     48.00      3.33     57.00      0.73      0.80         0        40         0         6
       210    954.81      2.85      1.67     91.96     -1.59     -3.00      0.00      1.10      1.19     47.00      3.11      6.00      0.75      0.80         0        40         0         6
       220    954.77      2.84      1.70     92.20     -1.59     -3.00      0.00      1.31      1.44     56.00      3.13     27.00      0.73      1.09         0        40         0         6
       230    954.79      2.76      1.70     92.74     -1.58     -4.00      0.00      1.42      1.56     38.00      3.26     47.00      1.12      0.88         0        40         0         6
       240    954.67      2.74      1.65     92.57     -1.58     -4.00      0.00      1.39      1.52     50.00      4.24     15.00      0.89      1.06         0        40         0         6
       250    954.59      2.68      1.47     91.67     -1.52     -4.00      0.00      1.62      1.85     32.00      5.10     26.00      1.37      0.87         0        40         0         6
       260    954.60      2.59      1.44     92.11     -1.51     -4.00      0.00      1.52      1.71     39.00      4.61      4.00      1.18      0.96         0        40         0         6
       270    954.55      2.60      1.40     91.79     -1.50     -4.00      0.00      1.55      1.69     43.00      3.42     69.00      1.13      1.05         0        40         0         6
       280    954.57      2.65      1.38     91.34     -1.47     -4.00      0.00      1.43      1.63     39.00      3.81     30.00      1.11      0.91         0        40         0         6
       290    954.56      2.55      1.44     92.41     -1.44     -3.00      0.00      1.19      1.34     38.00      3.57     18.00      0.94      0.74         0        40         0         6
       300    954.56      2.61      1.59     92.93     -1.42     -3.00      0.00      1.25      1.40     29.00      4.40      3.00      1.09      0.61         0        40         0         6
       310    954.42      2.72      1.51     91.75     -1.41     -4.00      0.00      1.77      2.00     37.00      5.01      3.00      1.42      1.07         0        40         0         6
       320    954.37      2.64      1.55     92.53     -1.41     -4.00      0.00      1.35      1.47     32.00      3.36     53.00      1.15      0.71         0        40         0         6
       330    954.34      2.53      1.53     93.10     -1.41     -4.00      0.00      1.41      1.51     28.00      3.50     31.00      1.24      0.67         0        40         0         6
       340    954.24      2.60      1.45     92.08     -1.36     -4.00      0.00      1.58      1.76     51.00      4.05     40.00      1.01      1.22         0        40         0         6
       350    954.23      2.65      1.52     92.28     -1.30     -4.00      0.00      1.44      1.70     39.00      3.93     15.00      1.11      0.92         0        40         0         6
       360    954.23      2.55      1.56     93.20     -1.33     -4.00      0.00      1.60      1.72     51.00      4.11     18.00      1.01      1.24         0        40         0         6
       370    954.17      2.50      1.49     93.05     -1.31     -4.00      0.00      1.22      1.38     41.00      3.64     53.00      0.92      0.81         0        40         0         6
       380    954.36      2.70      1.55     92.08     -1.19     -4.00      0.00      1.19      1.37     60.00      3.10     92.00      0.59      1.04         0        40         0         6
       390    954.39      2.77      1.57     91.77     -0.74     -4.00      0.00      1.32      1.48     65.00      3.49    103.00      0.56      1.19         0        40         0         6
       400    954.36      2.76      1.64     92.35      0.08     -4.00      0.00      1.22      1.45     54.00      3.00     88.00      0.73      0.98         0        40         0         6
       410    954.32      2.78      1.63     92.12      0.90     -5.00      0.00      1.31      1.45     49.00      3.52     15.00      0.86      0.99         0        40         0         6
       420    954.20      2.72      1.57     92.15      1.53     -4.00      0.00      1.72      1.83     54.00      4.65     71.00      1.01      1.39         0        40         0         6
       430    954.13      2.62      1.64     93.24      2.04     -4.00      0.00      1.43      1.56     58.00      3.51     20.00      0.76      1.22         0        40         0         6
       440    954.08      2.65      1.49     92.01      2.53     -1.00      0.00      1.54      1.65     49.00      3.74     34.00      1.01      1.16         0        40         0         6
       450    954.08      2.53      1.59     93.49      2.90      4.00      0.00      1.48      1.60     44.00      3.06     11.00      1.06      1.04         0        40         0         6
       460    954.03      2.56      1.63     93.57      3.17     14.00      0.00      1.23      1.35     51.00      2.77     26.00      0.77      0.96         0        40         0         6
       470    953.98      2.75      1.58     91.97      3.43     25.00      0.00      1.30      1.47     55.00      3.23     68.00      0.74      1.07         0        40         0         6
       480    953.97      2.81      1.68     92.22      3.44     30.00      0.00      1.23      1.36     33.00      3.16     18.00      1.03      0.68         0        40         0         6
       490    954.02      2.90      1.71     91.91      3.49     32.00      0.00      1.18      1.30     33.00      2.87     61.00      0.99      0.65         0        40         0         6
       500    954.00      2.85      1.82     92.89      3.55     37.00      0.00      1.48      1.61     40.00      4.95     14.00      1.14      0.95         0        40         0         6
       510    954.13      3.05      1.86     91.87      3.64     45.00      0.00      1.45      1.58     54.00      3.18     66.00      0.86      1.17         0        40         0         6
       520    954.17      3.18      2.02     92.06      3.73     57.00      0.00      1.48      1.56     42.00      3.30     14.00      1.09      1.00         0        40         0         6
       530    954.13      3.32      2.11     91.76      3.79     68.00      0.00      1.64      1.78     43.00      3.55     40.00      1.20      1.13         0        40         0         6
       540    954.11      3.51      2.10     90.47      3.81     76.00      0.00      1.70      1.84     41.00      4.49     78.00      1.28      1.11         0        40         0         6
       550    954.12      3.57      2.28     91.22      3.82     78.00      0.00      1.66      1.77     53.00      3.20     20.00      1.01      1.33         0        40         0         6
       560    954.13      3.62      2.33     91.26      3.85     84.00      0.00      1.17      1.26     53.00      2.84     80.00      0.70      0.94         0        40         0         6
       570    954.12      3.79      2.39     90.57      3.90     92.00      0.00      1.60      1.71     44.00      3.64     58.00      1.16      1.11         0        40         0         6
       580    954.14      3.97      2.23     88.40      3.96    106.00      0.00      1.85      1.99     44.00      4.05     74.00      1.33      1.29         0        40         0         6
       590    954.11      4.06      2.23     87.84      3.93    111.00      0.00      1.97      2.06     48.00      3.77     58.00      1.33      1.46         0        30         0         6
       600    954.13      4.18      2.57     89.25      3.97    109.00      0.00      1.37      1.54     52.00      4.00     32.00      0.84      1.09         0        40         0         6
       610    954.03      4.18      2.29     87.48      4.00    121.00      0.00      1.77      1.91     48.00      3.71     27.00      1.19      1.32         0        40         0         6
       620    954.01      4.36      2.34     86.72      4.04    129.00      0.00      1.32      1.48     32.00      4.11      4.00      1.12      0.70         0        30         0         6
       630    953.92      4.53      2.47     86.45      4.08    144.00      0.00      1.57      1.74     49.00      4.47     80.00      1.04      1.19         0        30         0         6
       640    953.81      4.55      2.41     85.94      4.15    163.00      0.00      1.49      1.73     39.00      4.37     16.00      1.16      0.93         0        30         0         6
       650    953.69      5.40      3.04     84.72      4.48    327.00      0.00      1.64      1.84     41.00      4.30     12.00      1.25      1.07         0        30         0         6
       660    953.52      5.38      2.53     81.84      4.48    466.00      0.00      2.04      2.29     28.00      4.41     13.00      1.80      0.95         0        40         0         6
       670    953.37      5.81      2.51     79.31      4.47    453.00      0.00      2.31      2.52     24.00      5.25     31.00      2.11      0.93         0        40         0         6
       680    953.23      6.04      2.43     77.62      4.42    418.00      0.00      2.22      2.53     43.00      5.51     16.00      1.62      1.52         0        40         0         6
       690    953.10      6.28      2.33     75.81      4.41    398.00      0.00      1.85      2.08     40.00      5.26     76.00      1.41      1.20         0        40         0         0
       700    953.08      6.47      2.60     76.24      4.40    386.00      0.00      1.71      1.98     33.00      4.60      1.00      1.43      0.93         0        40         0         0
       710    952.93      6.93      2.93     75.66      4.40    381.00      0.00      1.71      2.05     44.00      4.50      1.00      1.24      1.18         0        40         0         0
       720    952.89      6.82      2.45     73.66      4.24    361.00      0.00      1.46      1.76     46.00      5.30     88.00      1.01      1.06         0       440         0         0
       730    952.85      6.66      2.46     74.49      4.21    249.00      0.00      1.71      1.90     37.00      4.58     36.00      1.36      1.03         0        40         0         0
       740    952.72      6.44      2.41     75.40      4.15    223.00      0.00      1.51      1.72     56.00      4.24     71.00      0.84      1.25         0        40         0         0
       750    952.45      6.47      2.96     78.20      4.24    204.00      0.00      1.66      1.85     48.00      3.64     58.00      1.12      1.22         0        40         0         0
       760    952.46      6.98      2.85     74.93      4.31    282.00      0.00      1.40      1.56     40.00      3.41     87.00      1.08      0.89         0        40         0         0
       770    952.35      7.21      2.64     72.68      4.29    297.00      0.00      1.42      1.61     51.00      3.99     22.00      0.90      1.10         0        40         0         0
       780    952.34      7.64      2.93     72.02      4.27    288.00      0.00      1.62      1.80     16.00      4.59    349.00      1.55      0.46         0        40         0         0
       790    952.27      7.38      2.96     73.49      4.24    269.00      0.00      1.21      1.40     44.00      3.93    353.00      0.87      0.83         0        50         0         0
       800    952.24      7.29      3.30     75.72      4.15    242.00      0.00      0.97      1.23     53.00      2.77    103.00      0.59      0.77         0        50         0         0
       810    952.24      7.10      3.11     75.74      4.10    162.00      0.00      1.17      1.27     58.00      2.77     49.00      0.61      1.00         0        50         0         0
       820    952.18      6.65      3.00     77.52      3.56    114.00      0.00      1.65      1.91     47.00      4.36      9.00      1.12      1.22         0        50         0         0
       830    952.13      6.48      2.55     75.93      3.48     45.00      0.00      1.61      1.79     50.00      4.43     72.00      1.03      1.24         0        40         0         6
       840    952.12      6.18      2.69     78.30      3.52     43.00      0.00      1.61      1.93     47.00      5.52      5.00      1.11      1.17         0        30         0         6
       850    952.23      6.11      2.82     79.40      3.59     47.00      0.00      1.77      1.98     27.00      5.16    351.00      1.59      0.79         0        30         0         6
       860    952.29      5.29      3.23     86.53      3.66     53.00      0.00      1.31      1.47     45.00      3.49     66.00      0.92      0.93         0        30         0         6
       870    952.37      5.64      3.15     84.00      3.65     56.00      0.00      1.16      1.25     39.00      3.53     25.00      0.91      0.73         0        30         0         6
       880    952.33      5.65      3.20     84.24      3.61     51.00      0.00      1.16      1.32     49.00      3.54     16.00      0.76      0.87         0        30         0         6
       890    952.41      5.71      3.04     82.92      3.56     45.00      0.00      1.15      1.31     46.00      3.10     75.00      0.80      0.82         0        30         0         6
       900    952.44      5.40      3.27     86.12      3.47     37.00      0.00      1.32      1.48     52.00      3.14     37.00      0.81      1.04         0        30         0         6
       910    952.45      5.26      3.29     87.09      3.21     28.00      0.00      1.13      1.23     52.00      3.89     42.00      0.69      0.89         0        40         0         6
       920    952.52      5.17      3.27     87.53      3.04     19.00      0.00      1.05      1.17     40.00      3.48     18.00      0.80      0.68         0        30         0         6
       930    952.44      5.21      3.20     86.85      2.82     11.00      0.00      0.97      1.04     54.00      2.33     10.00      0.57      0.79         0        30         0         6
       940    952.39      4.86      3.28     89.48      2.42      3.00      0.00      1.02      1.11     47.00      2.71      4.00      0.70      0.74         0        40         0         6
       950    952.32      4.81      3.13     88.86      2.12     -1.00      0.00      1.01      1.09     59.00      2.60     23.00      0.51      0.87         0        30         0         6
       960    952.27      4.77      3.05     88.62      1.85     -3.00      0.00      1.20      1.27     65.00      2.60     90.00      0.51      1.09         0        30         0         6
       970    952.32      4.71      3.05     88.97      1.32     -4.00      0.00      1.09      1.16     61.00      2.55     64.00      0.53      0.95         0        40         0         6
       980    952.46      4.19      2.99     91.90      0.50     -5.00      0.00      1.06      1.13     67.00      2.42     97.00      0.41      0.97         0        40         0         6
       990    952.33      4.63      3.02     89.26     -0.35     -5.00      0.00      1.18      1.27     63.00      2.91     63.00      0.53      1.05         0        30         0         6
      1000    952.26      4.46      3.00     90.26     -1.06     -5.00      0.00      1.32      1.42     52.00      3.41     85.00      0.82      1.04         0        40         0         6
      1010    952.24      4.22      2.94     91.35     -1.47     -5.00      0.00      1.48      1.57     62.00      3.20     88.00      0.70      1.30         0        40         0         6
      1020    952.13      4.37      2.91     90.22     -1.61     -5.00      0.00      1.47      1.57     58.00      3.37     12.00      0.79      1.24         0        40         0         6
      1030    952.14      4.25      2.88     90.83     -1.62     -5.00      0.00      1.28      1.36     58.00      3.10     75.00      0.67      1.09         0        40         0         6
      1040    952.12      4.15      2.87     91.38     -1.65     -5.00      0.00      1.59      1.71     51.00      3.45     68.00      1.01      1.23         0        40         0         6
      1050    952.18      4.24      2.85     90.60     -1.67     -5.00      0.00      1.58      1.72     61.00      3.57     79.00      0.76      1.39         0        40         0         6
      1060    952.01      4.29      2.82     90.12     -1.62     -5.00      0.00      1.35      1.46     54.00      3.45     73.00      0.79      1.10         0        30         0         6
      1070    952.03      4.07      2.78     91.30     -1.56     -5.00      0.00      1.17      1.26     53.00      2.95     28.00      0.71      0.93         0        40         0         6
      1080    952.08      4.19      2.82     90.76     -1.54     -5.00      0.00      1.38      1.49     50.00      2.86     78.00      0.88      1.06         0        40         0         6
      1090    952.13      3.72      2.69     93.01     -1.51     -5.00      0.00      1.18      1.24     49.00      3.12     50.00      0.78      0.89         0        40         0         6
      1100    952.16      3.83      2.65     92.02     -1.54     -5.00      0.00      1.59      1.69     63.00      3.51     87.00      0.72      1.41         0        40         0         6
      1110    952.13      4.03      2.65     90.70     -1.51     -5.00      0.00      1.52      1.61     52.00      3.44     64.00      0.95      1.19         0        30         0         6
      1120    952.08      3.69      2.61     92.65     -1.50     -5.00      0.00      1.63      1.74     56.00      3.30     55.00      0.92      1.34         0        40         0         6
      1130    952.06      3.65      2.53     92.35     -1.46     -5.00      0.00      1.52      1.63     52.00      3.35     27.00      0.95      1.19         0        40         0         6
      1140    952.03      3.71      2.56     92.16     -1.47     -5.00      0.00      1.42      1.50     55.00      3.42     38.00      0.82      1.16         0        40         0         6
      1150    951.90      3.73      2.50     91.67     -1.49     -5.00      0.00      1.46      1.53     53.00      3.48     72.00      0.87      1.17         0        40         0         6
      1160    951.75      3.72      2.53     91.93     -1.48     -5.00      0.00      1.62      1.71     57.00      4.27     69.00      0.89      1.36         0        40         0         6
      1170    951.66      3.63      2.53     92.50     -1.50     -5.00      0.00      1.65      1.81     47.00      4.20     65.00      1.12      1.21         0        40         0         6
      1180    951.55      3.93      2.53     90.53     -1.49     -5.00      0.00      1.98      2.17     49.00      4.75     49.00      1.30      1.50         0        40         0         6
      1190    951.55      3.91      2.51     90.55     -1.47     -5.00      0.00      1.84      2.03     37.00      4.12     76.00      1.47      1.11         0        40         0         6
      1200    951.65      3.83      2.57     91.44     -1.47     -5.00      0.00      1.64      1.77     38.00      3.62     51.00      1.29      1.01         0        40         0         6
      1210    951.70      3.88      2.54     90.93     -1.46     -5.00      0.00      1.78      1.92     45.00      3.47     78.00      1.25      1.26         0        40         0         6
      1220    951.59      3.62      2.48     92.18     -1.46     -5.00      0.00      1.93      2.04     51.00      4.70     88.00      1.21      1.51         0        40         0         6
      1230    951.41      3.71      2.42     91.30     -1.44     -5.00      0.00      2.20      2.31     55.00      4.15     75.00      1.27      1.79         0        40         0         6
      1240    951.32      3.72      2.39     90.96     -1.40     -4.00      0.00      2.04      2.17     50.00      4.95      8.00      1.32      1.55         0        40         0         6
      1250    951.01      3.66      2.40     91.45     -1.36     -4.00      0.00      2.05      2.25     48.00      5.41     25.00      1.37      1.53         0        40         0         6
      1260    950.78      3.69      2.41     91.32     -1.32     -4.00      0.00      2.09      2.22     41.00      4.78     37.00      1.57      1.38         0        40         0         6
      1270    950.69      3.63      2.39     91.59     -1.33     -4.00      0.00      1.81      1.97     43.00      4.44     54.00      1.32      1.24         0        40         0         6
      1280    950.51      3.57      2.36     91.77     -1.36     -4.00      0.00      1.80      1.92     47.00      4.49     21.00      1.23      1.32         0        40         0         6
      1290    950.51      3.64      2.30     90.90     -1.39     -4.00      0.00      1.64      1.80     55.00      4.03     76.00      0.94      1.35         0        40         0         6
      1300    950.53      3.45      2.36     92.54     -1.43     -4.00      0.00      1.63      1.74     54.00      3.36     67.00      0.95      1.32         0        40         0         6
      1310    950.16      3.59      2.29     91.20     -1.48     -4.00      0.00      1.79      1.94     50.00      4.77     80.00      1.15      1.37         0        40         0         6
      1320    950.09      3.39      2.31     92.60     -1.54     -4.00      0.00      1.62      1.76     42.00      3.64     58.00      1.20      1.09         0        40         0         6
      1330    950.00      3.42      2.23     91.93     -1.59     -4.00      0.00      1.78      1.95     49.00      4.73      6.00      1.18      1.33         0        40         0         6
      1340    949.84      3.46      2.21     91.53     -1.63     -4.00      0.00      1.90      2.00     44.00      4.92     63.00      1.37      1.31         0        40         0         6
      1350    949.59      3.52      2.14     90.63     -1.68     -4.00      0.00      1.96      2.07     47.00      4.74     83.00      1.34      1.42         0        40         0         6
      1360    949.37      3.25      2.16     92.58     -1.68     -5.00      0.00      1.83      1.93     46.00      4.57     61.00      1.28      1.31         0        40         0         6
      1370    949.20      3.37      2.12     91.52     -1.70     -4.00      0.00      1.62      1.74     48.00      3.67     26.00      1.08      1.21         0        40         0         6
      1380    948.95      3.30      2.10     91.82     -1.82     -5.00      0.00      1.97      2.06     50.00      3.68     47.00      1.28      1.50         0        40         0         6
      1390    948.93      3.21      2.02     91.91     -1.96     -5.00      0.00      1.60      1.68     51.00      3.57     72.00      1.00      1.25         0        40         0         6
      1400    948.73      3.29      2.01     91.29     -2.09     -5.00      0.00      1.61      1.73     35.00      4.65      9.00      1.31      0.93         0        40         0         6
      1410    948.67      2.87      1.87     93.13     -2.12     -5.00      0.00      1.61      1.72     37.00      4.07     65.00      1.28      0.97         0        40         0         6
      1420    948.42      3.07      1.90     91.99     -2.11     -5.00      0.00      1.79      1.89     40.00      3.67     79.00      1.37      1.16         0        40         0         6
      1430    948.30      2.95      1.85     92.43     -2.09     -5.00      0.00      1.89      2.01     45.00      4.66     75.00      1.33      1.34         0        40         0         6
