       270    949.19     -5.27     -6.80     88.98     -2.12     -4.00      0.00      0.57      0.57     90.00      0.90     90.00      0.00      0.57         0        52         0         6
       280    949.34     -5.25     -6.83     88.64     -1.99     -4.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        52         0         6
       290    949.58     -5.22     -6.90     87.93     -1.71     -4.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        52         0         6
       300    949.78     -4.90     -6.72     86.98     -1.58     -3.00      0.00      0.01      0.01      0.00      0.60      0.00      0.01      0.00         0        52         0         6
       310    949.87     -4.85     -6.69     86.88     -1.58     -3.00      0.00      0.78      0.85     70.00      1.40     86.00      0.27      0.73         0        52         0         6
       320    949.94     -5.02     -6.63     88.44     -1.45     -3.00      0.00      0.66      0.72     63.00      1.34     63.00      0.30      0.59         0        52         0         6
       330    950.06     -4.94     -6.62     88.01     -1.44     -3.00      0.00      0.74      0.76     63.00      1.04     73.00      0.33      0.66         0        52         0         6
       340    950.14     -5.02     -6.55     88.97     -1.22     -3.00      0.00      0.66      0.72     44.00      1.28     51.00      0.47      0.46         0        52         0         6
       350    950.28     -4.90     -6.65     87.52     -0.73     -3.00      0.00      0.44      0.47     21.00      0.80      0.00      0.41      0.16         0        52         0         6
       360    950.36     -5.08     -6.69     88.45      0.08     -3.00      0.00      0.44      0.49     43.00      0.89     27.00      0.32      0.30         0        51         0         6
       370    950.50     -5.11     -6.62     89.13      1.01     -3.00      0.00      0.05      0.05     90.00      0.30     90.00      0.00      0.05         0        51         0         6
       380    950.73     -4.94     -6.65     87.80      1.68     -2.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        51         0         6
       390    950.89     -5.01     -6.65     88.21      2.04     -1.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        52         0         6
       400    951.07     -4.93     -6.62     87.90      2.35      0.00      0.00      0.06      0.06      0.00      0.60      0.00      0.06      0.00         0        52         0         6
       410    951.15     -4.83     -6.59     87.45      2.60      2.00      0.00      0.63      0.69     61.00      1.50     90.00      0.30      0.56         0        52         0         6
       420    951.30     -4.97     -6.60     88.32      2.83      7.00      0.00      0.55      0.61     25.00      1.32      9.00      0.50      0.23         0        51         0         6
       430    951.40     -4.79     -6.50     87.74      3.00     12.00      0.00      0.01      0.01      0.00      0.50      0.00      0.01      0.00         0        51         0         6
       440    951.44     -4.71     -6.54     87.00      3.15     19.00      0.00      0.70      0.73     26.00      1.24     14.00      0.63      0.30         0        51         0         6
       450    951.51     -4.58     -6.51     86.35      3.40     28.00      0.00      0.48      0.56     59.00      1.00     90.00      0.25      0.41         0        51         0         6
       460    951.63     -4.46     -6.26     87.22      3.56     39.00      0.00      0.51      0.60     38.00      1.10      0.00      0.40      0.31         0        52         0         6
       470    951.82     -4.22     -6.22     85.91      3.64     51.00      0.00      0.84      0.88     36.00      1.39     21.00      0.69      0.49         0        52         0         6
       480    952.02     -4.21     -6.49     84.15      3.70     60.00      0.00      0.80      0.84     34.00      1.39     21.00      0.66      0.45         0        51         0         6
       490    952.12     -4.03     -6.48     83.03      3.82     74.00      0.00      0.70      0.78     41.00      1.57     63.00      0.53      0.46         0        51         0         6
       500    952.18     -4.02     -6.25     84.44      3.91     97.00      0.00      0.92      0.98     34.00      1.70     28.00      0.76      0.52         0        41         0         6
       510    952.29     -3.85     -6.37     82.62      4.00    120.00      0.00      0.81      0.89     40.00      1.75     24.00      0.62      0.52         0        41         0         6
       520    952.27     -3.77     -6.22     83.02      4.06    153.00      0.00      1.00      1.11     46.00      2.28     75.00      0.69      0.72         0        41         0         6
       530    952.39     -3.51     -6.05     82.57      4.06    159.00      0.00      0.77      0.84     24.00      1.80      3.00      0.71      0.32         0        41         0         6
       540    952.44     -3.60     -6.49     80.32      4.14    171.00      0.00      0.80      0.93     18.00      2.04     11.00      0.76      0.25         0        41         0         6
       550    952.50     -3.62     -6.73     78.98      4.19    200.00      0.00      0.75      0.87     47.00      1.92     28.00      0.51      0.55         0        40         0         6
       560    952.55     -3.11     -6.40     78.02      4.17    209.00      0.00      0.50      0.59     35.00      1.20      0.00      0.41      0.29         0        40         0         6
       570    952.65     -3.12     -6.57     77.04      4.20    212.00      0.00      0.68      0.83     18.00      1.94     12.00      0.65      0.21         0        40         0         6
       580    952.74     -2.92     -6.15     78.34      4.21    238.00      0.00      1.16      1.22      4.00      2.32    353.00      1.16      0.07         0        30         0         6
       590    952.83     -2.75     -6.41     75.81      4.48    288.00      0.00      1.13      1.25     15.00      2.41      5.00      1.09      0.29         0        30         0         6
       600    952.90     -1.75     -5.79     73.84      4.45    369.00      0.00      0.69      0.90     73.00      2.38     15.00      0.20      0.66         0        30         0         6
       610    952.99     -2.39     -6.24     74.82      4.28    283.00      0.00      1.15      1.40     14.00      2.61    356.00      1.12      0.28         0        40         0         6
       620    952.96     -1.81     -5.66     74.90      4.30    312.00      0.00      0.55      0.85     29.00      2.31    355.00      0.48      0.26         0        30         0         6
       630    953.00     -2.06     -6.52     71.48      4.27    380.00      0.00      1.84      1.88    349.00      4.00    347.00      1.81     -0.36         0        40         0         6
       640    953.07     -1.74     -6.30     70.94      4.19    326.00      0.00      1.49      1.54    355.00      2.92    354.00      1.48     -0.14         0        30         0         6
       650    953.06     -1.29     -5.96     70.45      4.55    446.00      0.00      0.97      1.01    350.00      2.12    352.00      0.95     -0.17         0        30         0         6
       660    953.09     -1.21     -5.91     70.34      4.60    504.00      0.00      0.57      1.05     75.00      2.50    344.00      0.15      0.55         0        40         0         6
       670    953.11     -1.13     -5.99     69.50      4.43    494.00      0.00      0.98      1.27     16.00      2.90    358.00      0.94      0.28         0        40         0         6
       680    953.11     -1.19     -6.00     69.77      4.23    310.00      0.00      0.68      0.73    351.00      2.50      0.00      0.67     -0.10         0        50         0         6
       690    953.07     -0.76     -6.10     67.06      4.11    208.00      0.00      0.84      1.03     39.00      2.26     13.00      0.66      0.52         0        40         0         6
       700    953.01     -1.11     -6.53     66.56      4.13    163.00      0.00      0.96      1.13      1.00      2.02    351.00      0.96      0.01         0        40         0         6
       710    953.06     -0.72     -6.06     67.06      4.38    230.00      0.00      1.24      1.27    347.00      2.28    345.00      1.21     -0.28         0        40         0         6
       720    953.02     -0.46     -5.94     66.38      4.30    331.00      0.00      0.98      1.13      5.00      2.51    337.00      0.97      0.08         0        40         0         6
       730    952.99     -0.50     -5.92     66.71      4.27    232.00      0.00      1.01      1.17      4.00      2.82    343.00      1.01      0.08         0        40         0         6
       740    953.01     -0.26     -5.96     65.33      4.21    280.00      0.00      1.26      1.39    359.00      2.96     12.00      1.26     -0.03         0        40         0         6
       750    953.03     -0.19     -6.15     64.11      4.24    243.00      0.00      0.83      0.91    348.00      2.09    343.00      0.81     -0.18         0        40         0         6
       760    953.00      0.37     -5.70     63.62      4.35    282.00      0.00      0.66      0.75    354.00      1.87     16.00      0.65     -0.07         0        30         0         6
       770    952.93      0.17     -6.04     62.89      4.25    297.00      0.00      1.15      1.18    346.00      2.20      0.00      1.12     -0.27         0        40         0         6
       780    952.87      0.29     -6.26     61.31      4.30    259.00      0.00      0.99      1.05    339.00      2.12    341.00      0.93     -0.36         0        40         0         6
       790    952.83      0.28     -6.54     60.06      4.38    319.00      0.00      0.70      0.81     23.00      2.33     31.00      0.65      0.28         0        40         0         6
       800    952.76      0.75     -6.19     59.67      4.25    303.00      0.00      1.58      1.64    343.00      3.71    346.00      1.51     -0.47         0        40         0         6
       810    952.80      0.79     -6.01     60.28      4.43    258.00      0.00      0.69      1.00     30.00      2.26     13.00      0.59      0.35         0        40         0         6
       820    952.83      0.96     -6.75     56.24      4.23    372.00      0.00      0.61      0.83     26.00      2.79     75.00      0.54      0.27         0        50         0         6
       830    952.80      1.01     -6.72     56.20      4.31    197.00      0.00      0.99      1.11    358.00      3.08     13.00      0.99     -0.04         0        40         0         6
       840    952.88      1.50     -6.85     53.73      4.46    355.00      0.00      1.03      1.29      8.00      3.01    354.00      1.02      0.15         0        40         0         6
       850    952.88      2.01     -6.88     51.64      4.40    425.00      0.00      0.51      0.86     61.00      1.94     35.00      0.25      0.44         0        50         0         6
       860    952.83      2.11     -6.85     51.41      4.33    321.00      0.00      0.95      1.21     82.00      2.46     63.00      0.13      0.94         0        50         0         6
       870    952.75      2.44     -6.14     53.02      4.29    316.00      0.00      1.09      1.21     72.00      2.47     76.00      0.34      1.03         0        50         0         6
       880    952.58      2.28     -6.78     51.06      4.26    289.00      0.00      1.43      1.58     65.00      3.75     81.00      0.60      1.30         0        50         0         6
       890    952.61      3.00     -6.36     50.07      4.21    263.00      0.00      0.79      1.09     92.00      2.42     60.00     -0.02      0.79         0        50         0         6
       900    952.78      2.49     -5.80     54.22      4.17    234.00      0.00      0.62      0.74     66.00      2.15     62.00      0.25      0.57         0        60         0         6
       910    952.88      2.16     -7.61     48.31      4.12    211.00      0.00      0.82      1.00     49.00      2.42     66.00      0.53      0.63         0        60         0         6
       920    952.92      2.34     -7.31     48.81      4.06    186.00      0.00      0.82      0.94     43.00      2.25     69.00      0.60      0.56         0        60         0         6
       930    952.97      2.81     -7.14     47.85      3.99    160.00      0.00      0.69      0.89     61.00      2.50      0.00      0.34      0.60         0        50         0         6
       940    953.00      2.27     -6.81     50.97      3.91    131.00      0.00      0.59      0.64     77.00      1.71     83.00      0.13      0.58         0        60         0         6
       950    953.06      2.00     -7.04     51.05      3.82    109.00      0.00      0.49      0.56     83.00      1.10      0.00      0.06      0.48         0        60         0         6
       960    953.08      1.91     -6.51     53.50      3.70     82.00      0.00      0.56      0.62     65.00      1.06     49.00      0.24      0.51         0        60         0         6
       970    953.14      1.05     -6.06     58.94      3.55     57.00      0.00      0.57      0.58     81.00      1.14     75.00      0.09      0.56         0        60         0         6
       980    953.20      0.64     -6.81     57.29      3.08     29.00      0.00      0.65      0.65     92.00      1.04    107.00     -0.02      0.65         0        60         0         6
       990    953.22      0.10     -4.89     69.01      2.76     10.00      0.00      0.13      0.13     91.00      0.81     97.00      0.00      0.13         0        50         0         6
      1000    953.25     -0.15     -6.52     62.14      2.45      3.00      0.00      0.26      0.26     90.00      1.00     90.00      0.00      0.26         0        40         0         6
      1010    953.30     -0.31     -6.89     61.05      2.11     -1.00      0.00      0.45      0.45     91.00      1.00     90.00      0.00      0.45         0        30         0         6
      1020    953.37      0.21     -7.42     56.43      1.56     -4.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        20         0         6
      1030    953.42     -0.21     -6.55     62.25      0.73     -5.00      0.00      0.18      0.18     94.00      1.10     90.00     -0.01      0.17         0        20         0         6
      1040    953.46     -1.07     -5.59     71.33     -0.16     -6.00      0.00      0.76      0.76     91.00      1.10     90.00     -0.01      0.76         0        20         0         6
      1050    953.45     -0.63     -6.17     66.12     -1.04     -5.00      0.00      0.75      0.75     90.00      1.10     90.00      0.00      0.75         0        20         0         6
      1060    953.45     -1.49     -4.66     78.94     -1.72     -6.00      0.00      0.75      0.75     90.00      1.20     95.00      0.00      0.75         0        21         0         6
      1070    953.36     -1.10     -5.84     70.10     -2.07     -6.00      0.00      0.54      0.54     91.00      1.91     96.00     -0.01      0.54         0        31         0         6
      1080    953.44     -1.16     -5.30     73.44     -2.17     -6.00      0.00      0.33      0.33     91.00      1.10     90.00     -0.01      0.33         0        31         0         6
      1090    953.52     -1.48     -5.05     76.58     -2.20     -6.00      0.00      0.55      0.58     86.00      1.84     77.00      0.04      0.55         0        31         0         6
      1100    953.62     -1.18     -4.65     77.19     -2.22     -6.00      0.00      0.45      0.51     75.00      1.26     72.00      0.11      0.44         0        22         0         6
      1110    953.71     -1.38     -4.91     76.85     -2.25     -6.00      0.00      0.39      0.40     87.00      0.80     90.00      0.02      0.39         0        31         0         6
      1120    953.68     -1.82     -5.18     77.78     -2.26     -6.00      0.00      0.34      0.38     71.00      1.10     85.00      0.11      0.32         0        41         0         6
      1130    953.79     -1.36     -5.16     75.26     -2.26     -6.00      0.00      0.67      0.67     89.00      1.60     90.00      0.02      0.67         0        31         0         6
      1140    953.83     -1.59     -5.23     76.20     -2.28     -6.00      0.00      0.72      0.72     90.00      1.70     90.00      0.00      0.72         0        31         0         6
      1150    953.79     -1.13     -5.49     72.21     -2.29     -6.00      0.00      0.77      0.80     80.00      1.71     83.00      0.13      0.76         0        21         0         6
      1160    953.87     -1.22     -5.73     71.36     -2.31     -6.00      0.00      0.86      0.91     82.00      2.11     85.00      0.12      0.86         0        21         0         6
      1170    953.87     -1.89     -5.03     79.06     -2.31     -6.00      0.00      0.70      0.78     65.00      2.31     95.00      0.30      0.64         0        31         0         6
      1180    953.87     -1.81     -5.29     77.07     -2.31     -5.00      0.00      0.15      0.19     29.00      0.81      7.00      0.13      0.07         0        32         0         6
      1190    953.84     -2.35     -4.96     82.24     -2.32     -5.00      0.00      0.00      0.00      0.00      0.00      7.00      0.00      0.00         0        42         0         6
      1200    953.84     -2.61     -4.96     83.79     -2.33     -5.00      0.00      0.44      0.47     38.00      1.30     58.00      0.34      0.27         0        42         0         6
      1210    953.91     -2.41     -4.96     82.63     -2.33     -5.00      0.00      0.65      0.69     33.00      1.21     24.00      0.54      0.35         0        42         0         6
      1220    953.82     -2.50     -5.21     81.55     -2.34     -5.00      0.00      0.58      0.59     87.00      1.00     90.00      0.03      0.58         0        41         0         6
      1230    953.80     -2.72     -5.09     83.68     -2.32     -5.00      0.00      0.40      0.41     73.00      0.81     83.00      0.11      0.38         0        41         0         6
      1240    953.82     -2.19     -5.49     78.04     -2.27     -5.00      0.00      0.42      0.51     55.00      1.65     76.00      0.24      0.35         0        31         0         6
      1250    953.93     -2.50     -4.98     83.01     -2.19     -5.00      0.00      0.39      0.45     26.00      1.21     24.00      0.35      0.17         0        32         0         6
      1260    953.88     -2.22     -5.49     78.22     -2.32     -5.00      0.00      0.62      0.65     80.00      1.70     90.00      0.11      0.61         0        31         0         6
      1270    953.79     -2.27     -5.34     79.46     -2.35     -5.00      0.00      0.68      0.71     76.00      1.90     90.00      0.16      0.66         0        31         0         6
      1280    953.74     -2.56     -5.06     82.90     -2.35     -5.00      0.00      0.67      0.69     82.00      0.90     90.00      0.10      0.67         0        42         0         6
      1290    953.70     -2.64     -5.14     82.87     -2.32     -5.00      0.00      0.61      0.61     85.00      1.04     73.00      0.06      0.61         0        42         0         6
      1300    953.60     -2.60     -5.51     80.36     -2.33     -5.00      0.00      0.69      0.77     49.00      1.12     63.00      0.46      0.52         0        41         0         6
      1310    953.69     -3.15     -5.01     86.94     -2.32     -5.00      0.00      0.62      0.64     56.00      1.14     15.00      0.34      0.51         0        42         0         6
      1320    953.51     -2.61     -5.40     81.14     -2.29     -5.00      0.00      0.69      0.72     62.00      0.98     66.00      0.32      0.62         0        42         0         6
      1330    953.42     -2.73     -5.53     80.96     -2.31     -5.00      0.00      0.65      0.67     50.00      0.94     58.00      0.41      0.50         0        41         0         6
      1340    953.54     -2.81     -5.64     80.80     -2.31     -5.00      0.00      0.60      0.63     62.00      1.00     84.00      0.28      0.53         0        41         0         6
      1350    953.46     -2.87     -5.69     80.85     -2.18     -5.00      0.00      1.05      1.07     68.00      1.91     84.00      0.40      0.97         0        41         0         6
      1360    953.44     -2.62     -6.40     75.13     -2.08     -5.00      0.00      0.81      0.84     69.00      1.44     34.00      0.29      0.75         0        31         0         6
      1370    953.45     -2.87     -6.13     78.15     -2.18     -4.00      0.00      0.62      0.69     51.00      1.06     49.00      0.38      0.48         0        31         0         6
      1380    953.45     -2.82     -6.54     75.48     -2.26     -5.00      0.00      0.68      0.72     55.00      0.98     24.00      0.39      0.56         0        31         0         6
      1390    953.48     -2.91     -6.68     75.21     -2.24     -5.00      0.00      0.85      0.86     66.00      1.14     75.00      0.35      0.77         0        31         0         6
      1400    953.47     -2.97     -6.46     76.83     -2.23     -5.00      0.00      0.73      0.75     67.00      1.12     63.00      0.28      0.67         0        31         0         6
      1410    953.37     -3.02     -6.51     76.81     -2.20     -5.00      0.00      0.16      0.18     36.00      0.94     32.00      0.13      0.09         0        31         0         6
      1420    953.41     -3.04     -6.51     76.92     -2.22     -4.00      0.00      0.70      0.71     55.00      1.08     56.00      0.40      0.57         0        31         0         6
      1430    953.36     -3.05     -6.50     77.03     -2.17     -5.00      0.00      0.78      0.82     57.00      1.17     20.00      0.43      0.65         0        31         0         6
