44 1001
Wienhold, Frank G.
Institute for Atmospheric and Climate Science (IAC), ETH Zurich, Switzerland
meteorological station on Messfeld Hoenggerberg
permanent monitoring
1 1
2018 02 10  2018 02 10
0.0
time in minutes since 2018-02-10 0h00 GMT
18
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0  9999.0  9999.0  9999.0  9999.0 
air pressure (hPa)
air temperature (deg C)
dew point(deg C)
relative humidity (percent)
illuminance (log base 10 of value in Lux)
radiation (W/m2)
rain accumulated during 10 min measurement interval (mm)
mean vector wind speed (m/s)
mean scalar wind speed (m/s)
mean wind direction (deg)
peak wind speed  (m/s)
direction of wind peek (deg)
mean north component (m/s)
mean east component (m/s)
barometer status code
thygan status code
interface sensor status code
wind sensor status code
5
station data 
location: Messfeld HPS G41, CH 8093 Zurich, Switzerland
latitude 47.40650 deg north
longitude 8.51190 deg east
elevation 541 m above sea level
7
This data can be used freely for scientific analysis.
The user agrees to cite IAC ETH Zurich as source of the data
and to consult IAC ETH Zurich before data is used for publication.

      time     p_air     T_air     T_dew        RH     illum radiation      rain  wspd_vec  wspd_scl      wdir   wspd_pk   wdir_pk wcp_north  wcp_east      baro    thygan       ifs      wind
     (min)     (hPa)   (deg C)   (deg C) (percent)(log10lux)    (W/m2)      (mm)     (m/s)     (m/s)     (deg)     (m/s)     (deg)     (m/s)     (m/s)  (status)  (status)  (status)  (status)

         0    950.89      0.00     -2.74     81.69     -1.72     -4.00      0.00      0.06      0.08    182.00      1.60    184.00     -0.06      0.00         0        41         0         6
        10    950.93     -0.04     -2.81     81.53     -1.89     -4.00      0.00      0.09      0.10    172.00      0.80    180.00     -0.08      0.01         0        41         0         6
        20    950.99     -0.10     -2.78     82.10     -2.03     -4.00      0.00      0.00      0.00      0.00      0.00    180.00      0.00      0.00         0        31         0         6
        30    951.02     -0.40     -2.92     83.06     -2.13     -5.00      0.00      0.14      0.15    172.00      0.81    150.00     -0.14      0.02         0        31         0         6
        40    951.04     -1.70     -3.07     90.39     -2.18     -5.00      0.00      0.07      0.07    180.00      0.70    180.00     -0.07      0.00         0        51         0         6
        50    951.07     -1.22     -2.67     89.83     -2.18     -4.00      0.00      0.00      0.00      0.00      0.00    180.00      0.00      0.00         0        42         0         6
        60    951.13     -1.49     -2.72     91.29     -2.16     -5.00      0.00      0.00      0.00      0.00      0.00    180.00      0.00      0.00         0        52         0         6
        70    951.19     -1.37     -2.95     88.93     -2.03     -5.00      0.00      0.00      0.00      0.00      0.00    180.00      0.00      0.00         0        52         0         6
        80    951.19     -1.47     -2.75     90.98     -1.70     -4.00      0.00      0.00      0.00      0.00      0.00    180.00      0.00      0.00         0        52         0         6
        90    951.22     -1.20     -2.57     90.36     -1.50     -3.00      0.00      0.00      0.00      0.00      0.00    180.00      0.00      0.00         0        52         0         6
       100    951.18     -0.76     -2.66     86.92     -1.48     -3.00      0.00      0.02      0.02      0.00      0.30      0.00      0.02      0.00         0        52         0         6
       110    951.17     -0.61     -2.83     84.91     -1.45     -3.00      0.00      0.26      0.26      0.00      0.50      0.00      0.26      0.00         0        51         0         6
