44 1001
Wienhold, Frank G.
Institute for Atmospheric and Climate Science (IAC), ETH Zurich, Switzerland
meteorological station on Messfeld Hoenggerberg
permanent monitoring
1 1
2018 04 25  2018 04 25
0.0
time in minutes since 2018-04-25 0h00 GMT
18
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0  9999.0  9999.0  9999.0  9999.0 
air pressure (hPa)
air temperature (deg C)
dew point(deg C)
relative humidity (percent)
illuminance (log base 10 of value in Lux)
radiation (W/m2)
rain accumulated during 10 min measurement interval (mm)
mean vector wind speed (m/s)
mean scalar wind speed (m/s)
mean wind direction (deg)
peak wind speed  (m/s)
direction of wind peek (deg)
mean north component (m/s)
mean east component (m/s)
barometer status code
thygan status code
interface sensor status code
wind sensor status code
5
station data 
location: Messfeld HPS G41, CH 8093 Zurich, Switzerland
latitude 47.40650 deg north
longitude 8.51190 deg east
elevation 541 m above sea level
7
This data can be used freely for scientific analysis.
The user agrees to cite IAC ETH Zurich as source of the data
and to consult IAC ETH Zurich before data is used for publication.

      time     p_air     T_air     T_dew        RH     illum radiation      rain  wspd_vec  wspd_scl      wdir   wspd_pk   wdir_pk wcp_north  wcp_east      baro    thygan       ifs      wind
     (min)     (hPa)   (deg C)   (deg C) (percent)(log10lux)    (W/m2)      (mm)     (m/s)     (m/s)     (deg)     (m/s)     (deg)     (m/s)     (m/s)  (status)  (status)  (status)  (status)

         0    953.32     13.45      9.92     79.19     -1.89     -7.00      0.00      0.28      0.32    109.00      1.90    162.00     -0.09      0.26         0        20         0         0
        10    953.23     13.75      9.79     76.98     -1.90     -7.00      0.00      0.60      0.70    123.00      1.98    135.00     -0.32      0.50         0        20         0         0
        20    953.17     13.12      9.78     80.16     -1.97     -7.00      0.00      0.61      0.76    154.00      2.92    186.00     -0.55      0.27         0        20         0         0
        30    953.12     13.78      9.75     76.64     -2.07     -7.00      0.00      0.43      0.57    147.00      2.65    169.00     -0.37      0.23         0        20         0         0
        40    953.08     13.75      9.57     75.82     -2.03     -7.00      0.00      0.51      0.66    154.00      2.89    166.00     -0.46      0.22         0        20         0         0
        50    953.11     13.55      9.73     77.67     -2.03     -7.00      0.00      0.86      1.02    140.00      3.08    167.00     -0.66      0.55         0        20         0         0
        60    953.08     13.40      9.82     78.91     -2.05     -7.00      0.00      0.41      0.51    162.00      2.37    152.00     -0.39      0.13         0        20         0         0
        70    953.13     13.38      9.88     79.35     -2.09     -7.00      0.00      0.64      0.73    173.00      2.94    170.00     -0.64      0.08         0        20         0         0
        80    953.12     13.31      9.91     79.89     -2.17     -7.00      0.00      1.20      1.33    172.00      3.09    209.00     -1.19      0.17         0        20         0         0
        90    953.13     13.37      9.88     79.36     -2.24     -7.00      0.00      1.32      1.46    170.00      3.44    172.00     -1.30      0.24         0        20         0         0
       100    953.13     13.49      9.46     76.54     -2.27     -7.00      0.00      1.24      1.39    174.00      3.10    180.00     -1.23      0.13         0        20         0         0
