       140    947.38      9.17      3.68     68.43     -2.41     -6.00      0.00      0.03      0.03      0.00      0.30      0.00      0.03      0.00         0        10         0         0
       150    947.33      9.25      2.95     64.67     -2.41     -6.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00         0        10         0         0
       160    947.24      8.45      3.09     68.96     -2.40     -6.00      0.00      0.35      0.37     90.00      1.12    117.00      0.00      0.35         0        20         0         0
       170    947.20      9.38      2.42     61.77     -2.39     -6.00      0.00      0.27      0.28     88.00      0.91     96.00      0.01      0.27         0        10         0         0
       180    947.22      9.56      3.61     66.37     -2.37     -6.00      0.00      0.22      0.28    206.00      1.91    186.00     -0.20     -0.10         0        10         0         0
       190    947.09      9.82      3.31     63.85     -2.34     -6.00      0.00      0.05      0.08     90.00      1.20     90.00      0.00      0.05         0         0         0         0
       200    947.07      9.92      3.62     64.85     -2.23     -7.00      0.00      0.77      0.78     93.00      1.56    130.00     -0.04      0.77         0         0         0         0
       210    947.05      9.59      3.86     67.43     -2.20     -7.00      0.00      0.29      0.34    109.00      1.65    194.00     -0.10      0.28         0        10         0         0
       220    946.98     10.10      3.76     64.71     -2.12     -6.00      0.00      0.51      0.54     87.00      1.50     90.00      0.02      0.51         0        10         0         0
       230    946.93     10.27      3.67     63.60     -1.91     -7.00      0.00      0.69      0.73     85.00      1.50     90.00      0.07      0.69         0        10         0         0
       240    946.88      9.02      3.95     70.53     -1.45     -6.00      0.00      0.50      0.56     84.00      1.30     90.00      0.05      0.50         0        20         0         0
       250    946.89      8.25      4.07     74.88     -0.74     -6.00      0.00      0.46      0.46     90.00      1.20     90.00      0.00      0.46         0        20         0         0
       260    946.89      7.43      4.16     79.76      0.08     -6.00      0.00      0.43      0.43     90.00      1.00     90.00      0.00      0.43         0        30         0         0
       270    946.84      7.81      4.19     77.85      1.02     -6.00      0.00      0.79      0.79     90.00      1.20     90.00      0.00      0.79         0        20         0         0
       280    946.87      7.87      4.06     76.78      1.76     -5.00      0.00      0.89      0.89     90.00      1.20     90.00      0.00      0.89         0        20         0         0
       290    946.88      8.12      4.02     75.28      2.35     -3.00      0.00      0.96      0.96     90.00      1.30     90.00      0.00      0.96         0        20         0         0
       300    946.83      8.60      3.77     71.60      2.85      2.00      0.00      1.13      1.13     90.00      1.30     90.00      0.00      1.13         0        10         0         0
       310    946.77      8.62      3.45     69.90      3.09     12.00      0.00      1.06      1.11     74.00      1.39     60.00      0.30      1.02         0        10         0         0
       320    946.75      8.39      3.57     71.62      3.22     21.00      0.00      1.11      1.15     63.00      1.82     81.00      0.51      0.99         0        20         0         0
       330    946.85      8.71      2.89     66.79      3.45     31.00      0.00      0.48      0.48     89.00      1.32     81.00      0.01      0.48         0        10         0         0
       340    946.88      8.43      3.49     71.02      3.54     39.00      0.00      0.95      0.96     85.00      1.24     76.00      0.08      0.94         0        20         0         0
       350    946.86      8.23      3.92     74.20      3.60     48.00      0.00      1.02      1.03     81.00      1.32     81.00      0.15      1.01         0        20         0         0
       360    946.84      8.42      3.32     70.22      3.66     57.00      0.00      0.09      0.10     92.00      1.20     90.00      0.00      0.09         0        20         0         0
       370    946.84      8.76      3.96     71.82      3.72     68.00      0.00      0.45      0.47     55.00      1.30     67.00      0.26      0.37         0        20         0         0
       380    946.80      9.03      3.85     69.99      4.03    100.00      0.00      0.78      0.81     50.00      1.25     61.00      0.51      0.60         0        20         0         0
       390    946.76      8.58      4.75     76.84      4.03    164.00      0.00      0.49      0.52     56.00      1.17     59.00      0.28      0.41         0        30         0         0
       400    946.76      9.55      5.01     73.28      4.19    206.00      0.00      0.68      0.70     55.00      1.22     55.00      0.39      0.55         0        20         0         0
       410    946.71     10.30      5.27     70.99      4.25    259.00      0.00      0.76      0.78     67.00      1.22     55.00      0.30      0.70         0        20         0         0
       420    946.70     10.79      5.07     67.71      4.30    291.00      0.00      0.76      0.80     57.00      1.21     66.00      0.41      0.64         0        20         0         0
       430    946.68     11.11      5.05     66.18      4.35    325.00      0.00      0.77      0.83     26.00      1.58     18.00      0.69      0.33         0        30         0         0
       440    946.59     11.67      3.95     59.07      4.38    349.00      0.00      0.93      1.01     25.00      1.80     19.00      0.84      0.39         0        30         0         0
       450    946.61     12.25      4.75     60.11      4.42    377.00      0.00      0.50      0.62     41.00      1.43     25.00      0.38      0.33         0        30         0         0
       460    946.62     12.52      5.43     61.94      4.46    409.00      0.00      0.77      0.86     44.00      1.61     83.00      0.55      0.54         0        30         0         0
       470    946.53     13.42      6.85     64.42      4.48    437.00      0.00      0.49      0.60     33.00      1.60      4.00      0.42      0.27         0        30         0         0
       480    946.47     14.28      4.50     51.75      4.49    463.00      0.00      0.46      0.53     37.00      1.84     22.00      0.37      0.28         0        30         0         0
       490    946.38     14.68      3.93     48.46      4.50    489.00      0.00      0.96      1.16     54.00      3.26     11.00      0.57      0.78         0        30         0         0
       500    946.30     15.11      4.08     47.62      4.56    517.00      0.00      0.96      1.15     51.00      3.09     25.00      0.61      0.75         0        30         0         0
       510    946.17     16.16      3.97     44.18      4.62    542.00      0.00      1.32      1.54     52.00      3.20     76.00      0.81      1.05         0        30         0         0
       520    946.13     16.59      3.65     42.04      4.65    566.00      0.00      1.61      1.93     63.00      3.70    109.00      0.72      1.44         0        30         0         0
       530    946.13     16.91      3.61     41.05      4.66    587.00      0.00      0.95      1.27    120.00      3.30    166.00     -0.48      0.82         0        30         0         0
       540    946.04     16.37      4.95     46.69      4.66    610.00      0.00      0.61      1.32    128.00      2.96     78.00     -0.38      0.49         0        40         0         0
       550    946.01     16.67      5.48     47.56      4.68    629.00      0.00      1.36      1.48    220.00      2.37    208.00     -1.05     -0.88         0        40         0         0
       560    945.95     17.42      4.56     42.53      4.50    633.00      0.00      1.10      1.19    244.00      2.14    259.00     -0.48     -0.99         0        30         0         0
       570    945.87     18.09      5.38     43.17      4.71    663.00      0.00      1.20      1.37    216.00      2.69    211.00     -0.97     -0.70         0        30         0         0
       580    945.75     18.42      2.72     35.05      4.72    686.00      0.00      1.11      1.50    197.00      3.86    159.00     -1.06     -0.33         0        30         0         0
       590    945.62     18.92      2.98     34.63      4.73    699.00      0.00      1.28      1.42    184.00      3.61    175.00     -1.28     -0.09         0        30         0         0
       600    945.54     19.33      3.84     35.85      4.74    714.00      0.00      0.29      1.49    129.00      3.31    177.00     -0.18      0.22         0        30         0         0
       610    945.41     20.23      3.96     34.20      4.75    726.00      0.00      0.61      1.20    158.00      3.10     88.00     -0.56      0.23         0        30         0         0
       620    945.26     19.76      3.11     33.18      4.76    736.00      0.00      1.75      2.17     58.00      6.49     25.00      0.92      1.49         0       430         0         0
       630    945.14     19.99      3.47     33.52      4.77    746.00      0.00      1.40      1.73     46.00      4.98     68.00      0.97      1.01         0        30         0         0
       640    945.09     20.38      2.83     31.30      4.77    750.00      0.00      1.87      2.12     41.00      5.13     21.00      1.42      1.21         0        30         0         0
       650    944.97     20.58      3.34     32.02      4.78    756.00      0.00      1.64      2.05     55.00      4.61     63.00      0.95      1.34         0        30         0         0
       660    944.87     20.05      3.00     32.32      4.78    762.00      0.00      1.16      1.53     49.00      3.92      6.00      0.75      0.88         0        40         0         0
       670    944.77     21.04      3.84     32.26      4.79    769.00      0.00      1.20      1.51     37.00      3.79     18.00      0.96      0.72         0        30         0         0
       680    944.65     20.92      3.63     32.01      4.79    766.00      0.00      0.78      1.34     37.00      3.89     18.00      0.62      0.47         0        40         0         0
       690    944.68     20.61      3.94     33.35      4.79    770.00      0.00      1.22      1.78     47.00      4.75    158.00      0.83      0.90         0        40         0         0
       700    944.60     21.33      4.05     32.18      4.79    769.00      0.00      0.66      0.92    112.00      2.43    189.00     -0.24      0.62         0        40         0         0
       710    944.48     21.54      4.10     31.87      4.79    763.00      0.00      0.32      0.98    354.00      3.61    341.00      0.32     -0.03         0        40         0         0
       720    944.38     21.60      3.68     30.84      4.78    762.00      0.00      0.94      1.37     26.00      4.10      0.00      0.84      0.42         0        50         0         0
       730    944.21     21.53      3.41     30.36      4.73    715.00      0.00      1.42      1.77     23.00      5.92    348.00      1.31      0.55         0        50         0         0
       740    944.13     21.50      3.18     29.95      4.73    635.00      0.00      1.58      1.89     19.00      4.20      3.00      1.49      0.52         0        50         0         0
       750    944.01     22.02      4.01     30.74      4.78    701.00      0.00      1.51      1.88     41.00      4.96     48.00      1.14      1.00         0        40         0         0
       760    943.91     21.72      3.22     29.61      4.66    647.00      0.00      1.45      1.77     45.00      4.62      5.00      1.03      1.02         0        50         0         0
       770    943.71     21.95      4.04     30.94      4.69    602.00      0.00      1.73      2.20     38.00      4.53     96.00      1.36      1.06         0        40         0         0
       780    943.65     21.81      3.04     29.09      4.69    570.00      0.00      1.62      2.10     47.00      4.37     20.00      1.10      1.19         0        50         0         0
       790    943.56     22.37      4.88     31.99      4.67    535.00      0.00      1.36      1.74     25.00      5.00      2.00      1.23      0.58         0        40         0         0
       800    943.52     22.24      5.84     34.48      4.53    527.00      0.00      1.43      1.67     37.00      3.81      5.00      1.14      0.86         0        40         0         0
       810    943.46     21.68      4.76     33.10      4.67    525.00      0.00      1.62      1.82     59.00      3.49     77.00      0.84      1.38         0        50         0         0
       820    943.37     21.37      4.52     33.15      4.70    618.00      0.00      1.38      1.67     35.00      3.71    104.00      1.13      0.80         0        50         0         0
       830    943.25     22.01      4.97     32.92      4.42    546.00      0.00      0.97      1.41     40.00      4.32    103.00      0.74      0.62         0        50         0         0
       840    943.18     22.02      5.72     34.64      4.36    286.00      0.00      0.75      1.07     48.00      3.31     93.00      0.50      0.56         0        50         0         0
       850    943.20     21.81      4.63     32.52      4.40    264.00      0.00      1.05      1.21     63.00      3.20     90.00      0.48      0.93         0        40         0         0
       860    943.10     22.52      5.17     32.35      4.66    443.00      0.00      1.02      1.24     55.00      3.13     73.00      0.59      0.84         0        40         0         0
       870    943.02     23.01      5.54     32.23      4.58    519.00      0.00      0.89      1.02     83.00      2.51     95.00      0.11      0.88         0        40         0         0
       880    943.02     22.71      4.52     30.55      4.55    472.00      0.00      0.58      0.78     96.00      3.82     96.00     -0.06      0.58         0        50         0         0
       890    942.95     22.65      3.11     27.78      4.52    458.00      0.00      1.10      1.32    198.00      3.45    197.00     -1.04     -0.33         0        50         0         0
       900    943.00     22.28      1.64     25.57      4.48    404.00      0.00      0.95      1.31    181.00      4.36    212.00     -0.95     -0.02         0        50         0         0
       910    943.00     21.75      1.69     26.51      4.48    362.00      0.00      0.66      1.04    182.00      4.25    204.00     -0.66     -0.02         0        50         0         0
       920    942.95     21.86      3.90     30.83      4.46    366.00      0.00      1.19      1.36    221.00      3.91    193.00     -0.90     -0.77         0        50         0         0
       930    942.92     21.61      1.47     26.33      4.23    304.00      0.00      2.17      2.32    201.00      4.73    193.00     -2.03     -0.76         0        50         0         0
       940    942.92     21.41      0.42     24.70      4.15    162.00      0.00      1.59      1.87    203.00      3.70    182.00     -1.46     -0.62         0        40         0         0
       950    942.94     20.77      0.86     26.52      4.08    141.00      0.00      0.91      1.43    195.00      3.67    191.00     -0.88     -0.23         0        40         0         0
       960    942.97     20.93      0.88     26.29      4.30    188.00      0.00      0.68      1.13    201.00      4.47    190.00     -0.63     -0.25         0        30         0         0
       970    942.94     20.98     -0.24     24.15      4.32    231.00      0.00      0.71      1.17    205.00      3.96    170.00     -0.64     -0.30         0        40         0         0
       980    943.00     21.13     -0.15     24.09      4.24    230.00      0.00      1.04      1.46    192.00      5.70    182.00     -1.01     -0.22         0        40         0         0
       990    943.13     20.65     -0.22     24.68      4.13    182.00      0.00      1.26      1.62    196.00      4.48    209.00     -1.21     -0.34         0        40         0         0
      1000    943.18     19.79      0.24     26.93      3.92    126.00      0.00      0.91      1.24    207.00      4.98    190.00     -0.81     -0.41         0        40         0         0
      1010    943.23     20.20     -1.78     22.64      3.76     79.00      0.00      1.11      1.36    206.00      3.77    191.00     -1.00     -0.48         0        30         0         0
      1020    943.39     19.25     -0.46     26.44      3.69     58.00      0.00      0.95      1.29    211.00      3.60    180.00     -0.81     -0.49         0        30         0         0
      1030    943.37     19.50     -1.40     24.30      3.57     47.00      0.00      0.45      0.97    197.00      2.77    206.00     -0.43     -0.13         0        30         0         0
      1040    943.36     19.23     -1.13     25.23      3.47     33.00      0.00      0.40      0.57    256.00      2.46    297.00     -0.10     -0.39         0        30         0         0
      1050    943.34     18.90     -1.21     25.60      3.20     24.00      0.00      0.38      0.75    214.00      3.40    194.00     -0.31     -0.21         0        20         0         0
      1060    943.33     19.12     -1.60     24.53      3.04     15.00      0.00      0.60      0.92    196.00      3.01    186.00     -0.58     -0.16         0        20         0         0
      1070    943.39     19.26     -2.06     23.50      2.78      6.00      0.00      0.73      0.88    204.00      3.01    165.00     -0.67     -0.30         0        10         0         0
      1080    943.40     18.89     -1.96     24.24      2.42     -1.00      0.00      0.41      0.85    187.00      2.80    182.00     -0.41     -0.05         0        20         0         0
      1090    943.45     17.44     -0.80     28.91      1.89     -6.00      0.00      0.35      0.49    232.00      2.45    192.00     -0.21     -0.27         0        30         0         0
      1100    943.59     17.64     -0.64     28.89      1.32     -7.00      0.00      0.38      0.44    257.00      2.60    270.00     -0.09     -0.37         0        20         0         0
      1110    943.70     18.24     -2.08     25.02      0.40     -8.00      0.00      0.44      0.61    238.00      2.45    192.00     -0.24     -0.37         0        10         0         0
      1120    943.73     17.22     -1.78     27.28     -0.48     -9.00      0.00      0.66      0.90    203.00      2.78    210.00     -0.61     -0.25         0        20         0         0
      1130    943.71     15.49      0.20     35.23     -1.24     -8.00      0.00      0.17      0.25     79.00      1.30     90.00      0.03      0.16         0        30         0         0
      1140    943.76     16.21     -2.25     28.10     -1.79     -8.00      0.00      0.52      0.56     88.00      1.40     90.00      0.02      0.52         0        20         0         0
      1150    943.79     15.10     -1.67     31.48     -2.09     -7.00      0.00      0.27      0.28     98.00      1.43    115.00     -0.04      0.27         0        30         0         0
      1160    943.83     13.87     -0.73     36.53     -2.19     -7.00      0.00      0.34      0.39     92.00      1.17    110.00     -0.01      0.34         0        30         0         0
      1170    943.83     13.31     -0.59     38.28     -2.22     -7.00      0.00      0.12      0.17    112.00      0.94    148.00     -0.04      0.11         0        30         0         0
      1180    943.79     14.05     -0.28     37.30     -2.22     -8.00      0.00      0.02      0.05    167.00      0.92    103.00     -0.02      0.01         0        20         0         0
      1190    943.82     15.29     -2.09     30.16     -2.24     -8.00      0.00      0.32      0.35     91.00      1.00     90.00     -0.01      0.32         0        10         0         0
      1200    943.83     15.20     -1.46     31.76     -2.25     -8.00      0.00      0.18      0.24     93.00      1.10     90.00     -0.01      0.18         0        10         0         0
      1210    943.77     14.19     -0.95     35.20     -2.26     -7.00      0.00      0.08      0.09     96.00      0.80     90.00     -0.01      0.08         0        10         0         0
      1220    943.78     14.97     -1.31     32.60     -2.28     -7.00      0.00      0.05      0.15    140.00      1.08    236.00     -0.04      0.04         0         0         0         0
      1230    943.84     15.00     -1.53     32.00     -2.28     -8.00      0.00      0.12      0.18    162.00      1.14    255.00     -0.11      0.04         0         0         0         0
      1240    943.89     12.79     -0.16     40.86     -2.28     -8.00      0.00      0.14      0.26    123.00      1.00     90.00     -0.08      0.12         0        20         0         0
      1250    943.85     15.76     -1.95     29.57     -2.29     -8.00      0.00      0.10      0.44    160.00      1.80    109.00     -0.09      0.03         0         0         0         0
      1260    943.82     14.68     -1.39     33.03     -2.30     -8.00      0.00      0.26      0.40    202.00      1.70    180.00     -0.24     -0.10         0        10         0         0
      1270    943.80     12.53      0.18     42.63     -2.30     -8.00      0.00      0.23      0.25    270.00      1.20    265.00      0.00     -0.23         0        30         0         0
      1280    943.82     12.87     -0.87     38.58     -2.31     -7.00      0.00      0.01      0.02    270.00      0.70    270.00      0.00     -0.01         0        20         0         0
      1290    943.86     14.70     -1.37     33.02     -2.31     -7.00      0.00      0.46      0.58    231.00      1.87    196.00     -0.29     -0.36         0         0         0         0
      1300    943.86     14.00     -1.32     34.70     -2.31     -8.00      0.00      1.01      1.12    214.00      2.96    192.00     -0.84     -0.57         0        10         0         0
      1310    943.77     12.55     -0.11     41.66     -2.31     -7.00      0.00      0.30      0.36    244.00      1.10    180.00     -0.13     -0.27         0        20         0         0
      1320    943.82     14.21     -1.27     34.34     -2.28     -7.00      0.00      0.51      0.62    204.00      3.04    197.00     -0.46     -0.21         0         0         0         0
      1330    943.86     13.99     -0.95     35.65     -2.22     -7.00      0.00      0.25      0.30    257.00      1.30    180.00     -0.06     -0.25         0        10         0         0
      1340    943.93     13.53     -0.74     37.33     -2.25     -8.00      0.00      0.84      0.94    246.00      2.38    202.00     -0.34     -0.77         0        10         0         0
      1350    943.93     12.34     -0.26     41.78     -2.20     -7.00      0.00      0.21      0.22    269.00      0.90    270.00      0.00     -0.21         0        20         0         0
      1360    943.86     13.54     -0.69     37.43     -2.21     -7.00      0.00      0.62      0.76    232.00      1.88    205.00     -0.38     -0.49         0        10         0         0
      1370    943.92     13.32     -0.39     38.80     -2.30     -7.00      0.00      0.80      0.86    197.00      2.81    176.00     -0.76     -0.24         0        10         0         0
      1380    943.98     11.51     -0.28     44.06     -2.33     -7.00      0.00      0.06      0.06     90.00      0.70     90.00      0.00      0.06         0        30         0         0
      1390    944.07     12.75     -1.07     38.33     -2.32     -6.00      0.00      0.01      0.01     90.00      1.00     90.00      0.00      0.01         0        10         0         0
      1400    944.09     12.57     -1.31     38.08     -2.23     -6.00      0.00      0.49      0.50     81.00      1.80     90.00      0.07      0.48         0        10         0         0
      1410    944.15     12.66     -0.80     39.33     -2.18     -6.00      0.00      0.03      0.03     19.00      0.71     45.00      0.03      0.01         0        10         0         0
      1420    944.05     12.74     -0.96     38.67     -2.12     -6.00      0.00      0.69      0.73     68.00      1.08     68.00      0.25      0.64         0        10         0         0
      1430    943.96     11.07      0.85     49.25     -2.07     -6.00      0.00      0.60      0.61     86.00      0.81     83.00      0.04      0.60         0        20         0         0
