44 1001
Wienhold, Frank G.
Institute for Atmospheric and Climate Science (IAC), ETH Zurich, Switzerland
meteorological station on Messfeld Hoenggerberg
permanent monitoring
1 1
2018 03 05  2018 03 05
0.0
time in minutes since 2018-03-05 0h00 GMT
18
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0  9999.0  9999.0  9999.0  9999.0 
air pressure (hPa)
air temperature (deg C)
dew point(deg C)
relative humidity (percent)
illuminance (log base 10 of value in Lux)
radiation (W/m2)
rain accumulated during 10 min measurement interval (mm)
mean vector wind speed (m/s)
mean scalar wind speed (m/s)
mean wind direction (deg)
peak wind speed  (m/s)
direction of wind peek (deg)
mean north component (m/s)
mean east component (m/s)
barometer status code
thygan status code
interface sensor status code
wind sensor status code
5
station data 
location: Messfeld HPS G41, CH 8093 Zurich, Switzerland
latitude 47.40650 deg north
longitude 8.51190 deg east
elevation 541 m above sea level
7
This data can be used freely for scientific analysis.
The user agrees to cite IAC ETH Zurich as source of the data
and to consult IAC ETH Zurich before data is used for publication.

      time     p_air     T_air     T_dew        RH     illum radiation      rain  wspd_vec  wspd_scl      wdir   wspd_pk   wdir_pk wcp_north  wcp_east      baro    thygan       ifs      wind
     (min)     (hPa)   (deg C)   (deg C) (percent)(log10lux)    (W/m2)      (mm)     (m/s)     (m/s)     (deg)     (m/s)     (deg)     (m/s)     (m/s)  (status)  (status)  (status)  (status)

       660    932.34      8.85      2.74     65.44      4.65    596.00      0.00      1.15      1.50     41.00      4.20      0.00      0.87      0.76         0        40         0         0
       670    932.25      9.06      3.01     65.80      4.65    601.00      0.00      1.47      1.78     34.00      4.12     23.00      1.22      0.81         0        40         0         0
       680    932.15      9.46      3.13     64.59      4.65    609.00      0.00      1.64      1.91     38.00      4.79     11.00      1.29      1.02         0        40         0         0
       690    932.01      9.07      2.49     63.38      4.56    583.00      0.00      1.27      1.59     28.00      4.80    359.00      1.11      0.60         0        40         0         0
       700    931.88      9.19      2.34     62.21      4.66    589.00      0.00      1.89      2.37     49.00      5.45      7.00      1.25      1.42         0        40         0         0
       710    931.74      9.68      2.54     61.00      4.63    594.00      0.00      1.46      1.92     16.00      5.54    353.00      1.41      0.41         0        40         0         0
       720    931.63     10.07      3.28     62.63      4.64    556.00      0.00      1.77      2.01     45.00      4.47     27.00      1.26      1.25         0        40         0         0
       730    931.49     10.27      3.10     61.04      4.64    588.00      0.00      1.10      1.39     37.00      4.46     46.00      0.88      0.66         0        40         0         0
       740    931.36     10.20      2.50     58.78      4.58    571.00      0.00      1.40      1.67     45.00      4.85     68.00      0.99      0.99         0        40         0         0
       750    931.14     10.03      2.16     58.03      4.51    517.00      0.00      1.33      1.65     37.00      4.02     63.00      1.06      0.80         0        50         0         0
       760    931.08     10.02      2.28     58.55      4.54    510.00      0.00      1.15      1.60     33.00      4.34    105.00      0.96      0.63         0        50         0         0
       770    930.96     10.77      3.66     61.42      4.54    509.00      0.00      1.03      1.40     16.00      4.79    349.00      0.99      0.29         0        40         0         0
