       480    953.69     -1.50     -2.40     93.56      3.04     11.00      0.00      0.82      0.90     29.00      2.10    357.00      0.72      0.39         0        52         0         6
       490    953.74     -1.58     -2.38     94.28      3.10     16.00      0.10      0.91      0.99     16.00      2.10      3.00      0.88      0.25         0        52         0         6
       500    953.77     -1.52     -2.35     94.05      3.12     20.00      0.10      0.73      0.73      3.00      2.10      3.00      0.73      0.04         0        62         0         6
       510    953.81     -1.48     -2.40     93.43      3.21     21.00      0.00      0.49      0.54     12.00      1.30     32.00      0.48      0.10         0        62         0         6
       520    953.82     -1.58     -2.41     94.08      3.21     28.00      0.10      0.66      0.70      4.00      1.91      6.00      0.66      0.05         0        61         0         6
       530    953.83     -1.61     -2.45     93.96      3.46     29.00      0.00      0.80      0.89     24.00      2.02     20.00      0.73      0.33         0        52         0         6
       540    953.84     -1.50     -2.36     93.78      3.59     37.00      0.10      0.71      0.75      6.00      2.01     27.00      0.71      0.07         0        52         0         6
       550    953.85     -1.56     -2.33     94.46      3.69     52.00      0.00      0.70      0.75      7.00      1.90    357.00      0.70      0.09         0        52         0         6
       560    953.81     -1.33     -2.33     92.87      3.76     61.00      0.00      0.64      0.74     23.00      2.06     29.00      0.58      0.25         0        52         0         6
       570    953.86     -1.31     -2.25     93.28      3.81     72.00      0.00      0.28      0.47     80.00      1.50     90.00      0.05      0.28         0        61         0         6
       580    953.86     -1.22     -2.24     92.75      3.82     76.00      0.00      0.42      0.49     20.00      1.50    356.00      0.40      0.15         0        51         0         6
       590    953.93     -1.18     -2.22     92.62      3.85     77.00      0.00      0.60      0.81     12.00      2.69    345.00      0.59      0.12         0        51         0         6
       600    953.99     -1.26     -2.49     91.36      3.89     86.00      0.00      0.66      0.70     12.00      1.63     11.00      0.64      0.13         0        51         0         6
       610    954.11     -1.25     -2.35     92.17      3.97     96.00      0.00      0.78      0.85    353.00      2.30    358.00      0.77     -0.10         0        51         0         6
       620    954.15     -1.07     -2.27     91.55      4.10    118.00      0.00      0.33      0.48     27.00      1.96     15.00      0.29      0.15         0        51         0         6
       630    954.18     -0.91     -2.35     89.97      4.10    138.00      0.00      0.95      1.09      7.00      2.50    358.00      0.94      0.11         0        51         0         6
       640    954.12     -0.87     -2.19     90.78      4.07    142.00      0.00      0.48      0.66     25.00      1.78     38.00      0.44      0.21         0        51         0         6
       650    954.09     -0.94     -2.29     90.48      4.08    155.00      0.00      0.85      1.00    354.00      3.71      3.00      0.84     -0.09         0        51         0         6
       660    954.07     -0.73     -2.36     88.70      4.12    152.00      0.00      0.74      0.93      2.00      2.30      0.00      0.74      0.02         0        51         0         6
       670    954.02     -0.55     -2.37     87.45      4.18    172.00      0.00      0.98      1.14      6.00      2.73    352.00      0.98      0.09         0        51         0         6
       680    954.01     -0.67     -2.48     87.51      4.22    202.00      0.00      0.82      1.05     26.00      3.06     11.00      0.74      0.35         0        41         0         6
       690    954.00     -0.45     -2.30     87.25      4.20    196.00      0.00      0.95      1.20     16.00      2.91    356.00      0.91      0.26         0        41         0         6
       700    953.99     -0.51     -2.45     86.68      4.26    218.00      0.00      0.87      1.09     20.00      3.18     77.00      0.82      0.30         0        41         0         6
       710    953.95     -0.41     -2.29     87.05      4.29    233.00      0.00      0.69      0.92      9.00      3.79    342.00      0.68      0.11         0        41         0         6
       720    953.98     -0.44     -2.57     85.48      4.24    232.00      0.00      0.74      0.92     12.00      2.35    348.00      0.73      0.16         0        50         0         6
       730    953.99     -0.23     -2.43     85.09      4.21    215.00      0.00      0.45      0.77     23.00      2.21     85.00      0.42      0.18         0        40         0         6
       740    953.99     -0.11     -2.32     84.99      4.18    194.00      0.00      0.60      0.95     36.00      3.01    354.00      0.48      0.35         0        41         0         6
       750    954.01     -0.17     -2.38     85.03      4.20    184.00      0.00      0.73      0.92    357.00      3.04    316.00      0.73     -0.04         0        41         0         6
       760    953.95     -0.22     -2.52     84.39      4.43    253.00      0.00      0.73      0.87     24.00      2.26     45.00      0.66      0.30         0        40         0         6
       770    953.84     -0.07     -2.51     83.56      4.37    347.00      0.00      1.06      1.30     13.00      2.50      0.00      1.04      0.23         0        40         0         6
       780    953.73      0.09     -2.59     82.07      4.34    256.00      0.00      0.72      0.94      0.00      2.79    345.00      0.72      0.01         0        40         0         6
       790    953.70      0.00     -2.40     83.87      4.14    241.00      0.00      0.44      0.58     14.00      2.10      0.00      0.42      0.11         0        40         0         6
       800    953.70      0.10     -2.42     83.03      4.09    163.00      0.00      0.91      0.94    349.00      1.97    330.00      0.89     -0.18         0        40         0         6
       810    953.68      0.14     -2.34     83.26      4.05    155.00      0.00      0.27      0.51      3.00      1.90    357.00      0.27      0.01         0        40         0         6
       820    953.63      0.09     -2.44     82.97      4.08    151.00      0.00      0.65      0.73    358.00      2.00      3.00      0.65     -0.02         0        40         0         6
       830    953.64      0.09     -2.57     82.23      4.11    153.00      0.00      1.05      1.18      6.00      2.40    343.00      1.04      0.11         0        40         0         6
       840    953.71      0.19     -2.66     81.03      4.17    199.00      0.00      0.88      0.94    358.00      2.50      2.00      0.88     -0.03         0        40         0         6
       850    953.76      0.23     -2.67     80.73      4.08    173.00      0.00      0.63      0.84     42.00      2.10      3.00      0.47      0.42         0        40         0         6
       860    953.71      0.30     -2.51     81.30      3.85    114.00      0.00      0.38      0.60     17.00      1.90     18.00      0.36      0.11         0        40         0         6
       870    953.75      0.64     -2.46     79.60      3.80     80.00      0.00      0.42      0.49     29.00      1.66     33.00      0.37      0.20         0        30         0         6
       880    953.75      0.29     -2.55     81.13      3.85     82.00      0.00      0.43      0.65     56.00      1.73     80.00      0.24      0.36         0        31         0         6
       890    953.78      0.34     -2.78     79.46      3.76     81.00      0.00      0.36      0.43     32.00      1.20     90.00      0.30      0.19         0        31         0         6
       900    953.75      0.16     -2.90     79.82      3.73     68.00      0.00      0.48      0.64     33.00      1.71      7.00      0.41      0.26         0        30         0         6
       910    953.75      0.25     -2.78     80.01      3.72     64.00      0.00      0.69      0.82     41.00      1.82      9.00      0.53      0.45         0        31         0         6
       920    953.73      0.10     -2.86     80.38      3.70     66.00      0.00      0.27      0.37     54.00      1.46     74.00      0.16      0.22         0        31         0         6
       930    953.72      0.25     -2.32     82.74      3.61     55.00      0.00      0.00      0.00      0.00      0.00     74.00      0.00      0.00         0        31         0         6
       940    953.69      0.13     -2.45     82.65      3.50     43.00      0.00      0.42      0.45     29.00      1.25     29.00      0.36      0.20         0        41         0         6
       950    953.71      0.08     -2.81     80.77      3.23     33.00      0.00      0.45      0.48      9.00      1.30      0.00      0.44      0.07         0        40         0         6
       960    953.80      0.07     -2.45     83.07      3.10     24.00      0.00      0.37      0.38      4.00      1.04     17.00      0.37      0.03         0        31         0         6
       970    953.88     -0.09     -2.09     86.34      2.97     17.00      0.00      0.36      0.45     64.00      1.50     90.00      0.16      0.33         0        41         0         6
       980    953.94     -0.06     -2.20     85.42      2.75     10.00      0.00      0.76      0.78     85.00      1.50     94.00      0.06      0.76         0        41         0         6
       990    954.00     -0.08     -2.21     85.48      2.52      5.00      0.00      0.72      0.73     89.00      1.24     76.00      0.02      0.72         0        41         0         6
      1000    954.06     -0.31     -2.05     88.01      2.18      1.00      0.00      0.83      0.83     90.00      1.22     99.00      0.00      0.83         0        41         0         6
      1010    954.13     -0.28     -2.44     85.27      1.78     -1.00      0.00      0.18      0.22     35.00      0.80      0.00      0.15      0.11         0        41         0         6
      1020    954.16     -0.37     -2.32     86.65      1.21     -3.00      0.00      0.52      0.54     83.00      1.20     90.00      0.07      0.52         0        41         0         6
      1030    954.22     -0.61     -1.93     90.77      0.30     -3.00      0.00      0.58      0.58     93.00      1.12    100.00     -0.03      0.58         0        42         0         6
      1040    954.26     -0.69     -2.31     88.74     -0.61     -3.00      0.00      0.00      0.00      0.00      0.00    100.00      0.00      0.00         0        51         0         6
      1050    954.27     -0.59     -2.33     88.03     -1.21     -4.00      0.00      0.00      0.00      0.00      0.00    100.00      0.00      0.00         0        51         0         6
      1060    954.30     -0.55     -2.40     87.28     -1.42     -4.00      0.00      0.00      0.00    177.00      0.20    180.00      0.00      0.00         0        41         0         6
      1070    954.38     -0.94     -2.20     91.10     -1.44     -4.00      0.00      0.00      0.00    180.00      0.20    180.00      0.00      0.00         0        52         0         6
      1080    954.42     -0.76     -2.39     88.66     -1.27     -4.00      0.00      0.32      0.34     94.00      0.95    108.00     -0.02      0.32         0        42         0         6
      1090    954.45     -0.85     -2.17     90.77     -1.26     -3.00      0.00      0.11      0.13     82.00      0.70     90.00      0.02      0.11         0        52         0         6
      1100    954.41     -0.70     -2.14     90.00     -1.21     -3.00      0.00      0.14      0.15     90.00      0.90     90.00      0.00      0.14         0        51         0         6
      1110    954.44     -0.53     -2.09     89.17     -1.24     -3.00      0.00      0.72      0.74    101.00      1.41     98.00     -0.14      0.71         0        51         0         6
      1120    954.42     -0.64     -2.15     89.47     -1.35     -3.00      0.00      0.02      0.02    100.00      0.51     79.00      0.00      0.02         0        51         0         6
      1130    954.40     -0.72     -2.03     90.86     -1.69     -3.00      0.00      0.20      0.21      7.00      0.60      0.00      0.20      0.03         0        51         0         6
      1140    954.42     -0.47     -2.26     87.65     -1.48     -4.00      0.00      0.10      0.20     84.00      0.61    189.00      0.01      0.10         0        41         0         6
      1150    954.48     -0.86     -2.01     91.85     -1.41     -4.00      0.00      0.14      0.16     90.00      0.60     90.00      0.00      0.14         0        52         0         6
      1160    954.46     -0.79     -2.03     91.27     -1.39     -3.00      0.00      0.00      0.00    180.00      0.10    180.00      0.00      0.00         0        52         0         6
      1170    954.50     -0.59     -2.09     89.57     -1.30     -3.00      0.00      0.00      0.00    180.00      0.10    180.00      0.00      0.00         0        52         0         6
      1180    954.55     -0.76     -2.02     91.18     -1.29     -3.00      0.00      0.00      0.00      0.00      0.00    180.00      0.00      0.00         0        52         0         6
      1190    954.53     -0.56     -2.09     89.35     -1.26     -3.00      0.00      0.30      0.38     61.00      0.92     77.00      0.15      0.26         0        51         0         6
      1200    954.54     -0.62     -1.97     90.54     -1.18     -3.00      0.00      0.22      0.25     40.00      1.30      0.00      0.17      0.14         0        51         0         6
      1210    954.58     -0.49     -1.86     90.43     -1.16     -2.00      0.00      0.36      0.38     89.00      1.20     90.00      0.00      0.36         0        51         0         6
      1220    954.60     -0.52     -1.72     91.57     -1.19     -2.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        51         0         6
      1230    954.63     -0.56     -1.56     92.91     -1.18     -2.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        51         0         6
      1240    954.58     -0.44     -1.44     92.94     -1.18     -2.00      0.00      0.18      0.23    350.00      0.98    294.00      0.18     -0.03         0        51         0         6
      1250    954.56     -0.35     -1.42     92.48     -1.15     -2.00      0.00      0.34      0.38     86.00      1.20     90.00      0.03      0.34         0        52         0         6
      1260    954.60     -0.42     -1.44     92.84     -1.12     -2.00      0.00      0.19      0.24     51.00      0.86     36.00      0.12      0.15         0        52         0         6
      1270    954.53     -0.43     -1.50     92.48     -1.18     -2.00      0.00      0.65      0.65     90.00      1.40     86.00      0.00      0.65         0        51         0         6
      1280    954.46     -0.47     -1.41     93.29     -1.19     -2.00      0.00      0.24      0.24     90.00      0.60     90.00      0.00      0.24         0        51         0         6
      1290    954.39     -0.56     -1.51     93.26     -1.20     -2.00      0.00      0.14      0.14     90.00      0.70     90.00      0.00      0.14         0        51         0         6
      1300    954.34     -0.49     -1.52     92.71     -1.20     -2.00      0.00      0.02      0.02      0.00      0.22     27.00      0.02      0.00         0        51         0         6
      1310    954.33     -0.55     -1.42     93.77     -1.21     -2.00      0.00      0.00      0.00     95.00      0.30     90.00      0.00      0.00         0        51         0         6
      1320    954.22     -0.59     -1.50     93.55     -1.22     -2.00      0.00      0.00      0.00    180.00      0.10    180.00      0.00      0.00         0        51         0         6
      1330    954.19     -0.54     -1.45     93.51     -1.22     -2.00      0.00      0.00      0.00      0.00      0.00    180.00      0.00      0.00         0        51         0         6
      1340    954.09     -0.62     -1.51     93.65     -1.23     -2.00      0.00      0.15      0.15     91.00      0.80     90.00      0.00      0.15         0        51         0         6
      1350    954.07     -0.50     -1.47     93.12     -1.23     -2.00      0.00      0.08      0.10    102.00      0.70     90.00     -0.02      0.08         0        51         0         6
      1360    954.07     -0.52     -1.46     93.33     -1.24     -2.00      0.00      0.05      0.06    134.00      0.60     90.00     -0.03      0.03         0        51         0         6
      1370    954.08     -0.56     -1.46     93.62     -1.25     -2.00      0.00      0.05      0.05    178.00      0.61    171.00     -0.05      0.00         0        51         0         6
      1380    954.09     -0.55     -1.46     93.54     -1.27     -2.00      0.00      0.00      0.00      0.00      0.00    171.00      0.00      0.00         0        51         0         6
      1390    954.07     -0.45     -1.42     93.17     -1.35     -2.00      0.00      0.40      0.40      4.00      1.65     14.00      0.40      0.03         0        52         0         6
      1400    953.98     -0.43     -1.51     92.41     -1.39     -2.00      0.00      0.15      0.18     10.00      1.30      0.00      0.15      0.03         0        52         0         6
      1410    953.96     -0.48     -1.49     92.88     -1.42     -2.00      0.00      0.01      0.01     53.00      0.30      0.00      0.00      0.00         0        51         0         6
      1420    953.95     -0.37     -1.52     91.95     -1.54     -3.00      0.00      0.30      0.33     98.00      1.53    101.00     -0.04      0.30         0        51         0         6
      1430    953.87     -0.42     -1.58     91.84     -1.55     -3.00      0.00      0.56      0.70     74.00      1.50     90.00      0.16      0.53         0        51         0         6
