44 1001
Wienhold, Frank G.
Institute for Atmospheric and Climate Science (IAC), ETH Zurich, Switzerland
meteorological station on Messfeld Hoenggerberg
permanent monitoring
1 1
2018 03 22  2018 03 22
0.0
time in minutes since 2018-03-22 0h00 GMT
18
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0  9999.0  9999.0  9999.0  9999.0 
air pressure (hPa)
air temperature (deg C)
dew point(deg C)
relative humidity (percent)
illuminance (log base 10 of value in Lux)
radiation (W/m2)
rain accumulated during 10 min measurement interval (mm)
mean vector wind speed (m/s)
mean scalar wind speed (m/s)
mean wind direction (deg)
peak wind speed  (m/s)
direction of wind peek (deg)
mean north component (m/s)
mean east component (m/s)
barometer status code
thygan status code
interface sensor status code
wind sensor status code
5
station data 
location: Messfeld HPS G41, CH 8093 Zurich, Switzerland
latitude 47.40650 deg north
longitude 8.51190 deg east
elevation 541 m above sea level
7
This data can be used freely for scientific analysis.
The user agrees to cite IAC ETH Zurich as source of the data
and to consult IAC ETH Zurich before data is used for publication.

      time     p_air     T_air     T_dew        RH     illum radiation      rain  wspd_vec  wspd_scl      wdir   wspd_pk   wdir_pk wcp_north  wcp_east      baro    thygan       ifs      wind
     (min)     (hPa)   (deg C)   (deg C) (percent)(log10lux)    (W/m2)      (mm)     (m/s)     (m/s)     (deg)     (m/s)     (deg)     (m/s)     (m/s)  (status)  (status)  (status)  (status)

         0    960.61     -3.09     -7.14     73.55     -2.49     -6.00      0.00      0.00      0.00    180.00      0.10    180.00      0.00      0.00         0        21         0         6
        10    960.56     -3.16     -7.27     73.20     -2.50     -5.00      0.00      0.23      0.23      0.00      0.50      0.00      0.23      0.00         0        31         0         6
        20    960.52     -3.29     -7.25     74.03     -2.50     -5.00      0.00      0.23      0.23      0.00      0.40      0.00      0.23      0.00         0        31         0         6
        30    960.49     -3.20     -7.28     73.35     -2.50     -6.00      0.00      0.04      0.04    165.00      0.81    150.00     -0.04      0.01         0        31         0         6
        40    960.40     -3.18     -7.18     73.83     -2.49     -5.00      0.00      0.75      0.76     88.00      1.70     93.00      0.03      0.75         0        31         0         6
        50    960.31     -3.05     -7.45     71.57     -2.50     -5.00      0.00      0.93      0.93     91.00      1.32     99.00     -0.02      0.93         0        21         0         6
        60    960.17     -3.01     -7.49     71.16     -2.49     -6.00      0.00      0.49      0.51     95.00      1.20     90.00     -0.04      0.49         0        21         0         6
        70    960.08     -3.07     -7.08     73.77     -2.50     -6.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        21         0         6
        80    959.90     -4.57     -6.49     86.43     -2.49     -5.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        42         0         6
        90    959.75     -4.04     -6.35     83.90     -2.50     -5.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        42         0         6
       100    959.63     -3.70     -6.08     83.47     -2.50     -5.00      0.00      0.00      0.00      0.00      0.10      0.00      0.00      0.00         0        42         0         6
       110    959.51     -3.82     -6.11     84.05     -2.50     -5.00      0.00      0.00      0.00    180.00      0.10    180.00      0.00      0.00         0        52         0         6
       120    959.42     -3.43     -6.50     79.24     -2.50     -5.00      0.00      0.00      0.00      0.00      0.00    180.00      0.00      0.00         0        41         0         6
       130    959.32     -3.86     -5.97     85.23     -2.50     -5.00      0.00      0.00      0.00      0.00      0.00    180.00      0.00      0.00         0        41         0         6
       140    959.22     -3.98     -6.31     83.79     -2.50     -5.00      0.00      0.00      0.00      0.00      0.00    180.00      0.00      0.00         0        42         0         6
       150    959.12     -3.98     -6.26     84.14     -2.49     -5.00      0.00      0.00      0.00      0.00      0.00    180.00      0.00      0.00         0        42         0         6
       160    959.02     -4.23     -6.27     85.60     -2.48     -5.00      0.00      0.00      0.00      0.00      0.00    180.00      0.00      0.00         0        42         0         6
       170    959.04     -4.37     -6.29     86.42     -2.48     -5.00      0.00      0.00      0.00      0.00      0.00    180.00      0.00      0.00         0        52         0         6
       180    958.96     -4.24     -6.57     83.77     -2.48     -5.00      0.00      0.00      0.00    180.00      0.10    180.00      0.00      0.00         0        52         0         6
       190    958.84     -3.92     -6.85     80.02     -2.47     -5.00      0.00      0.00      0.00      0.00      0.00    180.00      0.00      0.00         0        41         0         6
       200    958.68     -4.04     -6.73     81.55     -2.47     -5.00      0.00      0.19      0.21    124.00      0.94    122.00     -0.11      0.16         0        41         0         6
       210    958.63     -4.27     -6.42     84.89     -2.47     -5.00      0.00      0.40      0.43    103.00      1.00     96.00     -0.09      0.39         0        42         0         6
       220    958.71     -4.60     -6.47     86.71     -2.45     -5.00      0.00      0.10      0.15     72.00      0.81     97.00      0.03      0.09         0        52         0         6
       230    958.78     -4.08     -6.23     84.93     -2.43     -5.00      0.00      0.34      0.43     23.00      0.92     77.00      0.31      0.13         0        42         0         6
       240    958.73     -4.25     -6.39     84.98     -2.41     -5.00      0.00      0.00      0.00      0.00      0.00     77.00      0.00      0.00         0        52         0         6
       250    958.70     -4.47     -6.07     88.55     -2.33     -5.00      0.00      0.00      0.00      0.00      0.00     77.00      0.00      0.00         0        52         0         6
       260    958.61     -4.18     -6.24     85.53     -2.12     -5.00      0.00      0.00      0.00      0.00      0.00     77.00      0.00      0.00         0        52         0         6
       270    958.53     -4.57     -6.15     88.67     -1.67     -5.00      0.00      0.00      0.00      0.00      0.00     77.00      0.00      0.00         0        52         0         6
       280    958.44     -4.24     -6.00     87.47     -1.01     -5.00      0.00      0.00      0.00      0.00      0.00     77.00      0.00      0.00         0        52         0         6
       290    958.50     -4.35     -5.98     88.42     -0.17     -5.00      0.00      0.00      0.00      0.00      0.00     77.00      0.00      0.00         0        52         0         6
       300    958.38     -4.63     -6.15     89.13      0.80     -5.00      0.00      0.00      0.00      0.00      0.00     77.00      0.00      0.00         0        52         0         6
       310    958.23     -5.30     -6.36     92.21      1.66     -4.00      0.00      0.00      0.00    180.00      0.10    180.00      0.00      0.00         0        62         0         6
       320    958.22     -5.36     -6.50     91.65      2.27     -3.00      0.00      0.00      0.00    180.00      0.10    180.00      0.00      0.00         0        61         0         6
       330    958.17     -4.51     -6.11     88.61      2.63      0.00      0.00      0.00      0.00    180.00      0.10    180.00      0.00      0.00         0        52         0         6
       340    958.08     -4.61     -5.99     90.02      2.82      5.00      0.00      0.00      0.00      0.00      0.00    180.00      0.00      0.00         0        52         0         6
       350    958.13     -4.87     -6.28     89.81      2.95     11.00      0.00      0.00      0.00     90.00      0.10     90.00      0.00      0.00         0        52         0         6
       360    958.10     -4.96     -6.28     90.40      3.02     18.00      0.00      0.03      0.03    182.00      0.50    180.00     -0.03      0.00         0        62         0         6
       370    958.17     -4.94     -6.28     90.32      3.19     23.00      0.00      0.02      0.02     90.00      0.40     90.00      0.00      0.02         0        61         0         6
       380    958.30     -4.14     -6.35     84.56      3.23     32.00      0.00      0.02      0.02    180.00      0.80    180.00     -0.02      0.00         0        41         0         6
       390    958.25     -3.94     -6.30     83.63      3.43     38.00      0.00      0.00      0.00      0.00      0.00    180.00      0.00      0.00         0       442         0         6
       400    958.09     -3.99     -6.35     83.59      3.46     45.00      0.00      0.36      0.38    252.00      1.32    261.00     -0.11     -0.34         0        42         0         6
       410    958.09     -3.59     -5.98     83.48      4.01     89.00      0.00      0.64      0.64    270.00      1.10    270.00      0.00     -0.64         0        42         0         6
       420    958.04     -3.28     -5.51     84.55      4.09    208.00      0.00      0.61      0.63    264.00      1.25    209.00     -0.06     -0.60         0        52         0         6
       430    957.97     -2.89     -5.27     83.55      4.20    257.00      0.00      1.11      1.15    216.00      1.58    215.00     -0.90     -0.65         0        51         0         6
       440    957.86     -2.52     -6.04     76.70      4.23    297.00      0.00      1.26      1.28    201.00      1.80    199.00     -1.18     -0.46         0        40         0         6
       450    957.85     -2.27     -5.34     79.39      4.29    325.00      0.00      0.97      1.01    210.00      1.52    203.00     -0.85     -0.48         0        40         0         6
       460    957.81     -2.12     -5.70     76.41      4.31    350.00      0.00      1.14      1.18    214.00      1.84    202.00     -0.95     -0.63         0        40         0         6
       470    957.87     -1.90     -5.78     74.71      4.36    375.00      0.00      0.79      0.86    237.00      1.62    248.00     -0.43     -0.66         0        40         0         6
       480    957.76     -0.73     -5.81     68.37      4.41    418.00      0.00      0.66      0.77    219.00      1.62    202.00     -0.51     -0.41         0        30         0         6
       490    957.71     -1.49     -5.72     72.83      4.45    455.00      0.00      0.65      0.71    230.00      1.48    242.00     -0.42     -0.50         0        40         0         6
       500    957.72     -1.17     -6.00     69.62      4.48    489.00      0.00      0.79      0.82    253.00      1.84    257.00     -0.23     -0.76         0        40         0         6
       510    957.61     -0.73     -5.48     70.17      4.48    511.00      0.00      0.92      0.99    243.00      1.80    251.00     -0.41     -0.82         0        40         0         6
       520    957.48     -0.85     -5.94     68.35      4.47    514.00      0.00      0.88      0.96    218.00      1.92    219.00     -0.69     -0.54         0        40         0         6
       530    957.49      0.14     -5.75     64.45      4.38    427.00      0.00      1.04      1.15    235.00      2.51    247.00     -0.59     -0.85         0        30         0         6
       540    957.49     -0.02     -6.19     63.09      4.63    462.00      0.00      0.79      0.91    213.00      1.91    227.00     -0.66     -0.43         0        40         0         6
       550    957.40     -0.03     -6.27     62.76      4.59    607.00      0.00      0.27      0.32    217.00      1.48    208.00     -0.22     -0.17         0        50         0         6
       560    957.33      0.71     -6.12     60.11      4.38    430.00      0.00      1.12      1.17    181.00      2.50    180.00     -1.12     -0.03         0        40         0         6
       570    957.23      0.22     -6.58     60.15      4.45    369.00      0.00      1.11      1.14    190.00      2.31    198.00     -1.09     -0.20         0        40         0         6
       580    957.24      0.77     -5.88     60.97      4.47    456.00      0.00      0.80      0.91    207.00      1.94    235.00     -0.71     -0.37         0        40         0         6
       590    957.23      1.62     -6.15     56.18      4.68    570.00      0.00      0.80      1.12    280.00      2.73    336.00      0.14     -0.78         0        40         0         6
       600    957.09      0.93     -6.78     56.29      4.67    648.00      0.00      0.98      1.13    237.00      4.21    252.00     -0.53     -0.82         0        50         0         6
       610    957.07      1.35     -7.39     52.07      4.49    618.00      0.00      1.84      2.00    253.00      4.02    251.00     -0.55     -1.75         0        50         0         6
       620    956.95      1.91     -7.25     50.56      4.51    440.00      0.00      1.31      1.41    242.00      3.30    256.00     -0.62     -1.15         0        40         0         6
       630    956.90      2.07     -8.76     44.46      4.49    666.00      0.00      1.78      1.87    258.00      3.91    257.00     -0.37     -1.74         0        40         0         6
