       220    958.12      9.70      7.12     83.93     -0.96     -6.00      0.00      0.76      0.79    265.00      1.48    208.00     -0.06     -0.76         0        30         0         0
       230    958.12     12.26      7.18     71.10     -0.22     -6.00      0.00      0.53      0.57    224.00      1.89    212.00     -0.38     -0.36         0         0         0         0
       240    958.16     10.70      7.37     79.83      0.65     -7.00      0.00      0.75      0.83    203.00      2.06    209.00     -0.69     -0.29         0        30         0         0
       250    958.12     10.51      7.36     80.85      1.49     -6.00      0.00      0.08      0.14     91.00      0.80    270.00      0.00      0.08         0        20         0         0
       260    958.13     11.31      7.49     77.32      2.05     -5.00      0.00      0.00      0.00      0.00      0.00    270.00      0.00      0.00         0        20         0         0
       270    958.15     11.37      7.03     74.67      2.47     -3.00      0.00      0.00      0.00      0.00      0.00    270.00      0.00      0.00         0        20         0         0
       280    958.27     11.43      6.98     74.09      2.75      1.00      0.00      0.05      0.10    179.00      1.24    256.00     -0.05      0.00         0        10         0         0
       290    958.38     11.35      7.06     74.85      2.94      7.00      0.00      0.18      0.24    201.00      2.04    169.00     -0.17     -0.07         0        10         0         0
       300    958.44     12.83      6.40     64.90      3.06     13.00      0.00      0.54      0.60    191.00      2.96    192.00     -0.53     -0.10         0         0         0         0
       310    958.48     12.34      6.51     67.52      3.15     19.00      0.00      0.58      0.78    176.00      2.84    190.00     -0.58      0.04         0        10         0         0
       320    958.51     13.01      6.59     64.98      3.21     25.00      0.00      0.59      0.73    168.00      2.75    199.00     -0.58      0.13         0        10         0         0
       330    958.60     12.58      6.92     68.41      3.40     31.00      0.00      0.60      0.69    197.00      2.28    195.00     -0.57     -0.17         0        10         0         0
       340    958.67     10.97      7.61     79.77      3.48     37.00      0.00      0.81      0.83    262.00      1.68    253.00     -0.11     -0.80         0        30         0         0
       350    958.77     11.10      7.62     79.07      4.05     88.00      0.00      0.60      0.61    270.00      1.40    270.00      0.00     -0.60         0        20         0         0
       360    958.89     12.34      7.64     72.98      4.12    190.00      0.00      0.09      0.10    270.00      0.60    270.00      0.00     -0.09         0        20         0         0
       370    958.91     11.71      7.87     77.27      4.19    222.00      0.00      0.05      0.06    145.00      1.02    169.00     -0.04      0.03         0        30         0         0
       380    958.87     13.78      8.71     71.45      4.24    252.00      0.00      0.11      0.17     92.00      0.90     90.00      0.00      0.11         0        10         0         0
       390    958.87     14.54      6.21     57.33      4.29    283.00      0.00      0.22      0.28    207.00      1.52    203.00     -0.20     -0.10         0        20         0         0
       400    958.94     14.44      6.19     57.58      4.33    314.00      0.00      0.57      0.62    256.00      1.75    211.00     -0.14     -0.55         0        30         0         0
       410    958.92     14.80      6.95     59.30      4.38    346.00      0.00      0.27      0.30    258.00      1.00    217.00     -0.06     -0.27         0        30         0         0
       420    958.96     15.09      7.25     59.42      4.42    376.00      0.00      0.25      0.25    268.00      0.90    270.00     -0.01     -0.25         0        30         0         0
       430    958.99     15.47      7.63     59.51      4.45    400.00      0.00      0.07      0.07    270.00      1.00    270.00      0.00     -0.07         0        40         0         0
       440    958.98     16.45      8.10     57.73      4.48    433.00      0.00      0.10      0.10    270.00      0.90    270.00      0.00     -0.10         0        30         0         0
       450    958.99     18.01      8.33     53.13      4.49    460.00      0.00      0.00      0.00      0.00      0.00    270.00      0.00      0.00         0        20         0         0
       460    958.99     16.68      6.98     52.67      4.51    489.00      0.00      0.17      0.17    270.00      0.80    270.00      0.00     -0.17         0        40         0         0
       470    959.02     17.01      7.42     53.20      4.57    518.00      0.00      0.41      0.41    268.00      1.30    270.00     -0.02     -0.41         0        40         0         0
       480    959.06     18.35      8.01     50.86      4.63    546.00      0.00      0.18      0.24    240.00      1.20    180.00     -0.09     -0.16         0        30         0         0
       490    959.05     18.68      8.44     51.33      4.66    572.00      0.00      0.51      0.63    221.00      1.70    267.00     -0.38     -0.34         0        30         0         0
       500    959.03     18.29      8.07     51.29      4.66    597.00      0.00      0.64      0.73    229.00      1.92    208.00     -0.42     -0.48         0        40         0         0
       510    959.01     18.91      8.03     49.19      4.67    620.00      0.00      1.09      1.20    218.00      2.53    198.00     -0.86     -0.66         0        40         0         0
       520    958.99     18.89      7.40     47.19      4.69    643.00      0.00      0.66      0.81    231.00      2.82    247.00     -0.41     -0.52         0        40         0         0
       530    958.98     19.47      7.47     45.74      4.71    663.00      0.00      0.97      1.05    255.00      2.63    261.00     -0.26     -0.93         0        40         0         0
       540    958.96     19.76      7.12     43.84      4.72    684.00      0.00      1.08      1.13    259.00      2.71    266.00     -0.21     -1.06         0       430         0         0
       550    958.98     19.45      8.32     48.51      4.74    701.00      0.00      0.94      1.04    225.00      2.55    206.00     -0.67     -0.66         0        40         0         0
       560    958.94     20.43      8.87     47.38      4.75    718.00      0.00      1.09      1.16    191.00      2.53    198.00     -1.07     -0.21         0        30         0         0
       570    958.87     20.66      8.38     45.19      4.76    737.00      0.00      1.19      1.25    184.00      2.72    174.00     -1.19     -0.08         0        30         0         0
       580    958.81     20.79      8.23     44.39      4.78    753.00      0.00      0.47      0.57    217.00      2.20    210.00     -0.37     -0.28         0        30         0         0
       590    958.73     21.67      9.24     45.03      4.79    769.00      0.00      0.33      0.45    236.00      2.02    261.00     -0.18     -0.27         0        30         0         0
       600    958.63     21.99      8.75     42.71      4.80    784.00      0.00      0.54      0.69    196.00      2.04    191.00     -0.52     -0.14         0        30         0         0
       610    958.56     21.62      7.87     41.17      4.81    800.00      0.00      1.06      1.13    261.00      2.50    270.00     -0.17     -1.05         0        40         0         0
       620    958.49     21.24      7.40     40.80      4.82    813.00      0.00      0.45      1.05    236.00      2.40    180.00     -0.25     -0.37         0        40         0         0
       630    958.38     22.70      9.26     42.33      4.83    821.00      0.00      0.67      0.72    250.00      2.33    239.00     -0.24     -0.63         0        30         0         0
       640    958.30     22.42      9.53     43.85      4.81    827.00      0.00      0.21      0.22     91.00      1.40     90.00      0.00      0.21         0        40         0         0
       650    958.16     22.30      7.99     39.82      4.84    802.00      0.00      0.57      0.74    251.00      1.80    251.00     -0.19     -0.54         0        50         0         0
       660    958.08     23.92      7.74     35.49      4.83    815.00      0.00      0.53      0.66    228.00      2.28    247.00     -0.36     -0.40         0        30         0         0
       670    958.00     23.20      7.82     37.25      4.83    806.00      0.00      0.91      0.99    260.00      3.36    247.00     -0.16     -0.89         0        40         0         0
       680    957.89     23.63      8.86     38.96      4.84    819.00      0.00      0.90      0.99    243.00      3.20    250.00     -0.41     -0.80         0        40         0         0
       690    957.77     24.52      7.68     34.09      4.85    848.00      0.00      0.57      0.79    231.00      2.73    242.00     -0.36     -0.44         0        30         0         0
       700    957.67     23.70      7.33     34.95      4.85    838.00      0.00      0.90      0.99    283.00      2.86    282.00      0.21     -0.88         0        50         0         0
       710    957.62     24.55      6.51     31.40      4.83    834.00      0.00      0.96      1.13    282.00      2.69    338.00      0.20     -0.94         0        40         0         0
       720    957.57     23.95      7.90     35.82      4.84    817.00      0.00      0.51      0.62    209.00      2.28    203.00     -0.45     -0.25         0        50         0         0
       730    957.47     23.72      6.03     31.95      4.84    822.00      0.00      0.20      0.31    212.00      1.40    180.00     -0.17     -0.11         0        60         0         0
       740    957.32     25.12      5.99     29.29      4.84    817.00      0.00      0.48      0.61    172.00      2.82    174.00     -0.47      0.07         0        50         0         0
       750    957.20     25.55      5.76     28.10      4.83    809.00      0.00      0.40      0.67     58.00      1.90     18.00      0.22      0.34         0        50         0         0
       760    957.12     25.16      5.03     27.33      4.83    794.00      0.00      1.53      1.57    197.00      3.49    193.00     -1.46     -0.46         0      2050         0         0
       770    957.01     24.62      4.53     27.26      4.82    788.00      0.00      0.47      0.66    132.00      2.21    162.00     -0.32      0.35         0        60         0         0
       780    956.90     25.03      5.71     28.88      4.81    765.00      0.00      1.54      1.74    250.00      5.18    260.00     -0.53     -1.45         0        60         0         0
       790    956.84     25.10      6.39     30.15      4.80    759.00      0.00      0.70      0.93    235.00      2.43    189.00     -0.40     -0.58         0        60         0         0
       800    956.74     25.30      5.41     27.83      4.79    732.00      0.00      0.60      0.94    195.00      2.21    175.00     -0.58     -0.15         0        60         0         0
       810    956.65     25.45      5.38     27.53      4.78    720.00      0.00      0.85      1.10    324.00      2.69    312.00      0.69     -0.49         0        60         0         0
       820    956.50     25.68      4.46     25.47      4.76    699.00      0.00      1.28      1.47    262.00      3.31    275.00     -0.18     -1.27         0        50         0         0
       830    956.37     25.46      5.38     27.51      4.75    680.00      0.00      2.12      2.20    256.00      4.49    258.00     -0.50     -2.06         0        60         0         0
       840    956.27     25.59      4.64     25.94      4.73    651.00      0.00      1.20      1.29    255.00      3.20    250.00     -0.32     -1.16         0        50         0         0
       850    956.13     25.33      2.37     22.43      4.70    619.00      0.00      1.10      1.27    288.00      3.20    272.00      0.34     -1.05         0        60         0         0
       860    956.05     25.98      5.00     25.98      4.70    614.00      0.00      1.49      1.57    269.00      3.30    270.00     -0.01     -1.49         0        50         0         0
       870    955.95     26.19      5.71     26.96      4.65    587.00      0.00      1.49      1.57    255.00      3.70    268.00     -0.39     -1.44         0        50         0         0
       880    955.89     25.03      4.05     25.72      4.68    555.00      0.00      0.49      0.60    229.00      2.24    243.00     -0.32     -0.37         0        60         0         0
       890    955.70     26.02      4.86     25.67      4.64    522.00      0.00      0.49      0.62    156.00      2.02    171.00     -0.44      0.20         0        50         0         0
       900    955.60     25.47      4.30     25.51      4.60    486.00      0.00      0.03      0.71      0.00      2.10    357.00      0.03      0.00         0        60         0         0
       910    955.55     26.35      5.17     25.72      4.54    469.00      0.00      0.44      0.61    301.00      1.65    346.00      0.23     -0.37         0        50         0         0
       920    955.49     26.23      4.28     24.33      4.52    439.00      0.00      1.23      1.32    263.00      3.20    272.00     -0.15     -1.22         0        50         0         0
       930    955.46     25.65      3.97     24.64      4.50    421.00      0.00      1.30      1.44    256.00      3.58    247.00     -0.32     -1.26         0        60         0         0
       940    955.43     25.73      3.65     23.98      4.49    385.00      0.00      0.74      0.91    265.00      2.00    177.00     -0.06     -0.74         0        60         0         0
       950    955.37     25.15      4.08     25.59      4.48    366.00      0.00      0.39      0.42     95.00      1.68    107.00     -0.03      0.38         0        60         0         0
       960    955.28     25.82      5.10     26.41      4.38    330.00      0.00      0.71      0.83    242.00      2.06    219.00     -0.33     -0.63         0        50         0         0
       970    955.23     25.68      4.44     25.44      4.37    289.00      0.00      0.91      0.95    253.00      2.28    232.00     -0.26     -0.87         0        50         0         0
       980    955.20     25.08      4.17     25.86      4.32    252.00      0.00      1.10      1.30    284.00      2.90    272.00      0.26     -1.07         0      2050         0         0
       990    955.12     25.29      1.27     20.79      4.23    236.00      0.00      0.98      1.14    243.00      2.83    262.00     -0.45     -0.88         0        50         0         0
      1000    955.08     25.58      1.04     20.09      4.26    204.00      0.00      0.61      0.90    298.00      2.26    347.00      0.29     -0.54         0        40         0         0
      1010    955.01     25.58     -0.10     18.48      4.17    192.00      0.00      0.97      1.06    320.00      2.15    292.00      0.74     -0.62         0        40         0         0
      1020    954.95     24.81      2.30     23.02      4.11    163.00      0.00      0.69      0.91    312.00      2.61    356.00      0.46     -0.51         0      2050         0         0
      1030    954.82     23.31      4.08     28.57      4.03    138.00      0.00      0.20      0.21     13.00      1.43     12.00      0.19      0.04         0        60         0         0
      1040    954.74     22.33      8.34     40.69      3.93    111.00      0.00      0.33      0.34     82.00      0.81     83.00      0.05      0.32         0      2060         0         0
      1050    954.76     22.50      5.55     33.24      3.80     83.00      0.00      0.33      0.33     90.00      0.90     90.00      0.00      0.33         0        50         0         0
      1060    954.75     22.13      5.71     34.40      3.66     58.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        50         0         0
      1070    954.72     20.77      8.27     44.57      3.50     37.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        50         0         0
      1080    954.76     20.82      7.01     40.75      3.15     21.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        40         0         0
      1090    954.81     20.64      6.62     40.13      2.89      9.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        40         0         0
      1100    954.81     20.71      5.45     36.86      2.53      0.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        30         0         0
      1110    954.80     20.38      5.28     37.18      2.05     -5.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        20         0         0
      1120    954.81     19.26      6.02     41.91      1.41     -7.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        30         0         0
      1130    954.88     18.63      6.76     45.90      0.48     -8.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        30         0         0
      1140    954.97     18.77      6.50     44.71     -0.32     -8.00      0.00      0.78      0.79     93.00      1.30    113.00     -0.04      0.78         0        20         0         0
      1150    955.03     19.42      5.90     41.17     -1.01     -8.00      0.00      1.20      1.20     91.00      1.40     90.00     -0.02      1.20         0        10         0         0
      1160    955.05     19.49      5.68     40.37     -1.52     -9.00      0.00      0.40      0.40     90.00      1.30     90.00      0.00      0.40         0        10         0         0
      1170    955.06     19.53      5.45     39.63     -1.77     -8.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        10         0         0
      1180    955.06     19.34      5.21     39.43     -1.87     -8.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        10         0         0
      1190    955.06     18.98      5.56     41.35     -1.91     -8.00      0.00      0.05      0.06     90.00      0.80     90.00      0.00      0.05         0        10         0         0
      1200    955.09     19.14      5.81     41.66     -1.92     -8.00      0.00      0.10      0.11     95.00      1.00     90.00     -0.01      0.10         0        10         0         0
      1210    955.09     19.21      5.96     41.88     -1.95     -8.00      0.00      0.82      0.84     97.00      1.50     90.00     -0.10      0.82         0        10         0         0
      1220    955.10     19.03      6.02     42.56     -1.96     -8.00      0.00      0.42      0.42     90.00      1.30     90.00      0.00      0.42         0        10         0         0
      1230    955.11     18.69      6.47     44.81     -1.98     -9.00      0.00      0.47      0.54    112.00      1.64    142.00     -0.17      0.44         0        10         0         0
      1240    955.17     19.55      5.87     40.77     -1.99     -9.00      0.00      0.53      0.68    140.00      3.61    177.00     -0.41      0.35         0        10         0         0
      1250    955.15     18.86      6.18     43.48     -2.01     -9.00      0.00      0.53      0.69    152.00      2.31    198.00     -0.47      0.25         0        10         0         0
      1260    955.21     18.40      6.54     45.86     -2.03     -8.00      0.00      0.67      0.78    171.00      2.70    178.00     -0.66      0.10         0        20         0         0
      1270    955.24     18.47      6.74     46.30     -2.05     -8.00      0.00      1.07      1.18    173.00      3.14    171.00     -1.06      0.13         0        10         0         0
      1280    955.19     18.12      7.25     49.04     -2.07     -8.00      0.00      0.89      1.03    174.00      3.35    190.00     -0.88      0.10         0        20         0         0
      1290    955.19     17.69      7.40     50.86     -2.08     -8.00      0.00      0.74      0.89    166.00      2.67    167.00     -0.71      0.18         0        20         0         0
      1300    955.17     17.34      7.59     52.69     -2.10     -8.00      0.00      0.65      0.74    172.00      3.50    182.00     -0.64      0.09         0        20         0         0
      1310    955.19     17.98      6.68     47.55     -2.13     -8.00      0.00      1.27      1.36    172.00      3.20    178.00     -1.26      0.17         0        10         0         0
      1320    955.18     17.63      6.60     48.36     -2.15     -8.00      0.00      0.65      0.78    170.00      2.91    176.00     -0.64      0.11         0        10         0         0
      1330    955.18     16.63      7.02     53.02     -2.18     -8.00      0.00      0.74      0.84    172.00      2.53    198.00     -0.73      0.11         0        20         0         0
      1340    955.16     16.39      6.97     53.65     -2.21     -8.00      0.00      0.05      0.32    142.00      1.50    184.00     -0.04      0.03         0        20         0         0
      1350    955.19     16.41      6.74     52.73     -2.23     -7.00      0.00      0.35      0.46     25.00      1.33     13.00      0.32      0.15         0        20         0         0
      1360    955.22     15.45      7.20     57.86     -2.26     -7.00      0.00      0.02      0.04      0.00      0.30    180.00      0.02      0.00         0        20         0         0
      1370    955.31     15.40      6.96     57.10     -2.29     -7.00      0.00      0.02      0.05    359.00      0.70      0.00      0.02      0.00         0        20         0         0
      1380    955.31     14.77      7.24     60.63     -2.32     -7.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00         0        20         0         0
      1390    955.35     15.06      6.69     57.29     -2.35     -7.00      0.00      0.00      0.00    180.00      0.10    180.00      0.00      0.00         0        10         0         0
      1400    955.34     14.94      6.79     58.14     -2.38     -7.00      0.00      0.00      0.00      0.00      0.00    180.00      0.00      0.00         0        10         0         0
      1410    955.30     14.72      7.05     60.00     -2.40     -7.00      0.00      0.01      0.01      0.00      0.40      0.00      0.01      0.00         0        10         0         0
      1420    955.31     13.47      7.36     66.53     -2.43     -7.00      0.00      0.02      0.02    180.00      0.60    180.00     -0.02      0.00         0        20         0         0
      1430    955.27     14.22      6.94     61.55     -2.45     -7.00      0.00      0.18      0.18     90.00      0.90     90.00      0.00      0.18         0        10         0         0
