       110    944.46      0.23     -0.64     93.78     -1.13     -3.00      0.00      0.80      0.87    236.00      1.53    238.00     -0.45     -0.66         0        52         0         6
       120    944.56      0.34     -0.62     93.20     -1.12     -3.00      0.00      1.10      1.13    243.00      2.11    265.00     -0.49     -0.98         0        52         0         6
       130    944.55      0.25     -0.64     93.63     -1.14     -3.00      0.10      1.06      1.08    255.00      1.84    248.00     -0.28     -1.02         0        52         0         6
       140    944.60      0.26     -0.60     93.88     -1.10     -3.00      0.00      1.05      1.08    247.00      2.12    251.00     -0.42     -0.97         0        52         0         6
       150    944.68      0.40     -0.58     93.04     -1.11     -3.00      0.00      1.11      1.13    260.00      1.92    261.00     -0.20     -1.09         0        52         0         6
       160    944.64      0.30     -0.97     91.10     -1.27     -3.00      0.00      1.06      1.09    259.00      2.79    255.00     -0.21     -1.04         0        51         0         6
       170    944.64     -0.02     -0.86     94.07     -1.25     -3.00      0.00      1.19      1.22    243.00      2.46    243.00     -0.54     -1.06         0        51         0         6
       180    944.69      0.39     -0.69     92.31     -1.18     -3.00      0.00      1.21      1.24    251.00      2.60    247.00     -0.39     -1.15         0        42         0         6
       190    944.76      0.50     -0.82     90.72     -1.18     -3.00      0.00      1.47      1.50    257.00      2.60    270.00     -0.32     -1.44         0        52         0         6
       200    944.80      0.45     -1.43     87.11     -1.16     -3.00      0.00      1.27      1.35    263.00      3.26    252.00     -0.16     -1.26         0        51         0         6
       210    944.73      0.48     -1.68     85.28     -1.16     -3.00      0.00      1.90      1.93    256.00      3.91    257.00     -0.45     -1.85         0        41         0         6
       220    944.73      0.32     -1.54     87.21     -1.19     -3.00      0.00      1.13      1.17    263.00      2.38    255.00     -0.14     -1.12         0        41         0         6
       230    944.77      0.17     -1.61     87.74     -1.26     -3.00      0.00      1.27      1.30    256.00      2.55    259.00     -0.31     -1.23         0        41         0         6
       240    944.79     -0.02     -1.78     87.88     -1.21     -3.00      0.00      1.25      1.27    236.00      2.01    243.00     -0.71     -1.03         0        42         0         6
       250    944.83      0.11     -1.87     86.48     -1.20     -3.00      0.00      1.23      1.27    237.00      2.47    249.00     -0.67     -1.03         0        42         0         6
       260    944.86      0.46     -2.05     83.18     -1.21     -3.00      0.00      1.66      1.69    228.00      3.06    218.00     -1.11     -1.24         0        42         0         6
       270    944.84      0.01     -1.84     87.22     -1.22     -3.00      0.00      1.08      1.12    236.00      1.72    216.00     -0.60     -0.90         0        42         0         6
       280    944.78      0.02     -1.87     87.01     -1.23     -3.00      0.00      1.24      1.27    237.00      2.15    242.00     -0.67     -1.05         0        42         0         6
       290    944.69     -0.01     -2.04     86.20     -1.36     -4.00      0.00      1.62      1.68    217.00      2.46    207.00     -1.29     -0.97         0        42         0         6
       300    944.67      0.07     -2.07     85.38     -1.26     -4.00      0.00      1.25      1.30    225.00      2.06    209.00     -0.88     -0.88         0        42         0         6
       310    944.68      0.02     -2.00     86.16     -1.29     -5.00      0.00      2.03      2.05    192.00      2.69    202.00     -1.98     -0.42         0        42         0         6
       320    944.68      0.00     -2.05     85.99     -1.35     -5.00      0.00      2.22      2.23    192.00      2.91    196.00     -2.17     -0.47         0        42         0         6
       330    944.62     -0.34     -2.37     86.16     -1.39     -6.00      0.00      1.99      2.02    204.00      3.40    182.00     -1.82     -0.80         0        42         0         6
       340    944.60     -0.09     -2.47     83.98     -1.43     -6.00      0.00      1.69      1.72    200.00      2.25    201.00     -1.59     -0.57         0        42         0         6
       350    944.61     -1.12     -2.81     88.28     -1.45     -6.00      0.00      1.10      1.21    211.00      2.38    202.00     -0.94     -0.57         0        52         0         6
       360    944.65     -0.65     -2.34     88.29     -1.32     -5.00      0.00      0.62      0.66    247.00      1.43    245.00     -0.24     -0.57         0        42         0         6
       370    944.75     -1.47     -2.59     92.05     -0.78     -6.00      0.00      1.00      1.01    263.00      1.93    249.00     -0.12     -0.99         0        52         0         6
       380    944.79     -1.38     -2.49     92.13      0.00     -5.00      0.00      0.96      0.99    247.00      1.61    240.00     -0.38     -0.89         0        52         0         6
       390    944.84     -0.25     -1.80     89.27      0.85     -5.00      0.00      1.24      1.26    258.00      2.38    255.00     -0.25     -1.21         0        43         0         6
       400    944.93     -0.46     -1.92     89.83      1.61     -5.00      0.00      1.01      1.04    257.00      2.60    272.00     -0.23     -0.98         0        52         0         6
       410    945.00     -0.20     -1.91     88.20      2.13     -3.00      0.00      1.44      1.45    257.00      2.67    257.00     -0.33     -1.40         0        52         0         6
       420    944.94     -0.28     -1.96     88.41      2.39     -1.00      0.00      1.57      1.62    262.00      2.91    254.00     -0.22     -1.56         0        52         0         6
       430    944.95     -0.40     -2.09     88.35      2.59      1.00      0.00      1.51      1.53    258.00      3.10    255.00     -0.31     -1.48         0        42         0         6
       440    944.97     -1.32     -2.61     90.93      2.74      5.00      0.00      1.58      1.60    252.00      2.75    260.00     -0.48     -1.50         0        52         0         6
       450    945.02     -1.19     -2.42     91.33      2.84     10.00      0.00      1.47      1.50    250.00      3.06    259.00     -0.49     -1.39         0        52         0         6
       460    945.02     -1.13     -2.40     91.08      2.99     15.00      0.00      1.37      1.39    242.00      2.33    260.00     -0.64     -1.21         0        52         0         6
       470    945.16     -0.79     -2.51     88.05      3.10     21.00      0.00      1.34      1.48    223.00      2.20    219.00     -0.99     -0.91         0        42         0         6
       480    945.26     -0.49     -2.38     87.06      3.25     29.00      0.00      1.80      1.85    208.00      3.01    186.00     -1.59     -0.83         0        43         0         6
       490    945.33     -0.46     -2.28     87.43      3.47     46.00      0.00      1.42      1.48    204.00      2.56    211.00     -1.29     -0.58         0        52         0         6
       500    945.32     -0.75     -2.37     88.77      3.72     59.00      0.00      0.88      0.95    231.00      1.75    193.00     -0.55     -0.69         0        52         0         6
       510    945.37     -0.19     -2.36     85.27      3.81    113.00      0.00      1.61      1.66    208.00      2.42    204.00     -1.42     -0.76         0        51         0         6
       520    945.45      0.08     -2.21     84.46      3.51     95.00      0.00      2.29      2.49    223.00      3.99    248.00     -1.68     -1.57         0        41         0         6
       530    945.54      0.17     -2.04     84.98      3.64     55.00      0.00      1.80      1.85    243.00      3.36    247.00     -0.80     -1.61         0        42         0         6
       540    945.61      0.28     -2.08     84.03      4.03     89.00      0.00      1.45      1.48    238.00      2.64    233.00     -0.77     -1.22         0        42         0         6
       550    945.69      0.61     -2.10     81.96      4.29    240.00      0.00      1.55      1.63    269.00      3.31    273.00     -0.03     -1.55         0        41         0         6
       560    945.75      1.17     -1.80     80.46      4.03    310.00      0.00      1.83      1.87    254.00      3.30    256.00     -0.52     -1.75         0        41         0         6
       570    945.82      0.67     -2.02     82.11      4.07    160.00      0.00      1.63      1.72    263.00      3.54    262.00     -0.19     -1.62         0        40         0         6
       580    945.85      1.01     -1.91     80.74      4.36    291.00      0.00      1.73      1.78    260.00      3.63    262.00     -0.30     -1.70         0        30         0         6
       590    945.90      1.24     -1.85     79.73      4.37    387.00      0.00      1.23      1.27    273.00      2.53    279.00      0.07     -1.22         0        30         0         6
       600    945.94      1.24     -2.33     77.00      4.39    387.00      0.00      1.60      1.67    241.00      2.95    246.00     -0.79     -1.39         0        30         0         6
       610    945.97      1.19     -2.23     77.81      4.42    310.00      0.00      1.53      1.67    248.00      3.73    250.00     -0.57     -1.42         0        40         0         6
       620    945.99      2.07     -2.22     73.12      3.88    430.00      0.00      2.16      2.23    249.00      4.25    246.00     -0.78     -2.01         0        30         0         6
       630    945.96      1.56     -2.41     74.76      4.46    183.00      0.00      2.00      2.12    240.00      3.61    224.00     -0.99     -1.74         0        30         0         6
       640    945.91      1.91     -2.50     72.43      4.45    290.00      0.00      2.36      2.42    248.00      4.02    251.00     -0.89     -2.19         0        30         0         6
       650    945.81      2.05     -2.71     70.64      4.48    399.00      0.00      2.39      2.44    244.00      5.63    253.00     -1.04     -2.15         0        30         0         6
       660    945.63      2.27     -2.10     72.76      3.93    372.00      0.00      2.67      2.74    243.00      4.75    255.00     -1.19     -2.39         0        30         0         6
       670    945.51      2.77     -2.06     70.40      4.48    402.00      0.00      2.26      2.33    238.00      4.02    243.00     -1.21     -1.92         0        30         0         6
       680    945.46      2.66     -2.70     67.67      4.50    454.00      0.00      2.48      2.60    248.00      4.97    245.00     -0.91     -2.31         0        30         0         6
       690    945.41      2.18     -2.85     69.26      3.77    360.00      0.00      2.92      3.08    243.00      5.69    252.00     -1.33     -2.60         0        40         0         6
       700    945.33      2.53     -2.63     68.64      4.50    219.00      0.00      2.61      2.72    237.00      5.26    261.00     -1.43     -2.19         0        30         0         6
       710    945.21      2.18     -3.65     65.25      3.84    230.00      0.00      2.15      2.25    239.00      4.68    222.00     -1.11     -1.84         0        30         0         6
       720    945.20      2.17     -3.82     64.48      3.83     97.00      0.00      2.24      2.29    249.00      4.37    254.00     -0.82     -2.09         0        30         0         6
       730    945.13      2.92     -3.20     63.98      4.58    227.00      0.00      2.01      2.07    252.00      4.96    261.00     -0.63     -1.91         0        20         0         6
       740    945.10      3.06     -3.29     62.98      4.44    488.00      0.00      2.54      2.64    247.00      6.11    249.00     -1.01     -2.34         0        30         0         6
       750    945.04      3.40     -3.41     60.88      4.45    440.00      0.00      2.13      2.25    260.00      5.19    242.00     -0.38     -2.09         0        40         0         6
       760    945.01      3.41     -3.24     61.61      4.01    379.00      0.00      2.27      2.36    251.00      4.75    248.00     -0.72     -2.15         0        40         0         6
       770    944.92      3.10     -4.12     58.96      3.68    193.00      0.00      2.70      2.79    269.00      5.60    270.00     -0.06     -2.70         0        40         0         6
       780    944.86      2.87     -4.40     58.73      4.22    143.00      0.00      2.18      2.29    246.00      4.85    256.00     -0.88     -1.99         0        30         0         6
       790    944.75      3.35     -3.27     61.76      4.49    289.00      0.00      1.98      2.07    242.00      4.63    256.00     -0.93     -1.75         0        30         0         6
       800    944.56      3.67     -4.48     55.12      4.43    391.00      0.00      2.56      2.70    243.00      4.94    263.00     -1.16     -2.28         0        40         0         6
       810    944.52      4.08     -4.03     55.44      4.49    428.00      0.00      2.45      2.54    242.00      4.61    266.00     -1.15     -2.16         0        40         0         6
       820    944.54      3.48     -5.07     53.42      4.03    178.00      0.00      2.60      2.69    250.00      5.22    258.00     -0.90     -2.43         0        40         0         6
       830    944.66      3.36     -4.95     54.39      3.66     85.00      0.00      2.29      2.39    265.00      6.00    259.00     -0.19     -2.28         0        40         0         6
       840    944.69      3.22     -4.01     58.97      3.44     43.00      0.00      2.15      2.22    255.00      4.39    240.00     -0.57     -2.08         0        30         0         6
       850    944.76      3.06     -4.37     58.02      3.40     27.00      0.00      2.41      2.47    279.00      4.73    283.00      0.38     -2.38         0        30         0         6
       860    944.86      3.00     -4.73     56.75      3.61     36.00      0.00      2.40      2.44    253.00      4.31    248.00     -0.70     -2.29         0        30         0         6
       870    944.96      2.93     -4.17     59.47      3.78     57.00      0.00      1.76      1.83    250.00      3.47    258.00     -0.61     -1.66         0        30         0         6
       880    945.05      3.05     -4.21     58.81      3.75     71.00      0.00      1.85      1.91    244.00      3.59    257.00     -0.80     -1.67         0        20         0         6
       890    945.08      3.00     -3.79     60.92      3.62     56.00      0.00      1.93      1.99    233.00      3.33    213.00     -1.16     -1.54         0        20         0         6
       900    945.17      2.83     -4.35     59.09      3.52     41.00      0.00      2.13      2.20    237.00      4.46    250.00     -1.15     -1.79         0        30         0         6
       910    945.18      2.81     -3.99     60.81      3.21     29.00      0.00      1.97      2.04    234.00      3.73    250.00     -1.14     -1.60         0        20         0         6
       920    945.16      2.89     -4.27     59.23      3.32     24.00      0.00      1.51      1.55    249.00      3.47    258.00     -0.54     -1.41         0        20         0         6
       930    945.16      2.75     -4.09     60.58      3.26     28.00      0.00      1.78      1.82    248.00      3.18    257.00     -0.66     -1.65         0        20         0         6
       940    945.14      2.60     -3.19     65.53      3.17     23.00      0.00      1.25      1.28    247.00      2.62    263.00     -0.48     -1.15         0        30         0         6
       950    945.15      2.73     -3.73     62.35      3.07     19.00      0.00      1.52      1.59    238.00      2.78    218.00     -0.80     -1.29         0        20         0         6
       960    945.10      2.84     -3.84     61.34      2.84     12.00      0.00      1.64      1.67    248.00      3.48    252.00     -0.60     -1.53         0        20         0         6
       970    945.13      2.71     -3.86     61.85      2.65      6.00      0.00      1.97      2.06    241.00      5.08    212.00     -0.94     -1.73         0        20         0         6
       980    945.17      2.66     -3.93     61.72      2.26      0.00      0.00      2.17      2.22    239.00      3.85    242.00     -1.12     -1.86         0        20         0         6
       990    945.18      2.48     -3.65     63.89      1.86     -1.00      0.00      1.76      1.80    250.00      3.57    252.00     -0.61     -1.65         0        20         0         6
      1000    945.07      2.38     -3.54     64.86      1.56     -2.00      0.00      1.78      1.83    242.00      3.76    253.00     -0.84     -1.57         0        20         0         6
      1010    945.10      2.40     -3.56     64.68      0.80     -3.00      0.00      1.61      1.66    238.00      3.44    244.00     -0.85     -1.37         0        20         0         6
      1020    945.09      2.36     -3.55     64.86      0.06     -3.00      0.00      1.72      1.78    240.00      3.48    252.00     -0.87     -1.48         0        20         0         6
      1030    945.08      2.23     -3.26     66.92     -0.62     -4.00      0.00      1.66      1.70    236.00      2.91    221.00     -0.92     -1.38         0        20         0         6
      1040    945.10      2.50     -3.64     63.80     -0.90     -4.00      0.00      1.86      1.90    248.00      3.96    260.00     -0.69     -1.73         0        20         0         6
      1050    945.16      2.34     -3.31     66.15     -0.94     -4.00      0.00      1.65      1.68    249.00      3.22    244.00     -0.59     -1.54         0        20         0         6
      1060    945.24      2.46     -3.20     66.14     -0.93     -4.00      0.00      1.78      1.84    256.00      3.45    240.00     -0.44     -1.73         0        20         0         6
      1070    945.33      2.25     -3.19     67.20     -0.93     -3.00      0.00      1.73      1.83    280.00      3.52    255.00      0.30     -1.71         0        20         0         6
      1080    945.38      1.97     -2.80     70.56     -0.96     -3.00      0.00      0.92      0.94    265.00      2.91    266.00     -0.09     -0.91         0        30         0         6
      1090    945.45      2.12     -2.96     68.96     -0.99     -3.00      0.00      0.37      0.42    272.00      2.01    276.00      0.01     -0.37         0        20         0         6
      1100    945.52      2.00     -2.58     71.53     -1.02     -3.00      0.00      0.79      0.81    253.00      2.10    267.00     -0.23     -0.75         0        20         0         6
      1110    945.58      1.95     -2.37     72.96     -1.01     -3.00      0.00      1.27      1.30    257.00      2.31    252.00     -0.28     -1.24         0        20         0         6
      1120    945.66      1.87     -2.07     74.98     -1.00     -3.00      0.00      1.52      1.56    258.00      2.75    260.00     -0.31     -1.49         0        20         0         6
      1130    945.73      1.82     -1.88     76.37     -1.01     -3.00      0.00      1.26      1.32    262.00      3.32    254.00     -0.17     -1.25         0        21         0         6
      1140    945.76      1.56     -1.57     79.59     -1.02     -3.00      0.00      0.88      0.95    273.00      2.80    268.00      0.04     -0.88         0        31         0         6
      1150    945.79      1.57     -1.48     80.05     -1.05     -3.00      0.00      1.37      1.41    262.00      3.01    255.00     -0.20     -1.36         0        31         0         6
      1160    945.71      1.56     -1.22     81.66     -1.15     -3.00      0.00      1.31      1.33    258.00      2.55    259.00     -0.27     -1.28         0        31         0         6
      1170    945.72      1.41     -1.14     83.04     -1.30     -3.00      0.00      1.36      1.39    252.00      2.56    249.00     -0.41     -1.30         0        41         0         6
      1180    945.61      1.36     -1.27     82.55     -1.41     -3.00      0.00      1.58      1.62    253.00      2.93    262.00     -0.47     -1.51         0        41         0         6
      1190    945.52      1.15     -1.41     82.97     -1.44     -4.00      0.00      1.25      1.29    261.00      3.20    268.00     -0.21     -1.24         0        41         0         6
      1200    945.54      1.30     -1.72     80.22     -1.50     -4.00      0.00      1.60      1.62    258.00      3.22    263.00     -0.34     -1.56         0        31         0         6
      1210    945.66      1.19     -1.88     79.88     -1.45     -4.00      0.00      1.13      1.16    266.00      2.81    266.00     -0.07     -1.13         0        31         0         6
      1220    945.75      0.92     -1.87     81.47     -1.48     -4.00      0.00      0.50      0.53    269.00      1.91    264.00     -0.01     -0.50         0        31         0         6
      1230    945.80      1.12     -2.03     79.41     -1.49     -4.00      0.00      1.04      1.09    287.00      2.47    284.00      0.31     -1.00         0        31         0         6
      1240    945.80      1.08     -2.21     78.56     -1.37     -4.00      0.00      0.58      0.63    276.00      1.55    285.00      0.06     -0.58         0        31         0         6
      1250    945.77      0.96     -2.10     79.90     -1.40     -4.00      0.00      0.45      0.48    262.00      1.40    270.00     -0.06     -0.44         0        31         0         6
      1260    945.73      1.04     -2.16     79.10     -1.35     -4.00      0.00      0.59      0.69    257.00      1.66    245.00     -0.14     -0.58         0        31         0         6
      1270    945.73      0.92     -1.91     81.25     -1.20     -4.00      0.00      0.34      0.41    208.00      1.30    180.00     -0.30     -0.16         0        31         0         6
      1280    945.71      0.81     -1.65     83.50     -1.14     -3.00      0.00      0.05      0.06    207.00      1.48    208.00     -0.04     -0.02         0        31         0         6
      1290    945.71      0.69     -1.36     86.10     -1.29     -3.00      0.00      0.66      0.77    216.00      1.80    199.00     -0.54     -0.39         0        42         0         6
      1300    945.70      0.76     -1.55     84.42     -1.38     -3.00      0.00      1.02      1.16    211.00      1.80    180.00     -0.87     -0.52         0        42         0         6
      1310    945.63      0.90     -1.59     83.37     -1.25     -4.00      0.00      1.47      1.48    190.00      2.60    182.00     -1.45     -0.25         0        41         0         6
      1320    945.61      0.90     -1.83     81.89     -1.21     -4.00      0.00      1.40      1.47    197.00      2.63    171.00     -1.34     -0.42         0        41         0         6
      1330    945.64      0.70     -1.61     84.43     -1.18     -3.00      0.00      0.60      0.62    201.00      1.84    202.00     -0.56     -0.22         0        41         0         6
      1340    945.78      0.60     -1.63     84.90     -1.32     -3.00      0.00      0.35      0.63    311.00      1.40    356.00      0.23     -0.27         0        41         0         6
      1350    945.83      0.52     -1.63     85.40     -1.49     -4.00      0.00      0.96      1.03    343.00      1.88    335.00      0.92     -0.27         0        41         0         6
      1360    945.83      0.10     -1.70     87.57     -1.24     -4.00      0.00      0.45      0.54      5.00      1.30    328.00      0.45      0.04         0        41         0         6
      1370    945.88     -0.25     -1.67     90.14     -1.14     -4.00      0.00      0.17      0.22     76.00      0.90      0.00      0.04      0.17         0        52         0         6
      1380    945.88     -0.47     -1.75     90.99     -1.52     -4.00      0.00      0.24      0.24     95.00      0.82    104.00     -0.02      0.24         0        52         0         6
      1390    945.87     -1.01     -2.00     93.00     -1.28     -4.00      0.00      0.01      0.01    180.00      0.20    180.00     -0.01      0.00         0        52         0         6
      1400    945.83     -1.04     -2.12     92.35     -1.35     -5.00      0.00      0.25      0.28     99.00      0.80     90.00     -0.04      0.25         0        52         0         6
      1410    945.80     -0.93     -2.01     92.37     -1.29     -5.00      0.00      0.43      0.47    106.00      0.85    111.00     -0.12      0.41         0        52         0         6
      1420    945.71     -0.75     -1.97     91.41     -1.22     -4.00      0.00      0.17      0.19    103.00      0.91     96.00     -0.04      0.17         0        52         0         6
      1430    945.68     -0.08     -1.83     87.94     -1.12     -3.00      0.00      0.10      0.11    292.00      1.14    285.00      0.04     -0.10         0        52         0         6
