       680    957.38     10.70      4.09     63.62      3.92     94.00      0.00      2.16      2.25    272.00      4.24    285.00      0.09     -2.16         0        30         0         0
       690    957.35     11.07      4.42     63.52      4.01    110.00      0.00      1.78      1.88    270.00      4.54    256.00      0.00     -1.78         0        20         0         0
       700    957.21     10.73      4.42     64.99      4.10    122.00      0.00      1.85      1.97    270.00      3.88    258.00      0.00     -1.85         0        30         0         0
       710    957.14     10.99      4.15     62.65      4.22    171.00      0.00      1.66      1.83    264.00      3.54    241.00     -0.18     -1.65         0        30         0         0
       720    957.11     10.93      4.16     62.93      4.58    244.00      0.00      2.00      2.13    253.00      4.40    253.00     -0.59     -1.91         0        30         0         0
       730    957.06     11.42      4.20     61.10      4.34    299.00      0.00      1.53      1.66    261.00      3.69    257.00     -0.24     -1.51         0        30         0         0
       740    957.06     11.48      4.09     60.41      4.39    227.00      0.00      1.69      1.94    280.00      4.10    267.00      0.28     -1.66         0        30         0         0
       750    957.01     11.81      3.98     58.67      4.48    339.00      0.00      1.96      2.15    272.00      3.91    274.00      0.08     -1.96         0        30         0         0
       760    957.00     11.57      4.48     61.70      4.27    310.00      0.00      1.94      2.14    251.00      4.13    263.00     -0.63     -1.84         0        30         0         0
       770    957.03     11.34      3.62     58.97      4.20    176.00      0.00      2.21      2.29    247.00      4.90    250.00     -0.86     -2.03         0        30         0         0
       780    956.98     11.30      3.73     59.61      4.06    141.00      0.00      1.93      2.01    256.00      3.83    263.00     -0.47     -1.87         0        30         0         0
       790    956.95     11.56      3.42     57.33      4.16    174.00      0.00      1.37      1.47    258.00      3.10    270.00     -0.28     -1.35         0        30         0         0
       800    956.97     11.68      4.07     59.50      4.32    192.00      0.00      1.40      1.51    256.00      3.23    254.00     -0.34     -1.36         0        30         0         0
       810    956.91     12.02      4.09     58.31      4.88    262.00      0.00      1.14      1.21    252.00      3.10    249.00     -0.36     -1.08         0        30         0         0
       820    956.80     11.77      3.63     57.38      4.63    761.00      0.00      0.79      1.07    263.00      2.62    263.00     -0.09     -0.79         0        40         0         0
       830    956.70     12.45      4.15     56.90      4.49    395.00      0.00      1.52      1.68    215.00      3.19    212.00     -1.25     -0.86         0        40         0         0
       840    956.57     12.59      3.38     53.39      4.43    322.00      0.00      0.90      1.30    257.00      3.52    285.00     -0.20     -0.88         0        40         0         0
       850    956.49     12.38      4.18     57.27      4.38    337.00      0.00      1.46      1.64    235.00      3.09    205.00     -0.85     -1.19         0        40         0         0
       860    956.48     12.40      3.01     52.69      4.38    292.00      0.00      1.21      1.52    245.00      3.41    185.00     -0.51     -1.09         0        40         0         0
       870    956.44     12.76      3.96     55.02      4.64    404.00      0.00      1.55      1.75    210.00      3.09    241.00     -1.34     -0.78         0        30         0         0
       880    956.36     12.40      2.74     51.68      4.25    428.00      0.00      0.37      0.75    275.00      2.60    272.00      0.03     -0.37         0        40         0         0
       890    956.31     12.28      3.32     54.26      4.31    173.00      0.00      0.82      0.92    191.00      2.92    186.00     -0.80     -0.15         0        40         0         0
       900    956.25     12.40      4.00     56.51      4.67    281.00      0.00      1.02      1.44    265.00      2.95    246.00     -0.10     -1.02         0        40         0         0
       910    956.11     12.34      3.92     56.40      4.06    256.00      0.00      1.51      1.70    203.00      3.09    245.00     -1.39     -0.60         0        40         0         0
       920    956.00     12.61      3.82     55.00      4.49    190.00      0.00      1.18      1.23    169.00      3.48    162.00     -1.16      0.23         0        40         0         0
       930    956.00     12.51      3.67     54.76      4.34    256.00      0.00      0.42      0.66    181.00      2.24    190.00     -0.42     -0.01         0        40         0         0
       940    955.96     12.66      2.96     51.61      4.27    258.00      0.00      1.22      1.27    258.00      3.23    254.00     -0.26     -1.19         0        40         0         0
       950    955.90     12.65      3.90     55.17      4.43    243.00      0.00      0.19      0.34    209.00      1.99    198.00     -0.17     -0.09         0        40         0         0
       960    955.84     13.24      3.95     53.27      4.34    238.00      0.00      0.67      0.79    189.00      2.30    180.00     -0.66     -0.10         0        30         0         0
       970    955.79     12.78      4.13     55.61      4.07    193.00      0.00      1.11      1.26    192.00      2.82    197.00     -1.08     -0.23         0        40         0         0
       980    955.78     12.52      3.33     53.46      4.11    140.00      0.00      1.19      1.32    195.00      2.72    197.00     -1.16     -0.30         0        40         0         0
       990    955.70     12.53      4.10     56.42      4.00    130.00      0.00      1.20      1.47    213.00      3.52    187.00     -1.00     -0.66         0        30         0         0
      1000    955.74     12.65      3.75     54.62      3.93    113.00      0.00      1.40      1.49    205.00      3.06    218.00     -1.26     -0.59         0        30         0         0
      1010    955.70     12.31      4.18     57.55      3.89     79.00      0.00      0.72      0.76    194.00      2.38    195.00     -0.70     -0.17         0        30         0         0
      1020    955.74     12.75      4.56     57.43      4.03    185.00      0.00      0.47      0.53    175.00      1.80    180.00     -0.46      0.04         0        30         0         0
      1030    955.64     12.64      3.54     53.82      3.80     93.00      0.00      1.38      1.41    169.00      2.47    166.00     -1.36      0.27         0        30         0         0
      1040    955.63     11.92      5.34     64.06      3.98     76.00      0.00      0.31      0.33    181.00      2.00    177.00     -0.31      0.00         0        40         0         0
      1050    955.60     11.49      6.07     69.31      3.67     70.00      0.00      0.19      0.20     90.00      1.40     90.00      0.00      0.19         0        40         0         0
      1060    955.68     10.60      5.79     72.09      3.42     40.00      0.00      0.55      0.55     90.00      1.30     90.00      0.00      0.55         0        40         0         0
      1070    955.72     10.45      5.21     69.96      3.20     26.00      0.00      0.52      0.52     90.00      1.20     90.00      0.00      0.52         0        30         0         0
      1080    955.68     10.34      5.80     73.42      2.99     18.00      0.00      0.25      0.27     99.00      1.00     90.00     -0.04      0.25         0        30         0         0
      1090    955.70     10.77      5.03     67.66      2.79     10.00      0.00      0.24      0.31    153.00      1.77    137.00     -0.21      0.11         0        20         0         0
      1100    955.80     10.40      5.47     71.48      2.37      2.00      0.00      0.14      0.17    165.00      1.30    180.00     -0.14      0.04         0        30         0         0
      1110    955.85     10.19      5.66     73.45      1.93     -1.00      0.00      0.23      0.23     90.00      0.90     90.00      0.00      0.23         0        30         0         0
      1120    955.92     11.30      4.22     61.68      1.45     -4.00      0.00      0.23      0.23     90.00      0.90     90.00      0.00      0.23         0        10         0         0
      1130    955.95     10.64      5.08     68.44      0.85     -4.00      0.00      0.03      0.03    180.00      0.60    180.00     -0.03      0.00         0        20         0         0
      1140    956.03     10.08      5.28     72.06      0.08     -4.00      0.00      0.06      0.07    104.00      0.95    108.00     -0.02      0.06         0        20         0         0
      1150    956.14     10.45      5.28     70.28     -0.56     -4.00      0.00      0.01      0.01    166.00      1.03    151.00     -0.01      0.00         0        20         0         0
      1160    956.14      9.98      5.73     74.87     -1.00     -4.00      0.00      0.13      0.15    109.00      1.51     98.00     -0.04      0.13         0        20         0         0
      1170    956.15     10.00      5.22     72.14     -1.25     -5.00      0.00      0.00      0.00      0.00      0.00     98.00      0.00      0.00         0        20         0         0
      1180    956.12     10.41      5.21     70.11     -1.28     -5.00      0.00      0.47      0.55    169.00      2.28    165.00     -0.46      0.09         0        20         0         0
      1190    956.08     10.03      5.50     73.39     -1.20     -6.00      0.00      0.24      0.25     94.00      0.94    148.00     -0.02      0.24         0        20         0         0
      1200    956.01     10.64      5.31     69.57     -1.21     -5.00      0.00      0.23      0.27    249.00      1.43    205.00     -0.08     -0.21         0        10         0         0
      1210    955.96      9.23      5.81     79.12     -1.31     -5.00      0.00      0.19      0.31    147.00      1.63    191.00     -0.16      0.10         0        30         0         0
      1220    955.87      9.41      5.63     77.23     -1.31     -6.00      0.00      0.13      0.16    110.00      1.41    172.00     -0.04      0.12         0        20         0         0
      1230    955.80      9.79      5.42     74.23     -1.13     -5.00      0.00      0.30      0.31     95.00      1.70     90.00     -0.03      0.30         0        20         0         0
      1240    955.77      9.79      5.49     74.57     -1.13     -4.00      0.00      0.02      0.04    172.00      0.82    194.00     -0.02      0.00         0        20         0         0
      1250    955.67      9.58      5.87     77.60     -1.15     -4.00      0.00      0.01      0.01     90.00      0.50     90.00      0.00      0.01         0        20         0         0
      1260    955.55      9.97      5.61     74.30     -1.14     -4.00      0.00      0.20      0.23     78.00      1.04     17.00      0.04      0.20         0        20         0         0
      1270    955.56     10.10      5.22     71.70     -1.14     -4.00      0.00      0.80      0.98     43.00      3.41      5.00      0.58      0.55         0        20         0         0
      1280    955.53      9.83      5.47     74.25     -1.16     -4.00      0.00      0.68      0.70     87.00      1.41     82.00      0.03      0.68         0        20         0         0
      1290    955.45      9.80      5.14     72.71     -1.14     -4.00      0.00      0.16      0.16     90.00      0.91     84.00      0.00      0.16         0        20         0         0
      1300    955.44      9.72      5.46     74.72     -1.11     -4.00      0.00      0.00      0.00      0.00      0.00     84.00      0.00      0.00         0        20         0         0
      1310    955.46      9.79      5.53     74.81     -1.15     -4.00      0.00      0.02      0.03     63.00      0.76     67.00      0.01      0.02         0        20         0         0
      1320    955.38      9.83      5.11     72.43     -1.19     -4.00      0.00      0.30      0.36     47.00      0.82     14.00      0.20      0.22         0        20         0         0
      1330    955.27      9.79      5.22     73.15     -1.18     -4.00      0.00      0.32      0.38     61.00      1.12     80.00      0.15      0.28         0        20         0         0
      1340    955.23      9.70      5.03     72.62     -1.23     -4.00      0.00      0.43      0.48     70.00      1.51     82.00      0.15      0.41         0        20         0         0
      1350    955.20      9.47      4.96     73.43     -1.20     -4.00      0.00      0.25      0.29     73.00      1.00     90.00      0.07      0.24         0        20         0         0
      1360    955.15      9.53      4.41     70.34     -1.22     -4.00      0.00      0.54      0.57     85.00      1.30     86.00      0.04      0.54         0        20         0         0
      1370    955.08      9.22      4.10     70.28     -1.26     -4.00      0.00      0.14      0.20     60.00      1.10     95.00      0.07      0.12         0        30         0         0
      1380    955.03      9.24      3.83     68.89     -1.31     -4.00      0.00      0.26      0.29     58.00      1.53     58.00      0.13      0.22         0        20         0         0
      1390    955.01      9.23      3.75     68.50     -1.33     -4.00      0.00      0.52      0.57     43.00      1.97     24.00      0.38      0.35         0        20         0         0
      1400    954.93      8.80      3.96     71.63     -1.34     -4.00      0.00      0.38      0.46     53.00      1.49     42.00      0.23      0.30         0        30         0         0
      1410    954.83      8.71      3.62     70.39     -1.32     -4.00      0.00      0.34      0.43     46.00      1.25     29.00      0.24      0.24         0        30         0         0
      1420    954.83      9.01      2.89     65.47     -1.37     -4.00      0.00      0.31      0.40     50.00      1.53     79.00      0.20      0.24         0        20         0         0
      1430    954.67      9.11      2.75     64.40     -1.43     -4.00      0.00      0.32      0.42     33.00      1.80     19.00      0.27      0.17         0        20         0         0
