       110    955.57     -2.03     -3.15     92.07     -2.38     -5.00      0.00      0.45      0.52     36.00      0.95     72.00      0.37      0.26         0        52         0         6
       120    955.45     -2.07     -3.13     92.44     -2.38     -5.00      0.00      0.64      0.65     53.00      1.00     37.00      0.38      0.51         0        52         0         6
       130    955.45     -2.13     -3.15     92.75     -2.37     -5.00      0.00      0.33      0.36     21.00      0.72     34.00      0.31      0.12         0        52         0         6
       140    955.53     -2.16     -3.15     92.89     -2.36     -5.00      0.00      0.12      0.12      0.00      0.50      0.00      0.12      0.00         0        52         0         6
       150    955.62     -2.29     -3.26     93.07     -2.35     -5.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00         0        52         0         6
       160    955.66     -2.28     -3.19     93.45     -2.34     -5.00      0.00      0.10      0.10      0.00      0.40      0.00      0.10      0.00         0        52         0         6
       170    955.64     -2.38     -3.28     93.54     -2.34     -5.00      0.00      0.71      0.75     65.00      1.49     42.00      0.30      0.64         0        52         0         6
       180    955.59     -2.15     -3.16     92.77     -2.34     -5.00      0.00      0.03      0.03     90.00      0.90     90.00      0.00      0.03         0        52         0         6
       190    955.58     -2.14     -3.16     92.73     -2.34     -5.00      0.00      0.57      0.58     63.00      1.33     77.00      0.26      0.50         0        52         0         6
       200    955.58     -2.18     -3.07     93.61     -2.34     -5.00      0.00      0.71      0.74     56.00      1.26     72.00      0.40      0.59         0        53         0         6
       210    955.52     -2.21     -3.15     93.30     -2.33     -5.00      0.00      0.29      0.38     46.00      1.00     90.00      0.20      0.21         0        62         0         6
       220    955.45     -2.23     -3.08     93.88     -2.31     -5.00      0.00      0.59      0.61     81.00      0.81     83.00      0.09      0.58         0        62         0         6
       230    955.51     -2.29     -3.22     93.34     -2.31     -5.00      0.00      0.52      0.57     69.00      1.17     20.00      0.18      0.49         0        62         0         6
       240    955.56     -2.74     -3.33     95.73     -2.29     -5.00      0.00      0.48      0.50     83.00      0.86     54.00      0.06      0.48         0        62         0         6
       250    955.63     -2.57     -3.43     93.85     -2.22     -5.00      0.00      0.46      0.46     90.00      0.60     90.00      0.00      0.46         0        52         0         6
       260    955.69     -2.68     -3.47     94.27     -2.21     -5.00      0.00      0.03      0.03     90.00      0.70     90.00      0.00      0.03         0        52         0         6
       270    955.70     -2.35     -3.28     93.32     -2.17     -5.00      0.00      0.00      0.00    180.00      0.10    180.00      0.00      0.00         0        52         0         6
       280    955.72     -2.72     -3.53     94.10     -2.08     -5.00      0.00      0.00      0.00    180.00      0.10    180.00      0.00      0.00         0        62         0         6
       290    955.81     -2.54     -3.41     93.70     -2.05     -5.00      0.00      0.00      0.00      0.00      0.10    180.00      0.00      0.00         0        62         0         6
       300    955.83     -2.84     -3.63     94.24     -1.84     -5.00      0.00      0.00      0.00      0.00      0.00    180.00      0.00      0.00         0        62         0         6
       310    955.84     -2.16     -3.26     92.15     -1.80     -3.00      0.00      0.00      0.00      0.00      0.00    180.00      0.00      0.00         0        52         0         6
       320    955.81     -2.18     -3.17     92.96     -1.83     -3.00      0.00      0.01      0.01      0.00      0.20      0.00      0.01      0.00         0        52         0         6
       330    955.85     -2.35     -3.15     94.24     -1.99     -4.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00         0        62         0         6
       340    955.95     -2.46     -3.21     94.59     -1.86     -4.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00         0        62         0         6
       350    955.94     -2.37     -3.24     93.78     -1.84     -3.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00         0        52         0         6
       360    955.98     -2.36     -3.12     94.49     -1.76     -3.00      0.00      0.18      0.19      0.00      0.60      0.00      0.18      0.00         0        52         0         6
       370    956.05     -2.23     -3.08     93.82     -1.51     -2.00      0.00      0.07      0.09     10.00      0.60      0.00      0.07      0.01         0        62         0         6
       380    956.06     -2.06     -3.10     92.58     -1.06     -2.00      0.00      0.18      0.23     27.00      0.95     18.00      0.16      0.08         0        61         0         6
       390    956.17     -2.29     -3.05     94.52     -0.41     -2.00      0.00      0.43      0.48     24.00      1.50      4.00      0.39      0.17         0        61         0         6
       400    956.18     -2.12     -2.83     94.90      0.40     -2.00      0.00      0.68      0.77     78.00      2.81     86.00      0.14      0.66         0        52         0         6
       410    956.17     -2.20     -2.92     94.76      1.21     -2.00      0.00      0.18      0.23     53.00      1.12     10.00      0.11      0.15         0        62         0         6
       420    956.23     -2.20     -2.92     94.80      1.84     -1.00      0.00      0.52      0.60     35.00      1.80     19.00      0.43      0.29         0        62         0         6
       430    956.28     -2.22     -2.96     94.67      2.13      0.00      0.00      0.60      0.70     45.00      1.77     74.00      0.42      0.42         0        62         0         6
       440    956.34     -1.98     -2.92     93.23      2.37      0.00      0.00      0.62      0.69     38.00      1.77     16.00      0.49      0.39         0        52         0         6
       450    956.39     -2.06     -2.77     94.81      2.63      6.00      0.00      0.78      0.89     26.00      2.10      0.00      0.70      0.35         0        52         0         6
       460    956.40     -1.95     -2.67     94.83      2.76     18.00      0.00      0.57      0.67     33.00      2.01     27.00      0.48      0.31         0        62         0         6
       470    956.46     -1.93     -2.70     94.43      2.97     23.00      0.00      1.00      1.09     35.00      2.04     11.00      0.83      0.57         0        62         0         6
       480    956.47     -1.82     -2.66     93.92      3.08     28.00      0.00      0.87      1.03     67.00      1.90    357.00      0.34      0.80         0        52         0         6
       490    956.53     -1.97     -2.61     95.34      3.14     33.00      0.00      0.36      0.45     34.00      1.81      6.00      0.30      0.20         0        62         0         6
       500    956.56     -1.82     -2.43     95.58      3.24     37.00      0.00      0.30      0.33    353.00      1.33    347.00      0.30     -0.04         0        62         0         6
       510    956.65     -1.93     -2.47     96.05      3.44     41.00      0.00      0.67      0.70    353.00      1.80      0.00      0.67     -0.08         0        62         0         6
       520    956.68     -1.97     -2.53     95.97      3.66     53.00      0.00      0.54      0.63      8.00      1.40      0.00      0.54      0.07         0        62         0         6
       530    956.63     -1.74     -2.35     95.55      3.56     57.00      0.00      0.57      0.62    351.00      1.75     59.00      0.56     -0.09         0        52         0         6
       540    956.76     -1.73     -2.30     95.88      3.53     53.00      0.00      0.67      0.76      6.00      2.12     82.00      0.66      0.07         0        62         0         6
       550    956.76     -1.82     -2.32     96.35      3.63     60.00      0.00      0.35      0.47     33.00      1.71      7.00      0.29      0.19         0        62         0         6
       560    956.76     -1.67     -2.33     95.23      3.70     67.00      0.00      0.69      0.74      4.00      1.55     15.00      0.68      0.05         0        62         0         6
       570    956.83     -1.68     -2.27     95.72      3.77     78.00      0.00      0.51      0.55     10.00      1.61      7.00      0.50      0.09         0        61         0         6
       580    956.88     -1.39     -2.12     94.73      3.79     86.00      0.00      0.39      0.50      5.00      1.20      5.00      0.39      0.04         0        61         0         6
       590    956.91     -1.34     -2.23     93.64      3.77     91.00      0.00      0.80      0.84    357.00      1.90      0.00      0.79     -0.04         0        61         0         6
       600    956.92     -1.24     -2.11     93.78      3.87     87.00      0.00      0.59      0.63    359.00      2.30      0.00      0.59     -0.01         0        51         0         6
       610    956.97     -1.09     -2.15     92.54      3.87     94.00      0.00      1.04      1.09    357.00      3.01     15.00      1.04     -0.06         0        52         0         6
       620    956.91     -0.88     -2.23     90.52      3.92    108.00      0.00      0.87      0.90    355.00      2.09     17.00      0.86     -0.08         0        51         0         6
       630    956.87     -0.86     -2.18     90.73      3.92    112.00      0.00      0.79      0.83    354.00      2.28     15.00      0.79     -0.08         0        51         0         6
       640    956.77     -0.88     -2.58     88.21      3.92    113.00      0.00      1.22      1.34     10.00      2.94     18.00      1.21      0.21         0        51         0         6
       650    956.71     -0.46     -2.67     85.01      3.96    108.00      0.00      1.13      1.31     39.00      3.30     76.00      0.87      0.71         0        41         0         6
       660    956.60     -0.53     -2.42     87.05      3.96    130.00      0.00      0.76      0.91     75.00      2.09     73.00      0.19      0.74         0        41         0         6
       670    956.58     -0.34     -2.32     86.44      3.89    121.00      0.00      1.01      1.23     43.00      2.96     12.00      0.74      0.69         0        41         0         6
       680    956.52     -0.42     -2.15     88.10      3.90    112.00      0.00      0.52      0.71     33.00      1.70     28.00      0.43      0.28         0        41         0         6
       690    956.45     -0.30     -2.18     87.14      3.85    105.00      0.00      0.64      0.83      3.00      2.18     16.00      0.64      0.04         0        51         0         6
       700    956.40     -0.04     -1.95     86.94      3.87     97.00      0.00      0.37      0.50     55.00      1.73     80.00      0.21      0.30         0        41         0         6
       710    956.37     -0.22     -2.19     86.55      3.93    110.00      0.00      0.26      0.45     29.00      1.40      4.00      0.23      0.13         0        51         0         6
       720    956.30     -0.13     -2.22     85.73      3.92    107.00      0.00      0.47      0.54     73.00      1.70     93.00      0.14      0.45         0        41         0         6
       730    956.24     -0.09     -2.02     86.80      3.88    113.00      0.00      0.60      0.69     18.00      1.33     13.00      0.57      0.18         0        41         0         6
       740    956.18     -0.06     -2.01     86.68      3.84     99.00      0.00      0.62      0.71     19.00      1.75     13.00      0.58      0.20         0        41         0         6
       750    956.18     -0.01     -2.03     86.19      3.81     92.00      0.00      0.59      0.68     15.00      1.73    350.00      0.57      0.15         0        41         0         6
       760    956.17      0.08     -2.02     85.64      3.81     89.00      0.00      0.73      0.87      2.00      2.40      2.00      0.73      0.03         0        41         0         6
       770    956.10      0.08     -1.95     86.11      3.77     88.00      0.00      0.81      0.86    358.00      1.81      6.00      0.81     -0.02         0        41         0         6
       780    956.11      0.12     -2.04     85.27      3.76     78.00      0.00      0.56      0.63     29.00      1.52     23.00      0.49      0.27         0        41         0         6
       790    956.12      0.13     -2.29     83.65      3.79     78.00      0.00      0.78      0.96     33.00      2.28     67.00      0.66      0.42         0        41         0         6
       800    956.14      0.51     -2.10     82.56      3.82     90.00      0.00      0.83      0.89     84.00      2.86     78.00      0.09      0.82         0        31         0         6
       810    956.11      0.47     -2.26     81.85      3.74     83.00      0.00      0.88      1.22     58.00      3.10     90.00      0.47      0.75         0        31         0         6
       820    956.09      0.55     -2.19     81.74      3.65     68.00      0.00      0.75      0.99     30.00      3.18     13.00      0.65      0.38         0        31         0         6
       830    956.15      0.43     -2.08     83.18      3.66     66.00      0.00      0.64      0.76     62.00      2.11     85.00      0.29      0.56         0        41         0         6
       840    956.20      0.49     -2.09     82.73      3.61     59.00      0.00      0.48      0.64     58.00      2.32     83.00      0.26      0.41         0        41         0         6
       850    956.25      0.47     -2.07     83.01      3.49     52.00      0.00      1.17      1.20      0.00      2.38     15.00      1.17     -0.01         0        41         0         6
       860    956.39      0.60     -1.93     83.00      3.31     40.00      0.00      0.39      0.72     25.00      1.87    344.00      0.36      0.16         0        41         0         6
       870    956.51      0.33     -2.13     83.40      3.26     37.00      0.00      0.83      0.98     17.00      2.84    350.00      0.79      0.23         0        41         0         6
       880    956.55      0.35     -2.25     82.55      3.21     37.00      0.00      0.68      0.90     73.00      2.53     18.00      0.20      0.65         0        41         0         6
       890    956.58      0.37     -2.26     82.42      3.16     33.00      0.00      0.65      0.71     79.00      2.50     53.00      0.12      0.64         0        41         0         6
       900    956.67      0.53     -2.24     81.58      3.04     28.00      0.00      0.03      0.22    160.00      1.00    354.00     -0.03      0.01         0        31         0         6
       910    956.76      0.46     -2.17     82.44      2.87     23.00      0.00      0.27      0.44     68.00      1.62    112.00      0.10      0.26         0        31         0         6
       920    956.80      0.46     -1.94     83.81      2.78     18.00      0.00      0.02      0.09     60.00      0.81     97.00      0.01      0.02         0        41         0         6
       930    956.83      0.46     -2.10     82.84      2.62     15.00      0.00      0.22      0.37     34.00      1.41    352.00      0.18      0.12         0        41         0         6
       940    956.86      0.42     -2.24     82.21      2.50     12.00      0.00      0.43      0.54     35.00      1.79     27.00      0.35      0.25         0        41         0         6
       950    956.93      0.41     -2.24     82.30      2.17     10.00      0.00      0.24      0.31     32.00      1.08     22.00      0.20      0.13         0        41         0         6
       960    957.00      0.39     -2.04     83.67      1.86      8.00      0.00      0.38      0.43     60.00      1.06     49.00      0.19      0.33         0        41         0         6
       970    957.04      0.41     -2.13     82.95      1.47      6.00      0.00      0.23      0.29     52.00      1.24     76.00      0.15      0.18         0        41         0         6
       980    957.08      0.28     -2.17     83.46      0.87      6.00      0.00      0.00      0.00    270.00      0.10    270.00      0.00      0.00         0        41         0         6
       990    957.15      0.35     -2.16     83.16      0.19      5.00      0.00      0.04      0.04     90.00      1.00     90.00      0.00      0.04         0        41         0         6
      1000    957.19      0.34     -2.14     83.33     -0.56      5.00      0.00      0.22      0.28     74.00      1.60     86.00      0.06      0.21         0        41         0         6
      1010    957.18      0.27     -2.14     83.75     -0.99      5.00      0.00      0.22      0.26    131.00      1.55    105.00     -0.14      0.17         0        41         0         6
      1020    957.26      0.25     -2.17     83.68     -1.13      5.00      0.00      0.34      0.38      1.00      0.90      0.00      0.34      0.00         0        41         0         6
      1030    957.32      0.31     -2.19     83.18     -1.16      6.00      0.00      0.68      0.82     98.00      2.06    151.00     -0.09      0.67         0        41         0         6
      1040    957.35      0.25     -2.24     83.26     -1.17      5.00      0.00      0.88      0.96     23.00      2.35     12.00      0.81      0.34         0        41         0         6
      1050    957.41      0.18     -2.20     83.93     -1.16      6.00      0.00      0.07      0.07      0.00      0.50      0.00      0.07      0.00         0        41         0         6
      1060    957.47      0.23     -2.22     83.50     -1.16      6.00      0.00      0.45      0.48     23.00      1.51      8.00      0.42      0.18         0        41         0         6
      1070    957.61      0.20     -2.27     83.34     -1.16      6.00      0.00      0.50      0.51      5.00      1.60      0.00      0.50      0.05         0        41         0         6
      1080    957.74      0.15     -2.16     84.35     -1.17      5.00      0.00      0.00      0.01      0.00      0.20    180.00      0.00      0.00         0        41         0         6
      1090    957.79      0.13     -2.06     85.12     -1.17      6.00      0.00      0.03      0.04    115.00      0.64    129.00     -0.01      0.03         0        41         0         6
      1100    957.88      0.19     -2.19     83.92     -1.18      5.00      0.00      0.54      0.63     75.00      1.97    114.00      0.14      0.52         0        41         0         6
      1110    957.92      0.05     -2.00     85.99     -1.19      5.00      0.00      1.01      1.19    144.00      2.52    173.00     -0.82      0.59         0        41         0         6
      1120    957.99      0.00     -2.14     85.40     -1.19      5.00      0.00      0.13      0.17    119.00      1.40    176.00     -0.06      0.11         0        41         0         6
      1130    958.05     -0.09     -2.04     86.73     -1.19      5.00      0.00      0.16      0.17     87.00      0.90     90.00      0.01      0.16         0        51         0         6
      1140    958.12     -0.08     -2.10     86.27     -1.20      5.00      0.00      0.23      0.35     95.00      1.80     93.00     -0.02      0.23         0        51         0         6
      1150    958.21      0.04     -2.14     85.17     -1.20      6.00      0.00      0.42      0.67    125.00      2.41    175.00     -0.24      0.35         0        41         0         6
      1160    958.19     -0.08     -2.34     84.74     -1.21      6.00      0.00      0.40      0.57    144.00      2.10    183.00     -0.33      0.24         0        41         0         6
      1170    958.15     -0.17     -2.29     85.53     -1.23      6.00      0.00      0.32      0.69     74.00      2.44    161.00      0.09      0.31         0        41         0         6
      1180    958.15     -0.13     -2.25     85.58     -1.24      6.00      0.00      0.27      0.33    138.00      1.24    104.00     -0.20      0.18         0        41         0         6
      1190    958.26     -0.31     -2.29     86.47     -1.24      6.00      0.00      0.29      0.41     60.00      1.17     20.00      0.14      0.25         0        41         0         6
      1200    958.27     -0.40     -2.32     86.80     -1.25      6.00      0.00      0.27      0.31    101.00      1.17    121.00     -0.05      0.27         0        41         0         6
      1210    958.30     -0.22     -2.22     86.34     -1.26      6.00      0.00      0.06      0.15    147.00      1.43    155.00     -0.05      0.03         0        41         0         6
      1220    958.33     -0.22     -2.21     86.41     -1.27      5.00      0.00      0.17      0.23    166.00      1.63    169.00     -0.17      0.04         0        41         0         6
      1230    958.35     -0.28     -2.29     86.24     -1.29      6.00      0.00      0.44      0.64    156.00      2.11    175.00     -0.40      0.18         0        41         0         6
      1240    958.41     -0.43     -2.27     87.31     -1.30      5.00      0.00      0.64      0.75    189.00      1.90    180.00     -0.64     -0.10         0        41         0         6
      1250    958.43     -0.48     -2.43     86.64     -1.30      6.00      0.00      0.17      0.85    121.00      2.06    194.00     -0.09      0.14         0        41         0         6
      1260    958.49     -0.51     -2.27     87.86     -1.30      7.00      0.00      0.49      0.58     14.00      1.60      0.00      0.48      0.12         0        51         0         6
      1270    958.49     -0.54     -2.33     87.66     -1.32      6.00      0.00      0.03      0.04      0.00      0.50      0.00      0.03      0.00         0        51         0         6
      1280    958.45     -0.49     -2.32     87.41     -1.34      6.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00         0        51         0         6
      1290    958.42     -0.41     -2.19     87.72     -1.34      6.00      0.00      0.32      0.33     80.00      1.50     90.00      0.05      0.32         0        41         0         6
      1300    958.55     -0.48     -2.22     88.00     -1.36      6.00      0.00      0.19      0.23     26.00      0.81     83.00      0.17      0.08         0        41         0         6
      1310    958.61     -0.45     -2.28     87.36     -1.37      5.00      0.00      0.45      0.52     30.00      1.14     15.00      0.39      0.23         0        41         0         6
      1320    958.55     -0.32     -2.02     88.27     -1.39      5.00      0.00      0.09      0.12     93.00      0.82     76.00     -0.01      0.09         0        41         0         6
      1330    958.55     -0.31     -2.21     86.97     -1.40      5.00      0.00      0.31      0.31    264.00      1.50    266.00     -0.03     -0.31         0        51         0         6
      1340    958.56     -0.44     -2.34     86.93     -1.41      5.00      0.00      0.99      1.14    237.00      2.73    204.00     -0.54     -0.83         0        51         0         6
      1350    958.65     -0.43     -2.34     86.89     -1.41      5.00      0.00      0.61      0.64    267.00      1.84    257.00     -0.03     -0.61         0        41         0         6
      1360    958.77     -0.35     -2.08     88.08     -1.41      6.00      0.00      0.84      0.87    256.00      2.09    253.00     -0.20     -0.82         0        41         0         6
      1370    958.77     -0.43     -2.27     87.30     -1.46      6.00      0.00      1.08      1.10    266.00      2.57    257.00     -0.08     -1.08         0        41         0         6
      1380    958.79     -0.39     -2.17     87.74     -1.47      6.00      0.00      0.94      0.96    259.00      1.92    261.00     -0.18     -0.92         0        42         0         6
      1390    958.70     -0.53     -2.17     88.64     -1.48      6.00      0.00      0.95      0.97    258.00      2.02    250.00     -0.20     -0.93         0        52         0         6
      1400    958.59     -0.59     -2.29     88.28     -1.50      6.00      0.00      1.09      1.14    249.00      2.33    239.00     -0.39     -1.01         0        51         0         6
      1410    958.55     -0.52     -2.24     88.15     -1.51      5.00      0.00      1.04      1.14    246.00      2.09    253.00     -0.42     -0.95         0        51         0         6
      1420    958.57     -0.56     -2.25     88.33     -1.51      5.00      0.00      1.18      1.24    235.00      2.04    259.00     -0.67     -0.97         0        42         0         6
      1430    958.51     -0.43     -2.35     86.89     -1.52      6.00      0.00      1.22      1.35    230.00      2.27    221.00     -0.79     -0.93         0        42         0         6
