       400    965.03     12.57      5.32     61.25      4.33    318.00      0.00      0.06      0.06      0.00      0.70      0.00      0.06      0.00         0        20         0         0
       410    965.03     11.52      6.58     71.64      4.37    349.00      0.00      0.32      0.39     32.00      0.90      0.00      0.27      0.17         0        40         0         0
       420    965.06     13.16      5.45     59.47      4.41    381.00      0.00      1.09      1.10    355.00      2.10    357.00      1.09     -0.09         0        30         0         0
       430    965.09     13.41      6.71     63.84      4.45    411.00      0.00      0.73      0.77      3.00      1.70      3.00      0.73      0.04         0        30         0         0
       440    965.14     13.64      5.97     59.77      4.48    441.00      0.00      0.94      0.98    350.00      1.77    344.00      0.93     -0.16         0        40         0         0
       450    965.16     14.18      5.96     57.64      4.48    470.00      0.00      0.50      0.62    337.00      1.65     14.00      0.46     -0.19         0        40         0         0
       460    965.14     14.76      6.21     56.51      4.50    498.00      0.00      0.41      0.52    326.00      1.41    262.00      0.34     -0.23         0        40         0         0
       470    965.14     15.08      6.46     56.31      4.55    525.00      0.00      0.27      0.53    300.00      1.30    266.00      0.14     -0.24         0        40         0         0
       480    965.11     15.39      6.42     55.05      4.62    550.00      0.00      0.59      0.63      9.00      1.82      9.00      0.59      0.09         0        40         0         0
       490    965.06     15.66      6.10     52.92      4.65    574.00      0.00      0.68      0.88    334.00      2.18    344.00      0.62     -0.30         0        40         0         0
       500    965.10     15.67      6.33     53.75      4.66    599.00      0.00      1.11      1.20    355.00      2.96    348.00      1.10     -0.10         0        50         0         0
       510    965.14     16.14      6.36     52.26      4.67    624.00      0.00      0.79      0.90    356.00      2.57    347.00      0.79     -0.05         0        40         0         0
       520    965.19     16.31      6.31     51.53      4.69    647.00      0.00      0.95      1.10    340.00      2.82    343.00      0.89     -0.33         0        40         0         0
       530    965.15     17.07      7.60     53.64      4.71    672.00      0.00      0.75      0.95    318.00      2.93      8.00      0.55     -0.50         0        40         0         0
       540    965.13     17.18      6.55     49.56      4.72    693.00      0.00      0.76      0.96    342.00      2.14    281.00      0.72     -0.23         0        40         0         0
       550    965.12     17.96      7.34     49.84      4.73    701.00      0.00      0.54      0.68    241.00      2.70    182.00     -0.26     -0.47         0        30         0         0
       560    965.16     17.46      6.52     48.61      4.75    726.00      0.00      0.47      0.70    330.00      2.53    342.00      0.41     -0.23         0        40         0         0
       570    965.14     18.26      6.62     46.54      4.76    748.00      0.00      0.54      0.72     44.00      2.53     18.00      0.39      0.37         0        40         0         0
       580    965.11     18.29      7.51     49.37      4.77    766.00      0.00      0.23      0.35    228.00      1.32    279.00     -0.16     -0.17         0        40         0         0
       590    965.06     18.34      6.93     47.30      4.78    782.00      0.00      0.21      0.57    262.00      2.01    354.00     -0.03     -0.21         0        40         0         0
       600    965.00     19.41      7.80     46.94      4.79    790.00      0.00      0.62      0.74    259.00      2.18    254.00     -0.12     -0.61         0        40         0         0
       610    964.87     20.22      7.83     44.72      4.80    796.00      0.00      0.49      0.61    165.00      2.43    171.00     -0.48      0.13         0        30         0         0
       620    964.79     20.11      7.12     42.89      4.81    803.00      0.00      0.88      1.03    220.00      2.53    261.00     -0.67     -0.57         0        40         0         0
       630    964.72     19.49      6.85     43.77      4.82    811.00      0.00      1.20      1.42    256.00      3.11    237.00     -0.29     -1.17         0        40         0         0
       640    964.63     20.14      7.45     43.81      4.83    829.00      0.00      0.89      1.03    248.00      2.80    270.00     -0.34     -0.82         0        40         0         0
       650    964.51     21.16      6.24     37.85      4.83    839.00      0.00      1.54      1.66    259.00      4.44    278.00     -0.29     -1.51         0        30         0         0
       660    964.46     21.44      6.37     37.55      4.83    844.00      0.00      2.02      2.07    256.00      4.24    255.00     -0.48     -1.97         0        30         0         0
       670    964.39     21.25      7.12     40.01      4.84    846.00      0.00      1.81      1.87    257.00      3.52    263.00     -0.41     -1.76         0        40         0         0
       680    964.31     21.42      5.94     36.51      4.84    847.00      0.00      1.03      1.25    264.00      3.28    282.00     -0.10     -1.03         0        40         0         0
       690    964.22     21.19      6.63     38.82      4.84    847.00      0.00      0.84      0.92    225.00      2.34    220.00     -0.59     -0.59         0        50         0         0
       700    964.14     22.73      7.84     38.39      4.84    844.00      0.00      1.18      1.41    229.00      3.16    252.00     -0.77     -0.90         0        30         0         0
       710    964.02     22.35      7.55     38.50      4.83    841.00      0.00      0.24      0.54    247.00      2.66    340.00     -0.09     -0.22         0        40         0         0
       720    963.98     21.61      7.24     39.43      4.83    830.00      0.00      1.10      1.23    337.00      3.54    352.00      1.01     -0.44         0        50         0         0
       730    963.92     21.81      7.12     38.66      4.83    826.00      0.00      0.20      1.10    134.00      2.64     61.00     -0.14      0.15         0        50         0         0
       740    963.86     22.58      7.37     37.50      4.83    814.00      0.00      0.88      1.21     43.00      3.11    354.00      0.64      0.60         0       450         0         0
       750    963.79     22.47      7.12     37.14      4.82    806.00      0.00      1.46      1.55    359.00      2.82      6.00      1.46     -0.03         0        50         0         0
       760    963.66     23.35      6.80     34.43      4.81    799.00      0.00      0.41      0.90    263.00      2.51    293.00     -0.05     -0.41         0        50         0         0
       770    963.60     23.97      8.70     37.78      4.80    778.00      0.00      1.00      1.15    283.00      2.16    283.00      0.22     -0.97         0        50         0         0
       780    963.51     24.18      9.23     38.65      4.80    764.00      0.00      1.11      1.57     28.00      3.30    346.00      0.98      0.51         0        50         0         0
       790    963.41     23.38      6.62     33.95      4.79    752.00      0.00      1.65      1.74    301.00      3.81    300.00      0.85     -1.41         0        50         0         0
       800    963.29     23.47      7.02     34.73      4.77    734.00      0.00      1.52      1.75    351.00      3.91    347.00      1.50     -0.24         0        50         0         0
       810    963.20     23.89      6.33     32.26      4.76    710.00      0.00      1.80      1.98    359.00      4.93    354.00      1.80     -0.03         0        50         0         0
       820    963.10     24.06      5.83     30.87      4.75    697.00      0.00      1.29      2.02     35.00      4.81    348.00      1.05      0.75         0        50         0         0
       830    963.01     23.78      7.81     35.95      4.74    679.00      0.00      1.43      1.97      1.00      3.86    343.00      1.43      0.03         0        50         0         0
       840    962.91     24.23      5.79     30.45      4.73    658.00      0.00      0.77      1.28     24.00      3.51    355.00      0.70      0.32         0        50         0         0
       850    962.82     23.68      5.70     31.29      4.71    635.00      0.00      1.69      1.74    357.00      3.61    357.00      1.69     -0.09         0        60         0         0
       860    962.72     23.90      5.93     31.38      4.69    609.00      0.00      0.72      0.83    358.00      2.92    354.00      0.72     -0.03         0        60         0         0
       870    962.62     23.42      5.31     30.93      4.67    583.00      0.00      0.81      0.88      1.00      2.72      6.00      0.81      0.02         0        60         0         0
       880    962.53     23.84      3.99     27.49      4.68    557.00      0.00      1.43      1.70    354.00      3.48    342.00      1.42     -0.16         0        60         0         0
       890    962.47     23.95      4.24     27.81      4.65    532.00      0.00      0.81      1.23    345.00      3.48    342.00      0.78     -0.21         0        60         0         0
       900    962.44     24.27      4.72     28.20      4.59    505.00      0.00      1.20      1.64     26.00      3.59     13.00      1.08      0.53         0        50         0         0
       910    962.44     24.16      4.92     28.79      4.52    473.00      0.00      0.88      1.32     22.00      2.80    358.00      0.81      0.32         0        60         0         0
       920    962.38     24.00      6.50     32.44      4.50    446.00      0.00      0.32      0.85    358.00      3.20    272.00      0.32     -0.01         0        60         0         0
       930    962.32     24.18      5.95     30.90      4.50    422.00      0.00      0.94      1.24     12.00      3.47     12.00      0.92      0.19         0        60         0         0
       940    962.25     24.23      4.20     27.28      4.48    388.00      0.00      0.71      0.87     26.00      2.70      2.00      0.64      0.31         0        60         0         0
       950    962.23     24.06      4.46     28.05      4.45    362.00      0.00      0.69      1.12     22.00      3.04    351.00      0.64      0.25         0        60         0         0
       960    962.22     24.41      4.90     28.34      4.41    331.00      0.00      1.02      1.18    351.00      2.69    345.00      1.01     -0.15         0        50         0         0
       970    962.21     24.20      5.35     29.61      4.37    302.00      0.00      0.91      1.32     15.00      2.79    105.00      0.87      0.24         0        50         0         0
       980    962.18     23.98      5.68     30.69      4.32    271.00      0.00      0.78      0.96      9.00      3.10      2.00      0.77      0.12         0        50         0         0
       990    962.14     24.10      5.72     30.54      4.27    240.00      0.00      0.83      1.00      6.00      2.11     31.00      0.83      0.08         0        50         0         0
      1000    962.17     23.84      5.65     30.88      4.20    209.00      0.00      1.04      1.21     40.00      2.79     15.00      0.80      0.67         0        50         0         0
      1010    962.14     22.85      7.30     36.75      4.14    179.00      0.00      0.74      0.94     23.00      2.06     14.00      0.68      0.29         0        60         0         0
      1020    962.09     23.45      4.67     29.53      4.07    152.00      0.00      0.86      1.00     40.00      2.19     24.00      0.66      0.55         0        50         0         0
      1030    962.07     23.25      4.49     29.51      3.99    126.00      0.00      0.79      0.95     36.00      2.75     10.00      0.63      0.46         0        40         0         0
      1040    962.04     22.83      5.07     31.51      3.89    100.00      0.00      0.55      0.72     46.00      1.97     66.00      0.39      0.40         0        40         0         0
      1050    961.99     22.47      5.22     32.57      3.76     75.00      0.00      0.76      0.90     27.00      2.06     67.00      0.68      0.34         0        40         0         0
      1060    962.00     22.04      6.23     35.86      3.62     52.00      0.00      0.61      0.73     42.00      2.33     80.00      0.45      0.41         0        40         0         0
      1070    962.04     22.04      6.45     36.40      3.46     33.00      0.00      0.69      0.82     39.00      2.06     14.00      0.54      0.43         0        40         0         0
      1080    962.06     21.69      6.62     37.61      3.07     17.00      0.00      0.58      0.71     39.00      2.72     17.00      0.46      0.36         0        30         0         0
      1090    962.05     20.45      7.17     42.16      2.78      6.00      0.00      0.52      0.62     38.00      2.00     53.00      0.41      0.32         0        40         0         0
      1100    962.05     20.93      6.15     38.16      2.42     -1.00      0.00      0.53      0.61     37.00      2.77     26.00      0.43      0.32         0        20         0         0
      1110    962.06     18.91      6.76     45.10      1.96     -5.00      0.00      0.23      0.27     64.00      1.66     25.00      0.10      0.21         0        30         0         0
      1120    962.07     18.61      6.71     45.80      1.33     -7.00      0.00      0.34      0.38     60.00      1.32      9.00      0.17      0.30         0        30         0         0
      1130    962.11     18.07      6.60     47.02      0.47     -8.00      0.00      0.06      0.06      2.00      0.36     34.00      0.06      0.00         0        30         0         0
      1140    962.11     18.09      6.51     46.65     -0.33     -8.00      0.00      0.01      0.01      0.00      0.30      0.00      0.01      0.00         0        20         0         0
      1150    962.09     18.11      6.40     46.27     -1.09     -8.00      0.00      0.12      0.12      0.00      0.40      0.00      0.12      0.00         0        20         0         0
      1160    962.13     17.74      6.51     47.72     -1.68     -8.00      0.00      0.45      0.48     84.00      1.32     99.00      0.05      0.45         0        10         0         0
      1170    962.17     17.50      6.80     49.42     -2.04     -8.00      0.00      0.24      0.30     68.00      1.20     85.00      0.09      0.22         0        10         0         0
      1180    962.21     17.02      6.92     51.35     -2.19     -8.00      0.00      0.37      0.40     94.00      1.55    105.00     -0.03      0.37         0        20         0         0
      1190    962.19     17.64      6.45     47.81     -2.24     -9.00      0.00      0.43      0.44     97.00      2.00     93.00     -0.05      0.43         0        10         0         0
      1200    962.18     17.41      6.41     48.37     -2.28     -8.00      0.00      0.57      0.58     92.00      1.70     90.00     -0.02      0.57         0        10         0         0
      1210    962.16     17.39      6.10     47.42     -2.30     -8.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        10         0         0
      1220    962.10     17.35      5.98     47.12     -2.31     -8.00      0.00      0.86      0.87     91.00      1.50     90.00     -0.01      0.86         0        10         0         0
      1230    962.09     18.25      5.41     42.82     -2.32     -8.00      0.00      0.99      0.99     91.00      1.53    101.00     -0.02      0.99         0         0         0         0
      1240    962.05     16.62      5.72     48.50     -2.33     -8.00      0.00      0.98      0.98     90.00      1.60     90.00      0.00      0.98         0        20         0         0
      1250    962.06     16.88      6.13     49.05     -2.33     -8.00      0.00      0.38      0.40     87.00      1.20     90.00      0.02      0.38         0        10         0         0
      1260    962.02     16.10      7.01     54.78     -2.34     -8.00      0.00      0.01      0.01    180.00      0.30    180.00     -0.01      0.00         0        20         0         0
      1270    962.03     16.35      7.19     54.59     -2.34     -8.00      0.00      0.10      0.12     53.00      2.30     88.00      0.06      0.08         0        10         0         0
      1280    962.07     16.28      7.08     54.45     -2.35     -8.00      0.00      0.76      0.86     70.00      1.75     77.00      0.26      0.71         0        10         0         0
      1290    961.99     15.87      6.65     54.25     -2.36     -8.00      0.00      0.65      0.66     90.00      1.20     95.00      0.00      0.65         0        20         0         0
      1300    961.95     16.77      5.62     47.70     -2.37     -8.00      0.00      0.92      0.95     79.00      1.33     77.00      0.17      0.90         0        10         0         0
      1310    961.97     16.04      5.51     49.59     -2.38     -8.00      0.00      0.49      0.56     80.00      1.10     85.00      0.09      0.48         0        10         0         0
      1320    961.95     15.41      5.93     53.16     -2.40     -8.00      0.00      0.10      0.10      0.00      0.40      0.00      0.10      0.00         0        20         0         0
      1330    961.93     15.81      5.34     49.72     -2.43     -8.00      0.00      0.17      0.22     31.00      1.14     75.00      0.14      0.09         0        10         0         0
      1340    961.91     15.15      5.98     54.22     -2.44     -8.00      0.00      0.63      0.67     70.00      1.12     80.00      0.22      0.59         0        20         0         0
      1350    961.93     15.36      5.87     53.12     -2.45     -8.00      0.00      0.96      0.97     90.00      1.32     81.00      0.00      0.96         0        10         0         0
      1360    961.92     14.25      6.15     58.20     -2.46     -7.00      0.00      0.89      0.90     90.00      1.40     90.00      0.00      0.89         0        20         0         0
      1370    961.93     14.72      5.84     55.22     -2.47     -7.00      0.00      0.28      0.28     90.00      1.20     90.00      0.00      0.28         0        20         0         0
      1380    961.92     14.24      6.32     58.89     -2.49     -7.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        20         0         0
      1390    961.93     13.61      6.31     61.32     -2.52     -7.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        20         0         0
      1400    961.92     14.01      5.88     57.98     -2.53     -7.00      0.00      0.00      0.00      0.00      0.10      0.00      0.00      0.00         0        20         0         0
      1410    961.97     13.51      6.28     61.58     -2.53     -7.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00         0        20         0         0
      1420    961.96     13.50      6.39     62.09     -2.53     -7.00      0.00      0.02      0.02      0.00      0.40      0.00      0.02      0.00         0        20         0         0
      1430    961.94     13.73      6.11     59.99     -2.53     -7.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00         0        10         0         0
