       620    939.99     15.82      7.06     55.97      4.77    771.00      0.00      1.37      1.59    347.00      3.94    336.00      1.34     -0.30         0        40         0         0
       630    940.07     15.42      6.28     54.45      4.77    777.00      0.00      1.65      1.94    336.00      4.59     11.00      1.51     -0.67         0        40         0         0
       640    940.09     16.17      6.49     52.64      4.78    776.00      0.00      1.19      1.33    325.00      3.71    357.00      0.98     -0.69         0        40         0         0
       650    940.09     17.08      6.66     50.27      4.79    790.00      0.00      1.47      1.83    294.00      3.47    316.00      0.60     -1.34         0        30         0         0
       660    939.98     16.26      5.85     50.06      4.80    808.00      0.00      0.92      1.22    336.00      3.51      5.00      0.84     -0.37         0        40         0         0
       670    940.05     17.05      5.94     47.93      4.81    843.00      0.00      1.30      1.64    321.00      4.23    353.00      1.02     -0.81         0        40         0         0
       680    940.05     17.19      6.59     49.66      4.80    831.00      0.00      1.60      1.96    345.00      4.94    339.00      1.54     -0.43         0        40         0         0
       690    940.03     17.12      6.35     49.07      4.42    734.00      0.00      2.21      2.31    295.00      5.49    280.00      0.93     -2.01         0        40         0         0
       700    940.11     15.55      7.38     58.20      4.68    313.00      0.00      3.68      3.83    260.00      8.62    266.00     -0.64     -3.62         0        50         0         0
       710    940.37     15.55      6.99     56.65      4.84    939.00      0.00      4.58      4.72    266.00      8.62    266.00     -0.30     -4.57         0        40         0         0
       720    940.62     14.55      6.53     58.58      4.34    556.00      0.00      5.65      5.77    260.00     10.50    252.00     -0.98     -5.57         0        40         0         0
       730    940.89     13.15      5.82     61.08      4.66    371.00      0.00      5.17      5.37    267.00     10.52    266.00     -0.25     -5.17         0        40         0         0
       740    940.96     12.93      5.71     61.46      4.71    705.00      0.00      5.21      5.33    277.00     10.31    267.00      0.63     -5.17         0        40         0         0
       750    941.04     12.18      5.44     63.38      4.39    567.00      0.00      5.38      5.51    276.00     10.79    281.00      0.57     -5.35         0        40         0         0
       760    941.22     11.36      5.15     65.57      4.46    359.00      0.00      5.63      5.80    280.00     10.70    268.00      0.99     -5.54         0        40         0         0
       770    941.34     11.34      5.10     65.42      4.52    402.00      0.00      4.74      4.89    274.00     10.61    267.00      0.34     -4.73         0        30         0         0
       780    941.63     12.16      5.15     62.19      4.79    886.00      0.00      5.14      5.31    271.00     10.83    279.00      0.05     -5.14         0        30         0         0
       790    941.88     12.36      5.43     62.56      4.66    756.00      0.00      5.34      5.48    258.00     11.71    272.00     -1.12     -5.23         0        30         0         0
       800    941.80     12.03      5.16     62.76      4.62    707.00      0.00      5.19      5.31    260.00     11.82    262.00     -0.90     -5.11         0        40         0         0
       810    942.00     11.09      5.17     66.83      4.32    491.00      0.00      6.04      6.19    251.00     11.12    248.00     -1.95     -5.72         0        40         0         0
       820    942.07     10.72      4.96     67.53      4.34    315.00      0.00      5.01      5.16    260.00      9.77    263.00     -0.90     -4.93         0        40         0         0
       830    942.07     10.98      5.11     67.10      4.46    378.00      0.00      4.05      4.23    270.00      9.49    262.00     -0.01     -4.05         0        30         0         0
       840    942.21     10.76      4.97     67.41      4.14    240.00      0.00      3.87      4.15    276.00      8.03    289.00      0.40     -3.85         0        30         0         0
       850    942.33     10.31      4.62     67.75      4.35    206.00      0.00      4.60      4.75    270.00      9.13    295.00     -0.01     -4.60         0        30         0         0
       860    942.58     10.05      4.25     67.21      3.91    146.00      0.00      3.75      3.87    274.00      7.13    275.00      0.26     -3.74         0        30         0         0
       870    942.65      9.64      3.91     67.43      4.16    159.00      0.00      4.18      4.29    267.00      8.01    254.00     -0.25     -4.17         0        30         0         0
       880    942.72      9.76      3.97     67.17      4.18    172.00      0.00      4.14      4.24    264.00      7.17    293.00     -0.44     -4.12         0        30         0         0
       890    942.86      9.47      3.89     68.13      4.09    157.00      0.00      3.92      4.01    266.00      7.94    259.00     -0.30     -3.91         0        30         0         0
       900    943.06      9.44      3.57     66.74      3.98    130.00      0.00      4.32      4.41    261.00      7.73    275.00     -0.68     -4.26         0        30         0         0
       910    943.07      9.56      3.60     66.32      3.83     83.00      0.00      3.68      3.82    261.00      7.24    250.00     -0.59     -3.64         0        20         0         0
       920    943.28      9.23      3.17     65.78      3.76     65.00      0.00      3.48      3.57    259.00      7.20    270.00     -0.68     -3.41         0        30         0         0
       930    943.30      9.24      3.06     65.25      3.85     69.00      0.00      3.49      3.61    268.00      6.93    265.00     -0.14     -3.49         0        30         0         0
       940    943.33      9.26      2.79     63.87      4.21    121.00      0.00      2.90      3.04    273.00      6.02    281.00      0.17     -2.89         0        30         0         0
       950    943.30      9.56      2.91     63.18      4.30    191.00      0.00      3.09      3.19    269.00      5.85    283.00     -0.06     -3.09         0        30         0         0
       960    943.09      9.28      3.23     65.82      3.91    155.00      0.00      2.76      2.87    268.00      6.14    263.00     -0.07     -2.76         0        30         0         0
       970    943.00      9.41      2.60     62.43      4.18    165.00      0.00      2.17      2.31    270.00      5.30    259.00      0.00     -2.17         0        30         0         0
       980    943.01      9.58      2.44     61.02      4.09    176.00      0.00      2.15      2.26    267.00      5.15    252.00     -0.13     -2.15         0        30         0         0
       990    943.21      9.35      1.51     57.94      4.08    133.00      0.00      3.03      3.10    264.00      6.43    255.00     -0.30     -3.01         0        30         0         0
      1000    943.11      9.64      1.69     57.59      4.06    174.00      0.00      2.77      2.87    268.00      6.40    260.00     -0.11     -2.77         0        30         0         0
      1010    943.09      9.61      1.71     57.78      3.97    140.00      0.00      2.53      2.59    259.00      4.92    265.00     -0.50     -2.48         0        30         0         0
      1020    943.06      9.70      1.58     56.93      4.00    131.00      0.00      2.96      3.03    255.00      6.46    248.00     -0.75     -2.87         0        30         0         0
      1030    943.00      9.76      1.41     56.01      4.02    139.00      0.00      2.69      2.74    259.00      6.42    252.00     -0.52     -2.64         0        30         0         0
      1040    942.90      9.69      1.45     56.45      3.86     96.00      0.00      2.55      2.64    268.00      4.79    281.00     -0.07     -2.55         0        30         0         0
      1050    942.92      9.48      1.36     56.85      3.78     83.00      0.00      2.42      2.46    262.00      4.83    264.00     -0.35     -2.40         0        30         0         0
      1060    942.94      9.35      1.63     58.47      3.55     55.00      0.00      1.73      1.77    268.00      3.81    275.00     -0.05     -1.73         0        30         0         0
      1070    942.88      9.12      1.50     58.86      3.05     24.00      0.00      1.51      1.59    280.00      4.00    269.00      0.26     -1.49         0        30         0         0
      1080    942.90      9.10      1.42     58.57      2.72      7.00      0.00      1.67      1.74    289.00      3.18    294.00      0.56     -1.58         0        30         0         0
      1090    942.84      8.62      1.49     60.82      2.35      0.00      0.00      0.53      0.61    288.00      2.42    294.00      0.17     -0.50         0        30         0         0
      1100    943.08      7.43      2.04     68.63      1.81     -4.00      0.00      0.65      0.71    314.00      2.57    347.00      0.45     -0.47         0        40         0         0
      1110    943.24      6.35      1.98     73.54      1.04     -6.00      0.00      0.72      0.73     86.00      1.30     90.00      0.05      0.72         0        40         0         6
      1120    943.39      6.65      1.84     71.35      0.07     -6.00      0.00      1.01      1.01     90.00      1.50     94.00      0.00      1.01         0        30         0         6
      1130    943.49      6.66      1.57     69.94     -0.78     -6.00      0.00      0.13      0.13     92.00      1.20     90.00      0.00      0.13         0        20         0         6
      1140    943.59      6.41      1.70     71.78     -1.48     -6.00      0.00      0.28      0.29     93.00      1.30     90.00     -0.02      0.28         0        20         0         6
      1150    943.61      5.36      1.91     78.37     -2.01     -6.00      0.00      0.15      0.23    143.00      1.10    175.00     -0.12      0.09         0        30         0         6
      1160    943.77      5.86      1.93     75.85     -2.29     -6.00      0.00      0.99      0.99     90.00      1.30     90.00      0.00      0.99         0        20         0         6
      1170    943.82      6.30      1.60     71.84     -2.38     -6.00      0.00      0.42      0.42     90.00      1.00     90.00      0.00      0.42         0        20         0         6
      1180    943.90      6.02      1.61     73.30     -2.38     -6.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        20         0         6
      1190    943.90      5.76      1.73     75.24     -2.42     -6.00      0.00      0.00      0.00     90.00      0.10     90.00      0.00      0.00         0        20         0         6
      1200    943.97      5.03      1.96     80.51     -2.42     -6.00      0.00      0.00      0.00     90.00      0.20     90.00      0.00      0.00         0        30         0         6
      1210    944.07      5.84      2.02     76.41     -2.43     -6.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        20         0         6
      1220    944.17      5.34      1.60     76.80     -2.44     -6.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        30         0         6
      1230    944.19      6.80      1.57     69.24     -2.45     -6.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        10         0         6
      1240    944.19      4.27      1.60     82.72     -2.47     -6.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        30         0         6
      1250    944.19      4.89      1.75     80.12     -2.47     -6.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        20         0         6
      1260    944.24      5.80      1.62     74.46     -2.48     -6.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        10         0         6
      1270    944.29      5.55      1.82     76.86     -2.48     -6.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        20         0         6
      1280    944.37      5.48      1.60     76.01     -2.48     -6.00      0.00      0.02      0.02     90.00      0.90     90.00      0.00      0.02         0        20         0         6
      1290    944.41      5.89      1.58     73.80     -2.49     -6.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        20         0         6
      1300    944.45      5.75      1.50     74.11     -2.49     -6.00      0.00      0.46      0.46     90.00      1.10     90.00      0.00      0.46         0        10         0         6
      1310    944.45      5.51      1.65     76.20     -2.49     -6.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        20         0         6
      1320    944.44      5.59      1.62     75.53     -2.50     -6.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        20         0         6
      1330    944.39      5.07      1.63     78.38     -2.51     -6.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        20         0         6
      1340    944.42      5.81      1.82     75.49     -2.51     -6.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        10         0         6
      1350    944.34      4.92      1.91     80.79     -2.52     -6.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        20         0         6
      1360    944.31      5.44      1.68     76.67     -2.53     -6.00      0.00      0.36      0.36     90.00      1.20     90.00      0.00      0.36         0        20         0         6
      1370    944.26      5.32      1.74     77.61     -2.53     -6.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        20         0         6
      1380    944.16      4.97      1.98     80.94     -2.54     -6.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        20         0         6
      1390    944.26      5.15      2.07     80.47     -2.56     -6.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        20         0         6
      1400    944.28      4.57      2.33     85.33     -2.56     -6.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        30         0         6
      1410    944.25      4.92      2.18     82.41     -2.57     -6.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        30         0         6
      1420    944.23      4.03      1.91     86.06     -2.58     -6.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        30         0         6
      1430    944.30      3.45      1.99     90.13     -2.59     -5.00      0.00      0.00      0.00      0.00      0.00     90.00      0.00      0.00         0        40         0         6
