       130    934.65     -4.03     -3.92    100.00     -1.14     -2.00      0.00      0.78      0.85     55.00      1.66     65.00      0.45      0.64         0        72         0         6
       140    934.47     -4.18     -4.03    100.00     -1.14     -2.00      0.00      0.76      0.84     49.00      1.92     81.00      0.49      0.58         0        72         0         6
       150    934.27     -4.08     -4.36     97.94     -1.17     -2.00      0.00      1.20      1.25     44.00      2.44     19.00      0.86      0.83         0        71         0         6
       160    934.13     -4.20     -4.59     97.14     -1.11     -2.00      0.00      0.97      1.03     50.00      1.92     28.00      0.62      0.74         0        62         0         6
       170    933.93     -4.22     -4.73     96.17     -1.12     -2.00      0.00      0.94      1.05     52.00      1.84     29.00      0.57      0.74         0        52         0         6
       180    933.73     -4.08     -4.80     94.69     -1.14     -2.00      0.00      1.17      1.23     53.00      2.09     17.00      0.70      0.94         0        53         0         6
       190    933.53     -4.28     -4.69     96.94     -1.16     -2.00      0.00      1.17      1.22     52.00      2.12     19.00      0.72      0.92         0        63         0         6
       200    933.51     -4.25     -4.43     98.72     -1.20     -2.00      0.00      0.96      1.00     53.00      1.68     73.00      0.58      0.76         0        73         0         6
       210    933.40     -4.11     -4.38     98.03     -1.21     -2.00      0.00      1.26      1.30     61.00      2.14     79.00      0.61      1.10         0        72         0         6
       220    933.24     -3.98     -4.59     95.53     -1.22     -2.00      0.00      1.35      1.38     56.00      2.61     32.00      0.75      1.12         0        61         0         6
       230    933.12     -3.95     -4.61     95.19     -1.26     -2.00      0.00      1.20      1.26     57.00      2.13     49.00      0.66      1.01         0        52         0         6
       240    933.06     -3.96     -4.66     94.88     -1.23     -2.00      0.00      0.99      1.05     51.00      2.18     16.00      0.62      0.77         0        53         0         6
       250    932.93     -4.30     -4.95     95.21     -1.22     -2.00      0.00      1.05      1.11     46.00      2.25     21.00      0.73      0.75         0        62         0         6
       260    932.78     -4.58     -5.06     96.45     -1.24     -2.00      0.00      1.43      1.49     46.00      2.50     74.00      1.00      1.03         0        72         0         6
       270    932.61     -4.57     -5.32     94.48     -1.17     -2.00      0.00      1.23      1.28     45.00      2.38     75.00      0.88      0.87         0        62         0         6
       280    932.58     -4.56     -5.42     93.71     -1.20     -2.00      0.00      1.27      1.36     55.00      2.62     72.00      0.73      1.03         0        52         0         6
       290    932.47     -4.61     -5.42     94.04     -1.20     -2.00      0.00      1.03      1.07     43.00      2.04     79.00      0.74      0.71         0        52         0         6
       300    932.40     -4.51     -5.38     93.66     -1.24     -2.00      0.00      0.71      0.76     34.00      1.75     31.00      0.59      0.40         0        53         0         6
       310    932.41     -4.32     -5.36     92.42     -1.21     -2.00      0.00      1.18      1.23     50.00      2.15     68.00      0.75      0.90         0        63         0         6
       320    932.38     -4.56     -5.32     94.41     -0.93     -2.00      0.00      0.94      1.01     44.00      1.82     81.00      0.67      0.66         0        62         0         6
       330    932.27     -4.34     -5.11     94.35     -0.34     -2.00      0.00      0.84      0.96     47.00      2.28     75.00      0.57      0.61         0        62         0         6
       340    932.20     -4.17     -5.08     93.39      0.53     -2.00      0.00      1.08      1.13     56.00      1.79     63.00      0.60      0.90         0        62         0         6
       350    932.15     -4.02     -5.12     92.01      1.29     -2.00      0.00      1.12      1.16     65.00      1.96     75.00      0.47      1.02         0        62         0         6
       360    931.96     -3.90     -4.90     92.79      1.81     -1.00      0.00      1.19      1.23     52.00      2.00     37.00      0.74      0.94         0        52         0         6
       370    931.93     -3.96     -4.85     93.51      2.07      0.00      0.00      1.25      1.28     63.00      2.33     59.00      0.57      1.11         0       452         0         6
       380    932.19     -3.93     -4.42     96.34      2.58      1.00      0.00      0.29      0.51     18.00      1.70     90.00      0.27      0.09         0        62         0         6
       390    932.30     -3.91     -4.17     98.03      3.00      9.00      0.00      0.33      0.41     44.00      1.52     23.00      0.24      0.23         0        72         0         6
       400    932.27     -3.54     -4.58     92.44      3.23     20.00      0.00      0.24      0.25     73.00      1.26     72.00      0.07      0.23         0        71         0         6
       410    932.16     -3.63     -4.42     94.19      3.49     32.00      0.00      0.67      0.72     57.00      1.34     63.00      0.37      0.56         0        61         0         6
       420    932.04     -3.38     -4.32     93.18      3.53     38.00      0.00      0.92      0.97     38.00      2.34     20.00      0.73      0.57         0        51         0         6
       430    931.94     -3.23     -4.13     93.50      3.65     49.00      0.00      1.18      1.22     64.00      2.24     63.00      0.51      1.07         0        52         0         6
       440    931.88     -3.41     -3.99     95.78      3.69     58.00      0.00      0.87      0.97     47.00      2.28     75.00      0.59      0.64         0        62         0         6
       450    931.97     -3.35     -4.00     95.24      3.84     74.00      0.00      0.53      0.58     15.00      1.90     18.00      0.51      0.14         0        62         0         6
       460    931.90     -3.14     -3.93     94.30      3.95    100.00      0.00      1.08      1.21     19.00      2.06     67.00      1.02      0.35         0        62         0         6
       470    931.71     -2.93     -3.73     94.18      4.01    124.00      0.00      0.91      1.05     40.00      2.16     13.00      0.70      0.58         0        62         0         6
       480    931.81     -2.86     -3.65     94.25      4.01    143.00      0.00      0.34      0.51     41.00      1.48    332.00      0.25      0.22         0        61         0         6
       490    931.90     -2.75     -3.66     93.37      4.10    134.00      0.00      0.22      0.64    317.00      1.40    266.00      0.16     -0.15         0        61         0         6
       500    931.86     -2.40     -3.54     91.88      4.09    155.00      0.00      0.46      0.59     46.00      1.71     69.00      0.32      0.33         0        51         0         6
       510    931.87     -2.40     -3.49     92.25      4.07    149.00      0.00      0.75      0.86      7.00      1.63    349.00      0.74      0.09         0        51         0         6
       520    931.70     -2.27     -3.28     92.77      4.05    139.00      0.00      1.24      1.34     30.00      2.51      5.00      1.07      0.62         0        52         0         6
       530    931.58     -2.34     -3.12     94.34      4.13    150.00      0.00      1.00      1.16     40.00      2.69     45.00      0.76      0.65         0        52         0         6
       540    931.61     -2.00     -2.98     93.03      4.14    167.00      0.00      0.57      0.80     26.00      2.02    340.00      0.51      0.25         0        52         0         6
       550    931.45     -2.06     -2.85     94.25      4.21    189.00      0.00      0.90      1.06     13.00      2.45     12.00      0.88      0.20         0        61         0         6
       560    931.45     -1.87     -2.76     93.61      4.22    205.00      0.00      0.76      0.83     18.00      1.87     16.00      0.72      0.24         0        61         0         6
       570    931.39     -1.83     -2.68     93.87      4.13    206.00      0.00      0.81      0.90     19.00      1.60    356.00      0.77      0.27         0        61         0         6
       580    931.36     -1.76     -2.80     92.57      4.29    210.00      0.00      0.80      0.91     16.00      2.50      0.00      0.77      0.22         0        51         0         6
       590    931.35     -1.32     -2.34     92.70      4.39    297.00      0.00      1.01      1.08     15.00      2.20      0.00      0.98      0.26         0        51         0         6
       600    931.28     -1.26     -2.40     91.94      4.36    321.00      0.00      1.18      1.27     11.00      2.71      4.00      1.16      0.23         0        51         0         6
       610    931.19     -0.99     -1.99     92.92      4.41    314.00      0.00      0.85      0.96     51.00      2.56     69.00      0.53      0.66         0        51         0         6
       620    931.18     -1.04     -2.19     91.90      4.39    314.00      0.00      1.09      1.24     13.00      2.55    349.00      1.06      0.24         0        51         0         6
       630    931.14     -0.73     -1.80     92.44      4.41    313.00      0.00      0.77      0.97     41.00      2.16     77.00      0.59      0.50         0        51         0         6
       640    931.26     -0.59     -1.90     90.84      4.41    329.00      0.00      0.56      0.69    349.00      1.78    308.00      0.55     -0.11         0        50         0         6
       650    931.44     -0.61     -1.95     90.62      4.50    387.00      0.00      0.62      0.65      0.00      2.00      3.00      0.62      0.00         0        50         0         6
       660    931.48     -0.46     -2.08     88.83      4.49    369.00      0.00      1.16      1.31      0.00      2.35     12.00      1.16      0.01         0        50         0         6
       670    931.55     -0.49     -1.95     89.83      4.35    343.00      0.00      0.73      0.89     23.00      2.31      5.00      0.68      0.29         0        50         0         6
       680    931.65     -0.32     -1.78     89.87      4.36    273.00      0.00      0.63      0.77    319.00      1.97    294.00      0.48     -0.41         0        50         0         6
       690    931.78     -0.17     -1.73     89.20      4.40    289.00      0.00      1.16      1.19    302.00      2.04    281.00      0.61     -0.99         0        50         0         6
       700    931.86      0.15     -1.40     89.23      4.22    268.00      0.00      0.59      0.65    309.00      1.50    274.00      0.37     -0.46         0        50         0         6
       710    932.04      0.32     -1.50     87.48      4.20    186.00      0.00      0.74      0.85    299.00      2.01    297.00      0.36     -0.65         0        40         0         6
       720    932.14      0.47     -1.48     86.69      4.17    183.00      0.00      0.87      1.01    262.00      2.33    260.00     -0.13     -0.87         0        40         0         6
       730    932.34      0.38     -1.39     87.82      4.18    185.00      0.00      1.78      1.81    251.00      2.95    246.00     -0.59     -1.68         0        41         0         6
       740    932.47      0.75     -1.28     86.22      4.16    192.00      0.00      1.43      1.49    264.00      3.67    253.00     -0.15     -1.42         0        41         0         6
       750    932.61      0.82     -1.32     85.49      4.24    193.00      0.00      1.87      1.91    258.00      3.80    270.00     -0.38     -1.83         0        41         0         6
       760    932.79      0.94     -1.28     85.00      4.18    203.00      0.00      1.92      1.96    254.00      3.99    248.00     -0.54     -1.84         0        41         0         6
       770    932.93      0.82     -1.32     85.48      4.10    164.00      0.00      2.34      2.42    259.00      4.30    252.00     -0.44     -2.30         0        41         0         6
       780    933.08      0.77     -1.38     85.38      4.12    150.00      0.00      2.26      2.35    246.00      3.71    265.00     -0.93     -2.06         0        41         0         6
       790    933.33      0.74     -1.44     85.23      4.12    159.00      0.00      2.47      2.54    241.00      4.95    256.00     -1.20     -2.16         0        41         0         6
       800    933.56      0.76     -1.31     85.96      4.13    154.00      0.00      2.89      2.93    249.00      4.85    256.00     -1.01     -2.71         0        41         0         6
       810    933.79      0.84     -1.36     85.11      4.12    157.00      0.00      2.99      3.04    249.00      5.86    245.00     -1.08     -2.79         0        41         0         6
       820    933.91      0.83     -1.22     86.08      4.11    153.00      0.00      2.38      2.42    249.00      4.85    248.00     -0.87     -2.22         0        41         0         6
       830    934.01      0.94     -1.24     85.29      4.05    140.00      0.00      2.07      2.14    244.00      5.04    263.00     -0.91     -1.86         0        41         0         6
       840    934.06      0.93     -1.26     85.23      4.05    131.00      0.00      1.97      2.02    236.00      3.55    238.00     -1.09     -1.64         0        41         0         6
       850    934.14      0.99     -1.30     84.59      4.04    128.00      0.00      1.86      1.93    234.00      3.40    227.00     -1.10     -1.50         0        41         0         6
       860    934.25      1.06     -1.32     84.08      4.05    129.00      0.00      1.84      1.91    236.00      3.42    255.00     -1.03     -1.52         0        41         0         6
       870    934.41      1.23     -1.28     83.28      3.94    119.00      0.00      1.93      1.98    235.00      3.42    232.00     -1.11     -1.57         0        41         0         6
       880    934.53      1.42     -1.40     81.39      3.94     95.00      0.00      2.68      2.73    232.00      4.42    232.00     -1.65     -2.11         0        31         0         6
       890    934.66      1.46     -1.43     81.02      4.00    108.00      0.00      3.04      3.10    238.00      5.28    260.00     -1.61     -2.58         0        31         0         6
       900    934.79      1.48     -1.27     81.78      3.91    107.00      0.00      2.61      2.66    235.00      4.25    243.00     -1.50     -2.14         0        31         0         6
       910    934.90      1.76     -1.42     79.37      3.88     88.00      0.00      2.65      2.72    241.00      4.74    263.00     -1.27     -2.32         0        31         0         6
       920    935.02      1.57     -1.12     82.25      3.86     84.00      0.00      2.01      2.07    241.00      4.12    256.00     -0.97     -1.76         0        31         0         6
       930    935.10      1.07     -0.61     88.44      3.77     71.00      0.00      2.17      2.21    246.00      4.47    260.00     -0.89     -1.98         0        42         0         6
       940    935.15      0.88     -0.39     91.07      3.66     59.00      0.00      1.99      2.03    242.00      3.35    260.00     -0.94     -1.75         0        42         0         6
       950    935.27      0.80     -0.26     92.53      3.47     40.00      0.10      1.31      1.34    242.00      2.53    252.00     -0.62     -1.15         0        52         0         6
       960    935.35      0.67     -0.31     93.12      3.25     29.00      0.20      1.10      1.15    235.00      1.86    216.00     -0.63     -0.90         0        52         0         6
       970    935.43      0.69     -0.29     93.04      3.23     26.00      0.10      0.74      0.78    248.00      1.84    221.00     -0.27     -0.69         0        52         0         6
       980    935.53      0.89     -0.20     92.32      3.02     20.00      0.00      0.02      0.02    253.00      0.92    229.00     -0.01     -0.02         0        51         0         6
       990    935.70      0.96     -0.16     92.14      3.01     12.00      0.00      0.73      0.77    207.00      2.01    207.00     -0.65     -0.34         0        41         0         6
      1000    935.76      1.23      0.00     91.44      2.68      8.00      0.10      1.45      1.59    199.00      3.45    197.00     -1.38     -0.47         0        42         0         6
      1010    935.79      0.94      0.00     93.34      2.25      1.00      0.20      0.99      1.07    161.00      2.80    182.00     -0.94      0.33         0        52         0         6
      1020    935.88      1.07      0.11     93.30      1.96     -1.00      0.10      1.42      1.50    170.00      3.35    197.00     -1.40      0.24         0        52         0         6
      1030    935.95      1.21      0.12     92.42      1.77     -2.00      0.20      1.81      1.93    183.00      4.00    167.00     -1.81     -0.09         0        43         0         6
      1040    936.00      1.13      0.17     93.32      1.32     -3.00      0.30      2.18      2.25    182.00      4.03    194.00     -2.17     -0.09         0        53         0         6
      1050    936.14      1.05      0.16     93.81      0.78     -4.00      0.20      1.95      1.99    180.00      3.79    168.00     -1.95      0.00         0        52         0         6
      1060    936.26      1.06      0.05     92.94      0.00     -4.00      0.10      2.02      2.07    179.00      3.71    183.00     -2.02      0.02         0        42         0         6
      1070    936.28      1.15      0.15     93.00     -0.68     -4.00      0.20      2.20      2.23    181.00      3.95    189.00     -2.20     -0.05         0        43         0         6
      1080    936.38      0.75      0.09     95.34     -0.80     -4.00      0.20      1.44      1.48    176.00      2.80    182.00     -1.44      0.09         0        52         0         6
      1090    936.42      1.11      0.06     92.67     -0.87     -4.00      0.10      2.07      2.13    180.00      3.91    177.00     -2.07      0.01         0        42         0         6
      1100    936.52      1.00      0.17     94.17     -0.99     -3.00      0.00      1.95      1.99    178.00      3.50    178.00     -1.95      0.08         0        53         0         6
      1110    936.58      1.22      0.24     93.20     -1.05     -3.00      0.00      2.49      2.53    180.00      4.14    172.00     -2.49     -0.02         0        52         0         6
      1120    936.66      1.27      0.20     92.57     -1.23     -3.00      0.00      2.74      2.79    177.00      4.61    184.00     -2.73      0.15         0        42         0         6
      1130    936.86      1.47      0.33     92.07     -1.07     -3.00      0.00      3.01      3.05    185.00      5.01    177.00     -3.00     -0.24         0        43         0         6
      1140    937.01      1.44      0.35     92.49     -1.02     -3.00      0.00      2.87      2.92    186.00      4.96    189.00     -2.86     -0.31         0        52         0         6
      1150    937.14      1.65      0.17     89.83     -1.05     -3.00      0.00      3.04      3.08    201.00      5.01    183.00     -2.84     -1.08         0        42         0         6
      1160    937.26      1.67      0.26     90.34     -0.97     -3.00      0.00      2.79      2.82    204.00      3.83    195.00     -2.56     -1.12         0        42         0         6
      1170    937.37      1.77      0.29     89.85     -0.92     -3.00      0.00      2.94      2.97    210.00      3.94    207.00     -2.56     -1.46         0        52         0         6
      1180    937.49      1.86      0.24     88.95     -1.09     -2.00      0.00      2.82      2.84    219.00      4.05    220.00     -2.19     -1.78         0        42         0         6
      1190    937.59      1.77      0.34     90.20     -0.97     -2.00      0.00      2.29      2.32    223.00      3.33    213.00     -1.67     -1.57         0        41         0         6
      1200    937.62      1.62      0.41     91.64     -1.41     -2.00      0.00      2.58      2.66    193.00      4.08    197.00     -2.52     -0.57         0        42         0         6
      1210    937.58      1.42      0.40     92.93     -1.29     -3.00      0.00      2.21      2.29    183.00      3.92    186.00     -2.21     -0.12         0        42         0         6
      1220    937.48      1.34      0.40     93.39     -1.69     -3.00      0.00      1.68      1.76    173.00      3.91    177.00     -1.67      0.21         0        51         0         6
      1230    937.50      1.79      0.36     90.22     -1.45     -3.00      0.00      1.40      1.51    177.00      3.91    193.00     -1.40      0.07         0        42         0         6
      1240    937.57      1.95      0.52     90.22     -1.59     -3.00      0.00      2.58      2.64    182.00      4.63    174.00     -2.58     -0.10         0        42         0         6
      1250    937.49      1.83      0.55     91.23     -1.25     -4.00      0.00      2.63      2.69    181.00      4.65    189.00     -2.63     -0.04         0        51         0         6
      1260    937.48      2.02      0.46     89.40     -1.71     -3.00      0.00      2.73      2.78    183.00      4.52    205.00     -2.73     -0.12         0        42         0         6
      1270    937.50      1.99      0.52     89.95     -1.81     -4.00      0.00      2.56      2.62    181.00      4.84    173.00     -2.56     -0.06         0        41         0         6
      1280    937.48      2.46      0.56     87.25     -1.66     -4.00      0.00      2.16      2.25    175.00      5.41    164.00     -2.15      0.20         0        32         0         6
      1290    937.50      2.50      0.63     87.49     -1.15     -4.00      0.00      2.40      2.47    178.00      4.31    176.00     -2.40      0.09         0        41         0         6
      1300    937.48      2.76      0.60     85.63     -1.30     -3.00      0.00      2.90      2.97    180.00      5.31    177.00     -2.90      0.01         0        31         0         6
      1310    937.46      1.90      0.56     90.78     -1.36     -3.00      0.00      1.45      1.52    170.00      3.31    185.00     -1.42      0.26         0        42         0         6
      1320    937.52      2.48      0.60     87.41     -1.43     -3.00      0.00      2.11      2.15    183.00      3.96    196.00     -2.11     -0.12         0        41         0         6
      1330    937.51      1.75      0.45     91.04     -1.33     -4.00      0.00      1.84      1.89    174.00      3.16    191.00     -1.83      0.19         0        41         0         6
      1340    937.83      0.85      0.27     95.85     -1.25     -3.00      0.00      0.57      0.79    125.00      2.11    175.00     -0.32      0.47         0        51         0         6
      1350    938.02      0.76      0.07     95.14     -1.06     -3.00      0.00      0.68      0.73     73.00      1.10     85.00      0.20      0.65         0        41         0         6
      1360    938.15      0.61      0.19     97.00     -1.03     -2.00      0.00      0.61      0.64    115.00      1.34    117.00     -0.26      0.55         0        52         0         6
      1370    938.26      0.62      0.23     97.22     -1.07     -1.00      0.00      0.20      0.26     80.00      0.60     90.00      0.03      0.20         0        61         0         6
      1380    938.34      0.67      0.14     96.24     -1.09     -2.00      0.00      0.56      0.57    146.00      1.03    151.00     -0.46      0.32         0        51         0         6
      1390    938.44      1.05      0.44     95.66     -1.10     -2.00      0.00      0.54      0.62    138.00      1.80    180.00     -0.40      0.36         0        52         0         6
      1400    938.52      1.11      0.42     95.10     -1.12     -2.00      0.00      0.49      0.51    162.00      1.84    167.00     -0.47      0.15         0        51         0         6
      1410    938.66      1.04      0.35     95.11     -1.13     -2.00      0.00      0.13      0.14    142.00      0.81    173.00     -0.10      0.08         0        51         0         6
      1420    938.76      1.06      0.39     95.26     -1.12     -2.00      0.00      0.43      0.44    185.00      1.40    176.00     -0.43     -0.04         0        51         0         6
      1430    938.84      0.77      0.18     95.83     -1.14     -2.00      0.00      0.08      0.34    359.00      1.40    184.00      0.08      0.00         0        51         0         6
