       230    944.06      3.14      1.73     90.45     -1.80     -6.00      0.00      0.82      0.84     72.00      1.22     55.00      0.26      0.78         0        30         0         6
       240    944.03      2.85      1.59     91.37     -1.16     -5.00      0.00      0.67      0.67     86.00      0.98     66.00      0.05      0.66         0        40         0         6
       250    943.95      2.56      1.45     92.41     -0.39     -5.00      0.00      0.24      0.24     83.00      1.00     84.00      0.03      0.23         0        40         0         6
       260    943.99      3.03      1.58     90.12      0.51     -5.00      0.00      0.55      0.55     89.00      1.20     90.00      0.01      0.55         0        30         0         6
       270    944.12      3.01      1.61     90.51      1.50     -5.00      0.00      0.60      0.60     91.00      1.33    103.00     -0.01      0.60         0        30         0         6
       280    944.09      3.04      1.60     90.24      2.14     -4.00      0.00      0.84      0.85     60.00      1.62     68.00      0.42      0.72         0        30         0         6
       290    944.08      3.30      1.70     89.22      2.55     -1.00      0.00      1.18      1.21     70.00      2.14     53.00      0.41      1.10         0        30         0         6
       300    944.08      3.34      1.86     89.97      2.82      4.00      0.00      1.02      1.08     66.00      1.84     68.00      0.41      0.94         0        40         0         6
       310    944.11      3.46      1.83     89.06      2.98     11.00      0.00      1.04      1.09     63.00      1.93     21.00      0.47      0.93         0        30         0         6
       320    944.21      3.47      1.94     89.66      3.08     17.00      0.00      0.84      0.88     68.00      1.42     39.00      0.32      0.77         0        30         0         6
       330    944.23      3.27      1.92     90.83      3.10     22.00      0.00      1.08      1.10     55.00      1.94     35.00      0.62      0.88         0        40         0         6
       340    944.20      3.47      2.02     90.25      3.12     24.00      0.00      1.11      1.15     55.00      1.97     30.00      0.64      0.91         0        30         0         6
       350    944.12      3.63      2.18     90.20      3.16     28.00      0.00      1.12      1.17     57.00      2.57     77.00      0.62      0.93         0        30         0         6
       360    944.00      3.68      2.29     90.57      3.20     32.00      0.00      1.13      1.16     41.00      1.94     35.00      0.85      0.75         0        30         0         6
       370    944.02      3.98      2.45     89.68      4.03     86.00      0.00      0.92      0.96     41.00      1.93     21.00      0.69      0.61         0        30         0         6
       380    944.05      4.52      2.51     86.75      4.14    201.00      0.00      1.21      1.31     58.00      2.60     90.00      0.63      1.03         0        40         0         6
       390    944.09      4.87      2.95     87.36      4.20    249.00      0.00      0.93      1.01     43.00      2.28     23.00      0.68      0.63         0        40         0         6
       400    944.06      5.86      3.04     82.11      4.25    281.00      0.00      0.90      0.97     28.00      1.92    351.00      0.79      0.43         0        30         0         6
       410    944.09      6.11      3.36     82.50      4.30    315.00      0.00      0.71      0.82     40.00      2.35    102.00      0.55      0.46         0        40         0         0
       420    944.01      6.39      3.17     79.84      4.35    351.00      0.00      1.07      1.20     40.00      2.53     81.00      0.81      0.69         0        40         0         0
       430    943.95      6.73      3.18     78.05      4.39    384.00      0.00      1.42      1.50     25.00      3.16     18.00      1.29      0.60         0        40         0         0
       440    943.96      7.35      3.60     77.02      4.43    415.00      0.00      1.33      1.48     37.00      3.64     16.00      1.07      0.79         0        30         0         0
       450    943.84      7.50      3.53     75.91      4.47    447.00      0.00      1.60      1.75      8.00      4.10      0.00      1.59      0.22         0        40         0         0
       460    943.66      8.11      4.12     75.89      4.48    477.00      0.00      1.68      1.86      3.00      3.92    354.00      1.68      0.10         0        30         0         0
       470    943.56      8.39      4.00     73.84      4.49    507.00      0.00      1.58      1.82     28.00      4.43     18.00      1.39      0.75         0        30         0         0
       480    943.45      9.27      4.71     73.11      4.53    538.00      0.00      1.26      1.54     55.00      3.30     92.00      0.72      1.03         0        30         0         0
       490    943.38      9.68      4.64     70.81      4.59    559.00      0.00      0.95      1.21     45.00      3.13     83.00      0.68      0.67         0        30         0         0
       500    943.39     10.27      4.22     66.08      4.63    590.00      0.00      1.35      1.61     35.00      3.90     67.00      1.11      0.77         0        30         0         0
       510    943.33     11.19      4.32     62.58      4.66    614.00      0.00      1.07      1.45     31.00      4.44     14.00      0.92      0.55         0        30         0         0
       520    943.31     10.47      3.76     63.12      4.65    637.00      0.00      1.34      1.59    359.00      4.30    348.00      1.34     -0.02         0        40         0         0
       530    943.25     10.83      3.75     61.58      4.67    661.00      0.00      1.70      1.80    348.00      3.74    344.00      1.67     -0.34         0        30         0         0
       540    943.13     11.41      3.35     57.58      4.69    686.00      0.00      1.08      1.52     27.00      3.41     87.00      0.96      0.48         0        30         0         0
       550    942.98     11.40      3.00     56.26      4.70    709.00      0.00      1.01      1.50     22.00      3.91    356.00      0.93      0.39         0        40         0         0
       560    942.86     12.79      3.11     51.71      4.72    731.00      0.00      1.27      1.52      3.00      3.82    354.00      1.27      0.06         0        30         0         0
       570    942.79     12.92      2.71     49.86      4.73    748.00      0.00      1.61      1.98     52.00      4.21     18.00      0.99      1.27         0        30         0         0
       580    942.70     13.50      3.19     49.65      4.74    760.00      0.00      1.58      1.83     45.00      4.38     27.00      1.11      1.13         0        30         0         0
       590    942.56     14.20      3.77     49.44      4.76    767.00      0.00      1.32      1.61     35.00      4.57     23.00      1.07      0.76         0        30         0         0
       600    942.42     14.08      3.50     48.87      4.77    780.00      0.00      1.47      1.96     53.00      4.92     13.00      0.89      1.16         0        30         0         0
       610    942.32     15.16      4.88     50.22      4.77    789.00      0.00      1.47      1.75     10.00      5.30    358.00      1.45      0.24         0        30         0         0
       620    942.15     14.09      3.64     49.29      4.78    797.00      0.00      1.33      1.76     14.00      6.64    342.00      1.28      0.33         0        40         0         0
       630    942.00     14.71      2.88     44.91      4.79    813.00      0.00      1.11      1.49     46.00      5.43     77.00      0.78      0.80         0        40         0         0
       640    941.92     14.86      3.35     45.97      4.80    822.00      0.00      1.51      2.02     47.00      4.90      2.00      1.02      1.11         0        40         0         0
       650    941.82     16.25      4.33     45.07      4.81    825.00      0.00      1.20      1.71     63.00      5.69     80.00      0.55      1.07         0        30         0         0
       660    941.71     15.14      2.79     43.38      4.81    848.00      0.00      1.56      1.98     39.00      5.87     30.00      1.22      0.98         0        40         0         0
       670    941.65     15.25      2.44     42.03      4.77    841.00      0.00      1.46      1.91     45.00      4.52     55.00      1.04      1.03         0        40         0         0
       680    941.66     15.35      2.59     42.22      4.77    804.00      0.00      0.75      1.36     48.00      4.94    353.00      0.50      0.56         0        50         0         0
       690    941.52     15.62      2.25     40.49      4.75    775.00      0.00      1.25      1.89     27.00      6.20    350.00      1.11      0.58         0        40         0         0
       700    941.42     15.75      2.38     40.54      4.68    658.00      0.00      1.67      2.05     24.00      4.39     12.00      1.53      0.68         0        40         0         0
       710    941.38     15.92      1.92     38.81      4.75    588.00      0.00      1.08      1.50     54.00      6.03    354.00      0.64      0.87         0        40         0         0
       720    941.35     16.14      1.93     38.26      4.74    686.00      0.00      1.41      1.89     30.00      5.10    358.00      1.23      0.70         0        40         0         0
       730    941.31     16.12      2.34     39.47      4.66    503.00      0.00      1.66      2.10     24.00      5.71      4.00      1.52      0.68         0        40         0         0
       740    941.34     16.26      2.41     39.30      4.50    427.00      0.00      0.72      1.18     56.00      4.30    121.00      0.40      0.60         0        40         0         0
       750    941.26     16.55      2.53     38.93      4.79    488.00      0.00      0.90      1.18     46.00      3.50      0.00      0.62      0.65         0        30         0         0
       760    941.08     17.20      2.99     38.62      4.82    888.00      0.00      1.11      1.56     33.00      4.51      4.00      0.94      0.60         0        40         0         0
       770    940.88     17.07      1.47     34.91      4.78    825.00      0.00      1.56      1.98     43.00      5.12     51.00      1.14      1.06         0        50         0         0
       780    940.72     17.41      2.06     35.63      4.77    748.00      0.00      1.08      1.86     47.00      4.74    335.00      0.74      0.79         0        50         0         0
       790    940.63     17.25      1.71     35.11      4.76    699.00      0.00      1.68      2.07     47.00      5.85     98.00      1.15      1.23         0        50         0         0
       800    940.50     16.53      1.54     36.32      4.64    722.00      0.00      1.25      1.51     51.00      2.97     33.00      0.79      0.97         0        60         0         0
       810    940.35     17.07      2.09     36.51      4.73    655.00      0.00      1.45      1.77     42.00      4.80    359.00      1.07      0.98         0        50         0         0
       820    940.21     17.91      1.74     33.76      4.71    689.00      0.00      1.20      1.80     38.00      4.71     78.00      0.95      0.74         0        50         0         0
       830    940.03     17.95      2.36     35.20      4.70    642.00      0.00      1.34      1.78     38.00      4.49    348.00      1.06      0.82         0        50         0         0
       840    939.83     18.21      1.85     33.39      4.65    621.00      0.00      1.10      1.73     17.00      5.41     86.00      1.05      0.33         0        50         0         0
       850    939.71     18.09      1.65     33.16      4.52    564.00      0.00      1.22      1.56     55.00      3.90     89.00      0.70      1.00         0        50         0         0
       860    939.65     17.36      1.53     34.43      4.45    323.00      0.00      0.84      1.45     51.00      3.81     14.00      0.54      0.65         0        50         0         0
       870    939.62     17.83      1.69     33.79      4.40    494.00      0.00      1.36      1.69     39.00      4.59    101.00      1.05      0.87         0        50         0         0
       880    939.49     18.26      2.26     34.29      4.61    429.00      0.00      1.30      1.80     16.00      4.74     18.00      1.26      0.35         0        40         0         0
       890    939.40     17.79      1.59     33.66      4.35    364.00      0.00      2.07      2.34     49.00      5.55     26.00      1.35      1.57         0        50         0         0
       900    939.36     17.56      1.45     33.80      4.33    248.00      0.00      1.23      1.45     48.00      4.70     24.00      0.82      0.92         0        40         0         0
       910    939.30     18.00     -2.11     25.34      4.36    308.00      0.00      1.38      1.66     58.00      4.81     43.00      0.73      1.17         0        40         0         0
       920    939.23     17.77     -2.13     25.67      4.46    295.00      0.00      1.14      1.49     58.00      4.30     12.00      0.61      0.96         0        40         0         0
       930    939.09     18.13     -2.14     25.09      4.50    398.00      0.00      1.32      1.81     47.00      4.79     26.00      0.89      0.97         0        40         0         0
       940    939.00     18.20     -1.67     25.84      4.48    400.00      0.00      0.39      1.09     82.00      4.06    100.00      0.05      0.39         0        40         0         0
       950    938.95     18.27     -1.93     25.25      4.49    398.00      0.00      0.81      1.25     75.00      4.08     11.00      0.21      0.78         0        50         0         0
       960    938.94     18.27     -1.68     25.72      4.20    326.00      0.00      1.15      1.67     67.00      4.00     87.00      0.44      1.06         0        50         0         0
       970    938.92     17.65     -1.71     26.68      4.02    141.00      0.00      0.45      1.22    114.00      4.06    170.00     -0.18      0.41         0        50         0         0
       980    938.93     17.59     -1.58     27.04      3.95    102.00      0.00      0.66      0.99     13.00      2.89     14.00      0.65      0.15         0        40         0         0
       990    938.85     17.32     -1.85     26.95      3.86     85.00      0.00      1.04      1.17     38.00      3.10     15.00      0.82      0.65         0        30         0         0
      1000    938.82     17.18     -1.94     27.03      3.69     59.00      0.00      0.73      0.89     77.00      2.73     82.00      0.17      0.71         0        30         0         0
      1010    938.77     17.08     -2.35     26.39      3.55     37.00      0.00      0.89      1.07     54.00      2.25     69.00      0.52      0.71         0        30         0         0
      1020    938.72     16.57     -1.39     29.24      3.46     27.00      0.00      0.23      0.45    107.00      1.94    168.00     -0.07      0.22         0        30         0         0
      1030    938.70     16.27     -0.93     30.85      3.19     20.00      0.00      0.69      0.84     77.00      2.45     12.00      0.15      0.68         0        30         0         0
      1040    938.64     16.20     -1.33     30.07      3.10     14.00      0.00      0.33      0.58     33.00      1.90     90.00      0.28      0.18         0        30         0         0
      1050    938.57     16.30     -1.79     28.89      2.99     10.00      0.00      0.58      0.67     55.00      3.40     88.00      0.34      0.47         0        20         0         0
      1060    938.48     15.01      0.61     37.43      2.86      6.00      0.00      0.36      0.42     27.00      1.70     40.00      0.32      0.17         0        30         0         0
      1070    938.35     15.36     -0.79     33.02      2.63      2.00      0.00      0.27      0.33     73.00      1.49     42.00      0.08      0.26         0        20         0         0
      1080    938.40     14.08      0.87     40.50      2.22     -1.00      0.00      0.18      0.31     93.00      1.46    196.00     -0.01      0.18         0        30         0         0
      1090    938.37     13.88      1.26     42.21      1.66     -4.00      0.00      0.28      0.34     85.00      1.40     90.00      0.02      0.28         0        30         0         0
      1100    938.32     13.60      0.96     42.06      1.16     -5.00      0.00      0.14      0.22     62.00      1.17    121.00      0.07      0.13         0        30         0         0
      1110    938.31     13.78      1.59     43.51      0.39     -5.00      0.00      0.05      0.11    118.00      1.26    108.00     -0.03      0.05         0        30         0         0
      1120    938.15     15.41     -0.88     32.69     -0.38     -5.00      0.00      0.36      0.47     49.00      1.90      3.00      0.23      0.27         0        10         0         0
      1130    938.07     14.60     -0.02     36.68     -0.93     -5.00      0.00      0.22      0.28     69.00      2.31     72.00      0.08      0.21         0        20         0         0
      1140    938.00     13.84     -0.07     38.40     -1.22     -5.00      0.00      0.21      0.29     64.00      1.30     90.00      0.09      0.19         0        20         0         0
      1150    937.95     13.56      1.01     42.32     -1.32     -5.00      0.00      0.63      0.71     72.00      2.02    110.00      0.20      0.60         0        20         0         0
      1160    937.92     13.42      0.98     42.62     -1.30     -6.00      0.00      0.40      0.48     66.00      1.90     72.00      0.17      0.37         0        20         0         0
      1170    937.89     13.37      1.31     43.80     -1.35     -6.00      0.00      0.32      0.46     44.00      3.28     59.00      0.23      0.23         0        20         0         0
      1180    937.81     13.56      1.47     43.75     -1.43     -6.00      0.00      0.59      0.71     55.00      2.95     62.00      0.34      0.48         0        20         0         0
      1190    937.81     11.77      3.00     54.88     -1.51     -6.00      0.00      0.70      0.79     84.00      1.82     99.00      0.08      0.70         0        40         0         0
      1200    937.69     14.08      1.47     42.29     -1.50     -6.00      0.00      0.30      0.34     65.00      1.93     69.00      0.13      0.28         0        10         0         0
      1210    937.57     13.09      2.61     48.92     -1.51     -6.00      0.00      0.54      0.67     42.00      1.80     71.00      0.40      0.36         0        20         0         0
      1220    937.40     12.98      2.13     47.63     -1.52     -6.00      0.00      0.69      0.81     41.00      2.67     13.00      0.52      0.46         0        20         0         0
      1230    937.27     12.94      3.91     54.16     -1.54     -6.00      0.00      0.78      0.89     40.00      3.09     65.00      0.60      0.50         0        20         0         0
      1240    937.15     13.41      4.17     53.51     -1.54     -6.00      0.00      1.15      1.31     32.00      3.41     40.00      0.97      0.61         0        10         0         0
      1250    937.01     13.89      3.99     51.24     -1.54     -6.00      0.00      0.94      1.06     24.00      3.65      9.00      0.85      0.39         0        10         0         0
      1260    936.92     13.37      4.38     54.47     -1.60     -6.00      0.00      1.08      1.26     26.00      3.71    357.00      0.97      0.48         0        20         0         0
      1270    936.81     12.88      4.63     57.21     -1.58     -6.00      0.00      1.25      1.40     23.00      4.05     16.00      1.15      0.50         0        20         0         0
      1280    936.80     12.46      4.83     59.63     -1.51     -6.00      0.00      0.82      0.98     28.00      2.97    340.00      0.72      0.39         0        20         0         0
      1290    936.70     12.51      4.96     59.95     -1.52     -6.00      0.00      0.81      0.90     33.00      2.73      8.00      0.68      0.44         0        20         0         0
      1300    936.63     12.74      4.90     58.85     -1.56     -6.00      0.00      0.96      1.07     37.00      2.69     31.00      0.76      0.57         0        20         0         0
      1310    936.66     12.75      4.84     58.54     -1.67     -6.00      0.00      0.63      0.75     34.00      2.64     29.00      0.53      0.35         0        20         0         0
      1320    936.66     12.29      4.79     60.16     -1.69     -6.00      0.00      0.55      0.63     32.00      1.88     25.00      0.47      0.29         0        20         0         0
      1330    936.73     13.31      3.32     50.72     -1.74     -6.00      0.00      0.26      0.37     43.00      1.10     95.00      0.19      0.18         0        10         0         0
      1340    936.67     12.88      2.83     50.38     -1.81     -6.00      0.00      0.98      1.09     13.00      2.53     18.00      0.96      0.22         0        20         0         0
      1350    936.49     11.47      3.67     58.67     -1.77     -6.00      0.00      1.11      1.19     10.00      2.18     16.00      1.09      0.19         0        30         0         0
      1360    936.49     10.98      3.69     60.72     -1.78     -6.00      0.00      0.84      0.88     81.00      1.60     90.00      0.13      0.82         0        30         0         0
      1370    936.37     11.07      3.64     60.17     -1.78     -6.00      0.00      0.40      0.57     35.00      1.40      0.00      0.33      0.23         0        30         0         0
      1380    936.30     11.19      3.46     58.90     -1.85     -6.00      0.00      0.01      0.01    180.00      0.30    180.00     -0.01      0.00         0        20         0         0
      1390    936.18     11.81      2.54     52.93     -1.93     -6.00      0.00      0.44      0.53     61.00      1.77     74.00      0.21      0.39         0        10         0         0
      1400    936.06     12.13      1.61     48.54     -1.96     -6.00      0.00      0.87      0.96     39.00      2.33     65.00      0.68      0.55         0        10         0         0
      1410    935.87     11.58      1.96     51.61     -1.99     -6.00      0.00      0.63      0.70     48.00      1.51      8.00      0.42      0.46         0        20         0         0
      1420    935.84     11.36      2.78     55.49     -2.16     -6.00      0.00      0.67      0.83     47.00      1.87     16.00      0.45      0.49         0        20         0         0
      1430    935.75     11.16      2.66     55.77     -2.39     -7.00      0.00      0.99      1.14     68.00      2.30     90.00      0.37      0.92         0        20         0         0
