44 1001
Wienhold, Frank G.
Institute for Atmospheric and Climate Science (IAC), ETH Zurich, Switzerland
meteorological station on Messfeld Hoenggerberg
permanent monitoring
1 1
2018 02 06  2018 02 06
0.0
time in minutes since 2018-02-06 0h00 GMT
18
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0 99999.0  9999.0  9999.0  9999.0  9999.0 
air pressure (hPa)
air temperature (deg C)
dew point(deg C)
relative humidity (percent)
illuminance (log base 10 of value in Lux)
radiation (W/m2)
rain accumulated during 10 min measurement interval (mm)
mean vector wind speed (m/s)
mean scalar wind speed (m/s)
mean wind direction (deg)
peak wind speed  (m/s)
direction of wind peek (deg)
mean north component (m/s)
mean east component (m/s)
barometer status code
thygan status code
interface sensor status code
wind sensor status code
5
station data 
location: Messfeld HPS G41, CH 8093 Zurich, Switzerland
latitude 47.40650 deg north
longitude 8.51190 deg east
elevation 541 m above sea level
7
This data can be used freely for scientific analysis.
The user agrees to cite IAC ETH Zurich as source of the data
and to consult IAC ETH Zurich before data is used for publication.

      time     p_air     T_air     T_dew        RH     illum radiation      rain  wspd_vec  wspd_scl      wdir   wspd_pk   wdir_pk wcp_north  wcp_east      baro    thygan       ifs      wind
     (min)     (hPa)   (deg C)   (deg C) (percent)(log10lux)    (W/m2)      (mm)     (m/s)     (m/s)     (deg)     (m/s)     (deg)     (m/s)     (m/s)  (status)  (status)  (status)  (status)

         0    951.61     -2.26     -4.22     86.42     -2.20     -5.00      0.00      1.05      1.15     31.00      2.91     16.00      0.90      0.54         0        42         0         6
        10    951.50     -2.25     -4.28     85.93     -2.17     -5.00      0.00      1.32      1.43     18.00      3.92      6.00      1.26      0.40         0        42         0         6
        20    951.45     -2.46     -4.29     87.24     -2.11     -5.00      0.00      1.23      1.37     37.00      2.92      6.00      0.98      0.73         0        52         0         6
        30    951.37     -2.54     -4.32     87.57     -2.00     -5.00      0.00      0.85      0.98     34.00      2.33    100.00      0.70      0.48         0        52         0         6
        40    951.27     -2.38     -4.37     86.21     -1.97     -5.00      0.00      0.80      0.96     36.00      2.70    358.00      0.64      0.47         0        52         0         6
        50    951.25     -2.40     -4.32     86.62     -1.96     -5.00      0.00      0.93      1.03     30.00      2.41    355.00      0.80      0.47         0        42         0         6
        60    951.15     -2.40     -4.33     86.54     -1.87     -5.00      0.00      0.80      0.92     33.00      2.15     62.00      0.67      0.43         0        52         0         6
        70    951.19     -2.40     -4.37     86.30     -1.71     -5.00      0.00      0.58      0.68     44.00      2.50     16.00      0.41      0.40         0        52         0         6
        80    951.10     -2.72     -4.25     89.13     -1.72     -4.00      0.00      0.48      0.58     59.00      2.06    113.00      0.24      0.41         0        52         0         6
        90    951.04     -2.31     -4.35     85.81     -1.67     -4.00      0.00      0.61      0.72     25.00      1.77     74.00      0.55      0.25         0        52         0         6
       100    950.94     -2.52     -4.27     87.74     -1.71     -4.00      0.00      0.36      0.46     37.00      2.20     87.00      0.29      0.22         0        51         0         6
       110    950.81     -2.79     -4.42     88.48     -1.74     -4.00      0.00      0.66      0.75     40.00      2.12     82.00      0.51      0.42         0        51         0         6
       120    950.76     -2.54     -4.41     86.92     -1.65     -4.00      0.00      0.65      0.74     30.00      2.40      0.00      0.56      0.33         0        41         0         6
       130    950.71     -2.62     -4.36     87.79     -1.66     -4.00      0.00      0.34      0.40     18.00      1.28     39.00      0.32      0.11         0        52         0         6
       140    950.60     -2.58     -4.37     87.45     -1.68     -4.00      0.00      0.29      0.34     20.00      1.32      9.00      0.28      0.10         0        52         0         6
       150    950.40     -2.48     -4.36     86.89     -1.66     -4.00      0.00      1.09      1.13     39.00      2.56     21.00      0.84      0.69         0        52         0         6
       160    950.19     -2.54     -4.30     87.69     -1.63     -4.00      0.00      0.77      0.86     46.00      2.06     51.00      0.53      0.56         0        52         0         6
       170    950.22     -2.51     -4.29     87.49     -1.61     -3.00      0.00      0.83      1.03     39.00      2.72     17.00      0.64      0.52         0        52         0         6
       180    950.13     -2.48     -4.29     87.34     -1.60     -3.00      0.00      0.72      0.92     34.00      2.50      0.00      0.60      0.41         0        52         0         6
       190    950.05     -2.37     -4.44     85.63     -1.60     -3.00      0.00      1.21      1.32     55.00      3.33     41.00      0.69      0.99         0        42         0         6
       200    950.04     -2.53     -4.44     86.66     -1.61     -3.00      0.00      1.05      1.20     35.00      3.00     60.00      0.85      0.60         0        52         0         6
       210    949.95     -2.56     -4.43     86.96     -1.61     -3.00      0.00      1.03      1.20     58.00      3.53     65.00      0.55      0.87         0        52         0         6
       220    949.92     -2.58     -4.41     87.21     -1.54     -3.00      0.00      1.03      1.25     39.00      3.01    354.00      0.80      0.65         0        42         0         6
       230    949.87     -2.57     -4.43     87.01     -1.56     -3.00      0.00      0.77      0.90     44.00      2.18    106.00      0.55      0.54         0        52         0         6
       240    949.87     -2.51     -4.37     86.99     -1.52     -3.00      0.00      0.71      0.83     46.00      2.50     37.00      0.49      0.50         0        51         0         6
       250    949.82     -2.52     -4.33     87.28     -1.49     -2.00      0.00      0.63      0.77     32.00      2.80      0.00      0.53      0.33         0        51         0         6
       260    949.79     -2.49     -4.28     87.44     -1.50     -2.00      0.00      0.48      0.64     39.00      2.10      0.00      0.37      0.31         0        51         0         6
       270    949.63     -2.41     -4.32     86.69     -1.53     -2.00      0.00      0.29      0.39     46.00      2.06     29.00      0.20      0.21         0        51         0         6
       280    949.52     -2.49     -4.29     87.35     -1.51     -3.00      0.00      0.88      1.03     41.00      3.41      5.00      0.66      0.58         0        41         0         6
